# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1257
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=model-censored-x-combined_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Ymi_y.1,Ymi_y.2,Ymi_y.3,Ymi_y.4,Ymi_y.5,Ymi_y.6,Intercept_y,bsp_y.1,sigma_y,Ymi_xstar.1,Intercept_xstar,sigma_xstar,Ycens_xstar.1,Ycens_xstar.2,Ycens_xstar.3,Ycens_xstar.4,Ycens_xstar.5,Ycens_xstar.6,Ycens_xstar.7,Ycens_xstar.8,Ycens_xstar.9,Ycens_xstar.10,Ycens_xstar.11,Ycens_xstar.12,Ycens_xstar.13,lprior,b_y_Intercept,b_xstar_Intercept
-115.22,0.999979,0.00298217,10,1023,0,140.459,-3.89401,-1.78933,-4.65192,-1.70417,-0.88317,-1.85592,0.410091,2.08755,0.987708,1.98951,-0.537416,1.90874,-1.72964,-3.70784,-2.42432,-1.94506,-1.88635,-1.5984,-3.40334,-2.4011,-1.18525,-2.99384,-1.6663,-1.14455,-1.16658,-7.90244,0.410091,-0.537416
-113.907,0.999951,0.00310614,10,1023,0,120.526,-4.85793,-2.52048,-3.66613,-2.46203,-0.557176,-1.18739,0.157248,2.07345,0.975258,1.7325,-0.487824,1.92291,-1.78578,-3.3682,-1.44856,-1.8588,-1.91919,-2.20426,-3.68185,-2.3235,-1.22386,-1.99757,-1.49986,-1.16521,-1.61862,-7.90275,0.157248,-0.487824
-113.905,0.99992,0.00328388,10,1023,0,125.211,-3.86337,-0.994262,-4.35789,-3.16321,-3.73453,-5.0567,-0.299237,1.95209,0.841693,1.88727,-0.495187,1.64315,-1.41413,-3.54541,-2.14187,-1.49514,-1.54193,-1.39724,-3.87022,-1.69797,-1.13259,-2.31139,-2.06678,-1.7478,-2.73579,-7.82206,-0.299237,-0.495187
-114.649,0.999969,0.0035099,10,1023,0,126.832,-3.61,-1.15398,-4.25655,-2.91147,-3.79042,-4.70282,-0.126831,1.85192,1.09955,2.2034,-0.502751,2.05931,-1.29126,-4.22758,-1.97947,-1.54536,-1.4287,-1.33399,-3.44359,-1.59722,-1.09094,-2.14171,-1.67266,-2.036,-2.46515,-7.9701,-0.126831,-0.502751
-125.616,0.999951,0.00378236,10,1023,0,136.354,-4.11664,-2.95704,-2.72983,-1.03157,-3.46237,-8.51361,0.358474,2.03854,1.27694,1.56135,-0.554852,1.48871,-1.3414,-2.46034,-1.15874,-1.63154,-2.29401,-2.33265,-3.89498,-1.84246,-2.58532,-1.35834,-1.02092,-1.40774,-2.82625,-7.79495,0.358474,-0.554852
-125.891,0.999819,0.00409951,10,1023,0,141.765,-2.06525,-3.54362,-5.62214,-2.24516,-5.79715,-12.6086,-0.689749,2.02266,1.29411,2.23373,-0.765262,1.74404,-1.72658,-3.25497,-2.51072,-1.49015,-1.42975,-1.73755,-3.05781,-2.4533,-1.68688,-2.26022,-1.54805,-2.67284,-6.14889,-7.95611,-0.689749,-0.765262
-124.972,0.999948,0.00445982,9,1023,0,140.13,-1.73971,-4.44917,-4.53677,-2.76566,-5.35131,-12.4232,0.812599,2.05267,0.858023,0.594548,-0.765237,1.70444,-1.89865,-3.79808,-1.74809,-2.02807,-1.3545,-1.88148,-3.7467,-1.89154,-1.54484,-2.72382,-1.12525,-3.16591,-5.83357,-7.87039,0.812599,-0.765237
-117.644,0.999999,0.00486754,9,511,0,131.954,-3.6934,-4.00016,-4.31907,-2.63213,-4.11414,-12.0291,0.617505,2.14611,1.02942,2.27536,-0.341048,2.44072,-1.4026,-3.40487,-1.72365,-1.49044,-1.3742,-1.31611,-3.29101,-1.56819,-2.57702,-1.9543,-1.77234,-1.99393,-6.02218,-8.07582,0.617505,-0.341048
-116.858,0.999531,0.00532317,10,1023,0,128.7,-3.22804,-2.87837,-3.5267,-4.74475,-5.28757,-12.3715,-0.0812168,2.21691,0.995487,1.55576,-0.437811,2.23107,-1.40886,-3.36049,-1.3597,-1.28237,-1.30694,-1.43686,-3.39476,-1.35183,-1.14733,-1.71345,-1.57822,-1.59638,-5.87967,-8.01527,-0.0812168,-0.437811
-116.752,0.999964,0.00581952,9,1023,0,127.055,-3.85987,-3.28653,-4.67488,-3.88529,-5.45594,-10.1272,0.0927994,2.04751,1.20722,2.02913,-0.279666,1.72998,-1.30361,-2.95913,-2.03717,-2.11977,-1.97156,-1.76833,-3.0984,-1.359,-1.09001,-2.16877,-2.17804,-3.50433,-4.61412,-7.83143,0.0927994,-0.279666
-119.022,0.999932,0.0063736,9,511,0,131.066,-1.47378,-2.80515,-3.90115,-3.83245,-1.7245,-11.76,0.00936403,2.1064,0.770203,1.70056,-0.545222,1.85275,-1.1954,-4.03988,-1.44182,-1.11794,-1.15779,-1.41214,-4.07244,-1.62501,-1.32525,-1.87887,-1.72674,-1.25807,-5.10981,-7.87996,0.00936403,-0.545222
-116.986,0.99997,0.00697995,9,511,0,125.176,-2.17641,-2.17275,-3.92234,-4.73858,-3.18188,-11.9606,0.103112,2.14985,0.799374,2.01834,-0.149087,2.59066,-1.42387,-3.44659,-1.77248,-1.15184,-1.12272,-1.93991,-3.42314,-1.15975,-1.61983,-1.80516,-2.47327,-1.14131,-5.15722,-8.10901,0.103112,-0.149087
-116.279,0.999208,0.00764228,9,1023,0,130.776,-5.8376,-3.45897,-8.09636,-3.9656,-3.40036,-10.139,0.295326,1.84543,0.948772,3.08229,-0.5453,2.73206,-1.52781,-4.41279,-1.53322,-2.64431,-2.48719,-1.37277,-3.98037,-3.20024,-1.41317,-4.36321,-2.81667,-2.62939,-5.05193,-8.2174,0.295326,-0.5453
-120.062,0.998215,0.00834389,9,511,0,126.11,-7.86592,-2.28141,-7.86398,-3.77797,-3.08149,-9.68267,-0.230356,2.02666,0.837635,2.99761,-0.530686,1.87299,-1.19984,-3.19572,-1.78055,-1.06389,-1.09864,-1.37627,-3.68641,-3.32766,-1.68602,-3.85441,-2.25572,-1.10267,-5.08219,-7.89762,-0.230356,-0.530686
-118.256,0.998097,0.00907675,10,1023,0,130.772,-1.31001,-3.76975,-3.19786,-5.82358,-1.98304,-3.1339,0.0816784,2.01413,0.801397,0.994825,-0.59748,1.53591,-1.24106,-3.69624,-1.86082,-1.08938,-1.47342,-1.20137,-3.87111,-1.12015,-1.62679,-1.52384,-2.9234,-2.02267,-1.69344,-7.78851,0.0816784,-0.59748
-123.312,0.997977,0.00986179,10,1023,0,133.98,-2.80317,-8.47035,-5.93398,-2.19113,-4.47999,-15.8563,0.0170566,2.0427,0.835964,1.54668,-0.844649,2.38374,-1.2404,-4.9158,-1.03913,-1.72666,-1.27647,-1.15855,-3.78994,-1.53376,-4.46292,-2.93204,-1.14746,-2.02684,-7.67804,-8.1311,0.0170566,-0.844649
-115.459,0.999622,0.0107002,10,1023,0,134.504,-3.43416,-2.82985,-7.32594,-4.99179,-0.636639,-7.7719,0.0307315,1.88081,0.936016,1.89495,-0.315651,1.63738,-1.12328,-3.77426,-2.03527,-1.9755,-1.39322,-1.35788,-3.61057,-2.10544,-2.29306,-3.18805,-2.17241,-1.10512,-4.05634,-7.78933,0.0307315,-0.315651
-118.42,0.998749,0.0116509,8,255,0,130.428,-3.68928,-3.98706,-7.62186,-5.954,-1.24939,-8.246,-0.19464,2.11297,0.849558,1.28252,-0.0171485,2.36216,-1.39535,-3.34489,-1.16572,-1.1857,-1.45154,-1.70817,-2.97477,-1.39821,-1.21535,-3.36748,-2.32371,-1.04939,-3.72107,-8.02348,-0.19464,-0.0171485
-112.889,0.996936,0.0126394,9,1023,0,128.318,-5.60855,-4.92061,-7.09098,-6.26361,-3.24447,-7.73747,0.114185,1.8105,1.23868,1.71313,-0.796879,1.7977,-1.75807,-3.53367,-2.57211,-2.2777,-1.56697,-1.82574,-4.29618,-2.78784,-2.47129,-3.5044,-3.63723,-1.54603,-4.23622,-7.9341,0.114185,-0.796879
-115.344,0.994749,0.0136262,9,511,0,126.278,-2.1064,-2.14054,-4.1606,-9.22456,-3.95609,-4.77449,-0.000713273,2.21123,0.839951,2.43318,-0.64011,1.86389,-1.64776,-3.76348,-1.46098,-1.6649,-1.74808,-1.17562,-2.96567,-1.11626,-1.20703,-1.88966,-4.68873,-1.93285,-2.18358,-7.90319,-0.000713273,-0.64011
-113.277,0.999768,0.0145847,9,511,0,124.744,-3.49782,-4.87054,-4.37268,-2.01517,-2.19083,-2.46535,0.0126292,2.17083,0.750345,1.92282,-0.146118,1.67745,-1.84132,-3.01871,-1.25085,-1.59694,-1.90824,-1.42076,-3.8602,-2.11308,-1.86296,-1.90387,-1.38235,-1.20723,-1.50948,-7.77664,0.0126292,-0.146118
-121.538,0.995587,0.0158072,7,127,0,129.596,-3.52447,-5.32832,-4.43881,-1.93839,-2.12576,-2.45349,0.454746,1.726,1.05963,1.31768,0.195213,1.98661,-1.92655,-4.83737,-1.19916,-1.43894,-1.72554,-1.56183,-3.59106,-2.17857,-1.81032,-1.89687,-1.44985,-1.15751,-1.9911,-7.87674,0.454746,0.195213
-122.943,0.999337,0.0169173,9,511,0,130.43,-3.20653,-6.02815,-4.11151,-2.65824,-1.10492,-3.71608,0.306985,2.00009,0.619104,2.33773,-0.60863,1.72846,-1.306,-4.13402,-1.50437,-1.14753,-1.73401,-1.60744,-4.1155,-1.53229,-2.05392,-1.82942,-1.4895,-1.37328,-1.5376,-7.83606,0.306985,-0.60863
-117.759,1,0.0182662,9,511,0,130.841,-5.77196,-1.482,-6.59655,-5.34711,-9.11761,-4.82573,-0.0537612,2.18217,0.990535,1.59153,-0.449828,1.9839,-2.18127,-4.21599,-1.51492,-1.28506,-1.68346,-1.68814,-2.84915,-2.17839,-1.14433,-3.13364,-1.87765,-4.32253,-1.52095,-7.92575,-0.0537612,-0.449828
-120.963,0.993106,0.019731,8,511,0,136.144,-7.13205,-3.25916,-7.52133,-4.48858,-8.31169,-2.91976,-0.0641938,2.24505,1.08094,1.67475,-0.348587,1.75139,-1.17498,-3.92237,-1.35359,-1.01814,-1.40873,-1.62923,-3.86447,-2.15125,-1.89242,-3.73743,-1.53915,-3.02397,-1.88009,-7.84142,-0.0641938,-0.348587
-112.392,0.998365,0.0209022,8,511,0,129.212,-4.88978,-2.88528,-5.71321,-3.15642,-5.2118,-3.30425,-0.107155,2.12102,0.806242,1.77213,-0.173481,1.70689,-1.08648,-3.93874,-1.90454,-1.36237,-1.6212,-1.33281,-3.84507,-2.25611,-1.42832,-2.71765,-1.11092,-2.06042,-1.62809,-7.79507,-0.107155,-0.173481
-116.036,0.997463,0.0224254,7,127,0,123.73,-5.50396,-2.74709,-4.73605,-4.19538,-4.45921,-2.49245,0.0407565,1.92479,0.922113,1.50937,-0.42839,1.65991,-1.07792,-2.63625,-1.78669,-1.8395,-1.29824,-1.73531,-3.59423,-2.62738,-1.5485,-2.37177,-1.08426,-2.29345,-1.89071,-7.80862,0.0407565,-0.42839
-116.241,0.995985,0.0239734,7,255,0,133.218,-3.4398,-5.85279,-1.757,-3.55421,-6.47324,-2.95991,0.102894,2.05618,1.03669,2.26099,-0.242954,1.93216,-2.23083,-3.95433,-1.22456,-1.06065,-1.67746,-1.63709,-3.74359,-1.71359,-2.94605,-1.4669,-1.34502,-3.5775,-1.23178,-7.88223,0.102894,-0.242954
-114.3,0.997159,0.0255009,8,383,0,125.031,-4.1214,-3.77711,-5.74891,-4.98154,-2.05224,-3.98597,-0.11751,2.22827,0.741489,1.87013,-0.480378,1.83043,-1.07222,-3.1717,-1.48026,-1.28948,-1.28783,-1.34901,-3.83164,-1.79623,-1.47528,-2.54339,-1.61636,-1.14766,-1.26781,-7.86612,-0.11751,-0.480378
-114.362,0.973993,0.0271767,7,127,0,131.328,-1.82799,-5.96166,-6.4909,-6.90067,-1.79263,-4.2517,0.464253,2.09537,1.00936,1.81199,-0.716829,1.74498,-2.23168,-3.92012,-1.33165,-2.17847,-1.56908,-1.87311,-3.2505,-1.42645,-2.56225,-3.51239,-2.89692,-1.8744,-2.69643,-7.87998,0.464253,-0.716829
-116.281,0.98772,0.0272831,7,255,0,129.728,-3.02617,-5.23267,-5.60341,-4.9148,-3.6921,-2.7296,-0.0979891,2.31779,0.983709,1.87505,-0.380831,1.85083,-1.1779,-2.65145,-1.2467,-1.61346,-1.32862,-1.72353,-2.20327,-1.79016,-2.37287,-2.33358,-2.4454,-1.15973,-1.88103,-7.8726,-0.0979891,-0.380831
-122.259,0.996185,0.0283436,7,255,0,127.397,-2.09439,-4.99134,-2.86451,-7.05532,-1.3971,-3.45393,0.241967,1.7442,1.07225,1.70435,-0.606163,1.85738,-1.23668,-2.59693,-2.51475,-1.33153,-2.38761,-1.48881,-5.4749,-1.30046,-2.83279,-2.02923,-3.15716,-2.2458,-1.52674,-7.90362,0.241967,-0.606163
-118.319,0.998581,0.0300507,8,255,0,131.373,-4.03558,-4.62143,-5.6581,-1.52848,-3.21005,-1.40901,0.360929,1.97268,1.17751,1.94837,-0.281996,2.01563,-2.41261,-3.14411,-1.50519,-1.63074,-2.24285,-1.83616,-5.01494,-2.0043,-2.32175,-3.40324,-1.14639,-1.16294,-1.87598,-7.92065,0.360929,-0.281996
-115.743,0.996696,0.0320168,8,383,0,128.826,-2.80986,-2.49287,-2.93542,-3.61662,-1.38024,-2.53588,0.31993,2.05071,0.963525,1.88799,-0.427809,1.82372,-2.07861,-3.37691,-1.85434,-1.11771,-1.76377,-2.12785,-4.45934,-1.78519,-1.77879,-2.1669,-1.44373,-1.32567,-1.12395,-7.85759,0.31993,-0.427809
-118.98,0.995865,0.0339166,8,255,0,127.812,-4.28955,-3.98677,-4.12323,-3.21815,-11.0414,-2.8499,0.0578195,2.22812,0.892841,1.85363,0.0529206,1.94076,-1.39846,-4.10296,-1.211,-1.09492,-1.49166,-1.79467,-3.99805,-2.2411,-2.21466,-1.69946,-1.86442,-5.11471,-1.04931,-7.85892,0.0578195,0.0529206
-120.673,0.937069,0.0358202,8,255,0,136.96,-4.34449,-4.06068,-3.23757,-2.3029,-12.9918,-3.97544,0.224631,2.01092,1.10034,1.78759,-1.23745,2.99545,-1.13259,-4.14419,-1.98823,-1.66907,-1.91233,-2.50078,-4.37746,-2.40417,-2.37063,-2.01126,-2.80985,-7.1656,-2.10979,-8.49116,0.224631,-1.23745
-121.73,0.993656,0.0327777,9,511,0,132.451,-3.53328,-7.07314,-0.956714,-6.56062,-3.99193,-7.10922,0.249076,2.05883,0.815687,2.58642,0.08705,1.8334,-1.03657,-3.67609,-1.92739,-1.63002,-1.36244,-1.69324,-3.97377,-1.87472,-3.18175,-1.09708,-3.39832,-1.03789,-2.74927,-7.81301,0.249076,0.08705
-116.35,0.97263,0.0344029,7,127,0,134.629,-3.9627,-5.40555,-3.32939,-7.44374,-3.25224,-8.91254,0.173751,2.16672,0.689441,1.92994,-0.111508,2.05787,-2.19299,-3.31637,-1.93053,-1.74987,-1.09686,-1.1884,-3.73468,-1.40636,-2.43382,-2.02025,-3.4977,-1.44278,-4.31096,-7.89469,0.173751,-0.111508
-113.438,0.999298,0.0343105,7,191,0,125.926,-3.52035,-4.67287,-5.89835,-6.26298,-2.34263,-4.82535,0.0286526,1.99371,0.942122,1.9523,-0.124585,1.68107,-1.04721,-3.60118,-1.39961,-1.76924,-1.77473,-2.46823,-4.28725,-1.47875,-2.38948,-2.88761,-2.9012,-1.10541,-2.30294,-7.78629,0.0286526,-0.124585
-120.004,0.872324,0.036448,6,63,0,129.499,-0.684605,-4.81421,-4.88915,-5.22256,-2.35671,-3.42498,0.419567,1.85777,1.33583,1.77779,-0.33533,1.67545,-1.05862,-2.60973,-2.35247,-1.94032,-1.70274,-1.32471,-3.23466,-1.63319,-2.33705,-3.0301,-2.65531,-2.63765,-1.69261,-7.82547,0.419567,-0.33533
-121.639,0.99758,0.0286755,7,255,0,133.202,-1.77527,-3.69312,-4.7394,-9.99881,-2.81005,-3.60336,-0.181205,2.0752,1.37734,1.93785,-0.393585,2.01205,-1.06393,-4.1255,-1.67996,-1.45666,-1.9351,-2.54247,-3.5756,-1.23423,-1.65653,-2.26959,-4.99427,-1.12623,-2.35402,-7.96294,-0.181205,-0.393585
-124.404,0.99304,0.03034,7,127,0,135.364,-3.15805,-3.55287,-4.58011,-11.324,-2.63686,-4.95221,-0.0238465,2.15881,0.883858,2.15677,-0.532366,2.62081,-1.03095,-4.47653,-1.40616,-1.72472,-1.35474,-1.01729,-3.94984,-1.3917,-1.72437,-1.71459,-5.11644,-1.13418,-2.74028,-8.17323,-0.0238465,-0.532366
-116.991,0.999539,0.0317343,7,255,0,135.627,-3.98932,-5.29039,-8.93623,-7.92511,-3.96847,-2.48571,0.194998,1.95432,0.860994,2.75204,-0.385848,1.90091,-1.3717,-2.55637,-2.04092,-2.50639,-1.87676,-2.61996,-3.54367,-2.30312,-2.56221,-3.92474,-3.45703,-2.61717,-1.66478,-7.87406,0.194998,-0.385848
-119.108,0.992013,0.0336692,8,255,0,126.418,-2.39911,-5.48762,-8.4572,-6.32392,-3.28449,-4.78446,-0.0687267,2.25144,0.960541,2.66379,-0.513732,1.88682,-1.03993,-3.33114,-1.3629,-1.19442,-1.33391,-1.59481,-3.80479,-1.09638,-1.54022,-3.76022,-2.68311,-1.24851,-2.23825,-7.90007,-0.0687267,-0.513732
-121.153,0.980212,0.0350769,8,255,0,130.808,-7.4453,-1.53571,-4.15857,-0.327744,-5.087,-3.16712,-0.093073,2.11549,1.03806,0.849607,-0.584902,1.86082,-1.6229,-3.49108,-1.32152,-1.1976,-1.24964,-1.19914,-2.34182,-3.21198,-1.33542,-2.09871,-1.32122,-2.31507,-1.52753,-7.9083,-0.093073,-0.584902
-124.907,0.972949,0.0355476,8,255,0,133.327,-6.04845,-9.1659,-1.03382,-8.90455,-3.1651,-8.62455,0.322966,1.93918,1.28312,1.20826,-0.222868,2.26772,-1.19069,-3.60149,-1.86657,-1.0837,-1.38225,-1.66594,-2.51968,-2.60067,-4.50794,-1.73704,-3.71422,-1.22511,-3.34472,-8.01624,0.322966,-0.222868
-119.061,0.995906,0.035424,7,127,0,137.24,-7.99858,-7.50068,-5.21267,-11.0439,-2.94219,-4.68631,0.699393,1.67871,1.29649,0.798049,-0.64838,2.51715,-1.76558,-4.60824,-2.00645,-1.34301,-2.4156,-2.77459,-3.55506,-4.88578,-3.68451,-3.60207,-7.21484,-2.44167,-2.35992,-8.17147,0.699393,-0.64838
-130.184,0.995579,0.0371704,7,255,0,140.259,-4.52559,-5.42913,-4.36011,-10.0222,-5.72627,-8.94752,-0.710806,2.02717,1.55312,2.18271,-0.155413,1.66813,-1.34202,-2.66372,-1.41524,-1.38035,-1.13207,-1.16298,-2.84498,-1.65894,-2.55243,-1.27413,-2.98611,-1.80224,-1.64651,-7.87375,-0.710806,-0.155413
-127.375,0.996266,0.0389446,6,63,0,138.612,-4.56588,-5.60625,-4.72709,-10.2481,-6.31943,-8.70681,-0.159711,2.09364,1.44081,1.84239,-0.691527,1.93861,-1.36814,-2.89063,-2.25954,-1.47199,-1.308,-1.36008,-2.75925,-1.93498,-2.32866,-1.23373,-4.15619,-1.36328,-1.9636,-7.98788,-0.159711,-0.691527
-121.114,0.99552,0.0408361,8,255,0,134.44,-5.48892,-0.781519,-1.8452,-10.1903,-3.93407,-2.3965,0.29309,1.79652,1.0678,1.99964,-0.612451,1.95052,-1.67817,-4.20425,-1.0378,-2.08453,-1.63294,-1.50835,-4.03762,-2.01454,-1.6121,-1.55222,-4.83212,-1.53395,-2.43731,-7.93528,0.29309,-0.612451
-112.721,0.979432,0.0427175,8,255,0,129.958,-3.57037,-4.35782,-2.72083,-5.3355,-4.68062,-1.77316,0.0411104,2.30278,0.861294,1.41582,-0.140569,1.87824,-1.50217,-3.1731,-1.16218,-1.57519,-1.41395,-1.4736,-3.05042,-1.79614,-1.42958,-1.58404,-2.34325,-2.40906,-1.49189,-7.84632,0.0411104,-0.140569
-112.484,0.970651,0.0431016,7,127,0,128.248,-3.91447,-1.08825,-2.37924,-8.08322,-5.33356,-4.1351,0.324054,1.86749,0.89248,1.9923,-0.323443,2.33009,-1.84741,-4.1867,-2.65895,-1.72919,-1.6164,-2.64738,-4.23508,-2.01521,-1.261,-1.27618,-3.85154,-2.58359,-2.91912,-8.02269,0.324054,-0.323443
-116.974,0.95155,0.0426506,6,63,0,122.291,-3.32744,-1.35411,-2.07419,-8.2402,-4.60199,-5.07055,0.457095,2.02985,1.11587,0.823234,-0.76686,2.16715,-1.80065,-4.28004,-1.44787,-2.43087,-1.51867,-1.5608,-4.30221,-2.63722,-1.21855,-2.33503,-3.69516,-2.60486,-2.56049,-8.043,0.457095,-0.76686
-120.505,0.979089,0.0404858,7,191,0,133.796,-3.39411,-3.98068,-2.46177,-5.60659,-3.03139,-8.77975,0.344725,2.06763,1.00334,0.930812,-0.227987,2.08975,-1.03111,-3.5463,-1.96145,-1.4858,-1.85472,-1.05697,-3.96449,-1.74119,-1.38666,-1.07286,-3.27154,-1.3816,-4.43733,-7.92986,0.344725,-0.227987
-114.623,0.979997,0.0408067,6,127,0,131.462,-3.32353,-2.36589,-3.26718,-5.48694,-3.73499,-8.61555,0.341162,2.14582,0.85291,1.59892,-0.514963,2.09555,-1.12807,-3.16643,-1.63301,-2.10058,-1.64103,-1.06397,-3.68927,-1.90952,-1.46285,-1.4516,-2.09623,-2.41959,-4.31037,-7.95728,0.341162,-0.514963
-126.411,0.953676,0.0412004,6,127,0,133.813,-3.11189,-2.97553,-1.32737,-5.09086,-4.01409,-8.8132,0.194837,2.06255,1.29718,2.12445,-0.0850612,2.10847,-1.14233,-2.57134,-1.57429,-1.81334,-2.44167,-1.0331,-3.44616,-1.53936,-2.16749,-2.49671,-1.39123,-1.44291,-4.54942,-7.9499,0.194837,-0.0850612
-127.069,0.950096,0.0393117,7,127,0,139.83,-2.17612,-4.0221,-2.26028,-1.06394,-2.53772,-6.55563,0.484462,2.0854,1.10044,2.17003,-0.463921,1.64882,-1.64964,-3.30192,-1.75043,-1.55714,-2.39414,-3.06419,-3.66062,-1.21771,-2.16587,-1.00139,-1.01614,-1.12562,-2.89391,-7.81475,0.484462,-0.463921
-125.893,0.993667,0.037239,6,63,0,140.68,-1.67909,-3.19144,-0.773659,-0.501422,-3.03354,-6.76738,0.604573,1.94588,1.01865,2.20782,-0.0234972,1.92546,-2.04863,-3.47582,-2.13771,-2.54144,-1.43945,-1.10893,-4.17478,-1.19699,-2.06753,-1.00393,-1.07195,-1.07977,-3.95046,-7.8584,0.604573,-0.0234972
