# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = model_e2be5eb6573ecac874026412491317bd_model
# start_datetime = 2024-09-05 18:28:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/standata-177628368cc7.json
# init = 2 (Default)
# random
#   seed = 1245
# output
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/model_e2be5eb6573ecac874026412491317bd-202409051528-3-470c15.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/model_e2be5eb6573ecac874026412491317bd-profile-202409051528-3-45bfdf.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=model_e2be5eb6573ecac874026412491317bd_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,ar.1,sigma,nu,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.388336
# Diagonal elements of inverse mass matrix:
# 0.000459643, 0.834881, 0.912687, 0.0212678, 0.707355
-63.9777,0.963244,0.388336,3,7,0,65.8014,0.0867111,9.48149,0.934282,0.691334,7.76577,-8.42187,5.23264
-64.1988,0.994297,0.388336,3,7,0,64.6832,0.0846832,9.3589,0.901762,0.650143,6.22677,-8.47903,5.20942
-64.2403,0.74427,0.388336,4,15,0,65.8983,0.104001,10.2181,0.965802,0.649174,15.0064,-8.53898,5.12207
-65.343,0.737461,0.388336,3,7,0,69.9761,0.104514,9.24062,0.958844,0.640229,8.82206,-8.39486,4.11943
-64.3233,0.96734,0.388336,3,15,0,67.1946,0.0923449,9.23543,0.958033,0.678389,13.2916,-8.43253,4.71053
-63.8219,0.993425,0.388336,3,15,0,64.6848,0.106301,9.75503,0.916733,0.608477,7.99533,-8.42479,4.54628
-64.8896,0.954256,0.388336,3,7,0,65.4556,0.0758634,9.50282,0.970557,0.586242,5.87965,-8.51026,5.78552
-64.8411,0.966828,0.388336,3,7,0,66.4431,0.0893621,8.98405,0.917218,0.580639,9.97511,-8.37616,4.60531
-65.6213,0.972249,0.388336,3,7,0,66.0581,0.0939042,10.43,0.929203,0.61075,4.33654,-8.7279,5.82871
-63.6319,1,0.388336,2,3,0,66.9028,0.0980412,10.0501,0.932044,0.591392,7.50776,-8.45971,5.24603
-63.9861,0.9036,0.388336,3,11,0,64.8714,0.083073,9.58921,0.904173,0.708428,15.3875,-8.50224,5.51863
-63.3768,0.9924,0.388336,4,15,0,64.2121,0.101436,9.9203,0.929842,0.631764,9.74723,-8.41471,4.94993
-63.779,0.957903,0.388336,3,7,0,64.9919,0.0870682,9.29545,0.920141,0.581203,6.28816,-8.47246,5.02911
-66.2164,0.68454,0.388336,3,15,0,68.78,0.0942517,9.79396,0.850527,0.728784,4.9967,-8.59614,5.17563
-65.5444,0.982626,0.388336,3,7,0,67.2075,0.0943515,10.1004,0.96269,0.592751,26.2909,-9.09206,5.47713
-66.5056,0.792764,0.388336,2,7,0,68.2112,0.108416,9.57581,0.958224,0.590819,24.0434,-8.92315,4.26342
-67.0198,0.961898,0.388336,3,7,0,69.2138,0.114625,10.1979,0.958823,0.864317,11.6574,-8.46786,4.58129
-65.5006,0.983232,0.388336,3,15,0,68.4052,0.103973,10.7942,0.976327,0.72388,10.0198,-8.51527,5.69952
-68.7911,0.981121,0.388336,3,15,0,70.2963,0.140586,11.9687,0.993022,0.66591,39.6434,-10.304,5.08005
-69.0831,0.907728,0.388336,3,7,0,70.5692,0.146548,11.3517,0.992286,0.69472,29.5829,-9.47894,4.1708
-66.5652,1,0.388336,3,7,0,70.6041,0.0769863,9.16684,0.867361,0.770046,14.2097,-8.45101,5.39451
-65.4149,0.997173,0.388336,3,7,0,68.7362,0.112383,11.007,0.971615,0.587793,8.86846,-8.54546,5.50023
-65.7429,0.953626,0.388336,3,7,0,66.6435,0.112379,10.3956,0.978525,0.602434,5.53409,-8.6072,4.88904
-68.9387,0.91793,0.388336,3,7,0,69.3843,0.0554249,7.49576,0.954437,0.589656,2.89436,-8.9952,4.77994
-67.44,1,0.388336,2,3,0,69.4315,0.0463502,8.46245,0.982558,0.56059,3.74178,-8.7483,6.19129
-68.7337,0.921672,0.388336,2,3,0,69.864,0.0569984,7.68196,0.991813,0.483076,5.44644,-8.59816,4.88904
-67.8231,0.998073,0.388336,4,15,0,69.0277,0.0506103,8.07693,0.99387,0.504857,4.93052,-8.61262,5.59703
-67.7881,0.813445,0.388336,3,15,0,69.5724,0.0648091,8.73369,0.997497,0.646958,6.98579,-8.44673,5.55805
-67.0288,0.885187,0.388336,2,7,0,71.7513,0.0770094,8.9267,0.970391,0.785509,6.36234,-8.48065,5.15323
-66.6452,0.997224,0.388336,3,7,0,69.1307,0.0726183,8.81661,0.983166,0.630868,26.0638,-9.03435,5.25832
-67.0752,0.985558,0.388336,3,15,0,67.7016,0.0770622,8.72094,0.985224,0.602912,21.4539,-8.76898,4.9449
-65.9255,1,0.388336,2,3,0,67.4219,0.080271,8.95779,0.984595,0.627238,16.0785,-8.5182,5.02451
-66.2921,0.850279,0.388336,3,7,0,68.1144,0.0622874,8.57657,0.954329,0.724066,7.24851,-8.43923,5.52449
-68.6294,0.993394,0.388336,3,7,0,70.115,0.100006,10.1233,0.912217,0.379542,3.11003,-8.8974,5.22305
-68.6294,0.128551,0.388336,2,3,0,72.3585,0.100006,10.1233,0.912217,0.379542,3.11003,-8.8974,5.22305
-66.9942,0.952267,0.388336,3,11,0,70.7035,0.059243,8.99017,0.975993,0.686764,4.89085,-8.59007,6.08726
-64.9829,1,0.388336,2,7,0,69.1983,0.07662,9.65731,0.97154,0.696886,15.4582,-8.51429,5.90293
-65.8494,0.980978,0.388336,3,7,0,66.5314,0.0875826,9.70884,0.987027,0.727679,22.1355,-8.83022,5.41729
-71.0494,0.755258,0.388336,2,7,0,75.1063,0.105614,10.065,0.965872,0.98329,6.70759,-8.52234,4.88986
-69.0374,0.971538,0.388336,3,7,0,73.736,0.0871363,10.9982,0.950093,0.835352,60.877,-11.8275,6.72852
-66.1563,1,0.388336,3,7,0,70.2924,0.105177,8.88998,0.927466,0.643979,5.25203,-8.55147,3.73633
-67.4406,0.965597,0.388336,3,7,0,68.9394,0.117757,8.95768,0.892381,0.556703,4.8541,-8.58374,3.1876
-64.5908,0.959695,0.388336,4,15,0,72.3928,0.108472,10.6112,0.941359,0.759699,20.3323,-8.81404,5.29602
-65.0233,0.960694,0.388336,3,11,0,65.8771,0.108859,10.9822,0.9695,0.698046,19.685,-8.83106,5.64812
-65.0978,0.931035,0.388336,4,15,0,66.8247,0.0689279,8.99328,0.971937,0.559606,5.55064,-8.5234,5.61581
-64.8689,0.959572,0.388336,4,15,0,66.2108,0.0922504,10.1601,0.919175,0.54543,4.60529,-8.66363,5.63979
-64.7312,0.95268,0.388336,2,7,0,67.2026,0.0993844,10.1706,0.963895,0.569703,11.8905,-8.45125,5.30077
-65.7108,0.961401,0.388336,3,7,0,67.3938,0.121566,11.3569,0.965393,0.717611,13.75,-8.65739,5.40017
-64.4215,0.918394,0.388336,3,7,0,67.6191,0.105498,10.0028,0.946467,0.581382,13.4478,-8.46894,4.83335
-64.6552,0.952385,0.388336,3,7,0,66.1866,0.0769105,9.26071,0.925424,0.736574,13.6275,-8.43999,5.49209
-64.5477,0.996746,0.388336,3,7,0,65.8327,0.100766,9.86554,0.947744,0.765657,33.2922,-9.54629,4.92799
-64.4931,0.996858,0.388336,3,7,0,65.2391,0.101655,9.67821,0.815442,0.721753,26.689,-9.08061,4.6971
-63.9577,0.998846,0.388336,3,11,0,65.1705,0.0937153,9.99122,0.94973,0.665469,7.47325,-8.4614,5.39917
-64.183,0.973322,0.388336,3,15,0,65.5153,0.0848661,9.55555,0.881009,0.689148,12.9356,-8.42592,5.39711
-67.107,0.716953,0.388336,3,7,0,68.9904,0.101705,9.3697,0.96685,0.613098,3.25698,-8.83723,4.38617
-65.0079,1,0.388336,3,7,0,69.8863,0.111453,9.60718,0.927971,0.584494,11.9689,-8.4114,4.146
-65.3713,0.957027,0.388336,2,7,0,66.5013,0.0975894,10.8508,0.96131,0.727407,11.2324,-8.52776,6.06893
-64.0413,0.95241,0.388336,2,7,0,68.3295,0.10044,10.0048,0.963698,0.66517,14.1643,-8.49439,5.08328
-63.7263,0.988733,0.388336,3,15,0,64.4961,0.088558,9.75808,0.946383,0.611743,13.0838,-8.44293,5.41874
-64.8654,0.955471,0.388336,3,7,0,65.7548,0.106833,10.499,0.971857,0.734566,20.3211,-8.80211,5.26415
-64.9047,0.966731,0.388336,2,7,0,66.6673,0.083012,9.16729,0.976213,0.676934,12.6702,-8.41841,5.0997
-64.9033,0.99647,0.388336,3,7,0,65.9858,0.108078,10.0279,0.848081,0.660877,23.6285,-8.91975,4.7321
-63.7462,1,0.388336,3,7,0,65.6557,0.0912619,9.39544,0.941057,0.629316,7.28336,-8.43271,4.9236
-63.8674,0.962802,0.388336,2,7,0,64.9009,0.0822843,9.51148,0.952723,0.632686,9.66236,-8.39281,5.47955
-63.9063,0.907268,0.388336,3,11,0,65.562,0.100241,9.34732,0.921813,0.730116,20.2851,-8.71134,4.43552
-64.0587,0.988919,0.388336,4,15,0,65.6696,0.0834413,9.70198,0.936856,0.554721,5.32496,-8.55869,5.61336
-66.2566,0.577919,0.388336,3,7,0,68.0928,0.121182,9.96218,0.906913,0.64364,5.28207,-8.58432,4.02427
-65.6352,0.986841,0.388336,3,7,0,68.5757,0.090586,8.90666,0.879364,0.679995,7.21184,-8.4258,4.46794
-64.0693,0.635747,0.388336,2,3,0,67.9137,0.0874653,9.76033,0.925737,0.703836,7.88274,-8.43208,5.47453
-63.5503,1,0.388336,3,7,0,64.4119,0.0902689,9.68871,0.920411,0.705849,10.636,-8.40356,5.26553
-64.0441,0.979561,0.388336,2,3,0,64.2332,0.0876398,9.58338,0.929073,0.735204,10.2352,-8.39896,5.28903
-63.5819,0.923031,0.388336,4,15,0,66.1733,0.0939112,9.51244,0.923736,0.71166,25.0806,-8.98284,4.91079
-64.2206,0.973758,0.388336,2,3,0,64.7709,0.11155,10.0784,0.885784,0.664733,18.7966,-8.67351,4.61251
-67.4195,0.16371,0.388336,2,3,0,70.6983,0.100465,8.65706,0.966844,0.791293,11.8424,-8.41383,3.73428
-65.1833,0.974117,0.388336,2,7,0,68.788,0.0947475,10.0322,0.903934,0.819344,11.2236,-8.43714,5.38954
-64.4725,0.98718,0.388336,3,7,0,66.3004,0.085028,9.66673,0.951275,0.746033,27.9829,-9.17492,5.50036
-66.6012,0.813301,0.388336,2,3,0,68.5916,0.105076,8.83104,0.877479,0.814999,16.1817,-8.52457,3.68232
-67.7193,0.81217,0.388336,3,7,0,72.5005,0.073971,9.62898,0.982053,0.798155,47.9179,-10.6345,6.0044
-69.428,0.97825,0.388336,4,15,0,71.9547,0.12162,9.56183,0.713875,0.788449,12.5286,-8.41459,3.60245
-67.571,1,0.388336,3,7,0,71.2686,0.110095,9.72344,0.731286,0.847925,19.2872,-8.67064,4.32881
-65.261,0.933834,0.388336,3,7,0,72.6565,0.0808151,9.91869,0.965967,0.719213,30.035,-9.3248,5.95875
-69.0072,0.825201,0.388336,2,3,0,69.5422,0.0967798,9.08542,0.974815,0.75868,72.2811,-12.643,4.34321
-67.818,0.997547,0.388336,3,7,0,71.4009,0.0572127,9.92608,0.955531,0.729973,15.9987,-8.54934,7.12266
-65.5881,1,0.388336,3,7,0,69.2555,0.0800608,9.46197,0.965558,0.70155,5.40907,-8.55065,5.53899
-65.9443,0.899707,0.388336,2,7,0,70.3018,0.0763525,8.56187,0.943097,0.72623,7.82876,-8.42058,4.8206
-64.182,0.971192,0.388336,3,7,0,66.9463,0.103703,10.4288,0.933346,0.666088,25.9669,-9.10525,5.34732
-64.4618,0.898685,0.388336,3,7,0,65.3127,0.0920838,9.0142,0.936037,0.710983,13.3568,-8.43126,4.5021
-64.2759,0.988215,0.388336,3,7,0,65.2648,0.087541,9.78925,0.964169,0.713366,16.3961,-8.55761,5.49974
-64.637,0.817483,0.388336,3,7,0,67.5285,0.109421,9.24758,0.914298,0.667122,15.365,-8.4915,3.88595
-65.1719,0.737732,0.388336,2,3,0,68.5484,0.0915082,9.73465,0.844967,0.616214,16.7328,-8.55092,5.25075
-64.9264,1,0.388336,3,7,0,65.7819,0.111361,9.57646,0.929953,0.68952,7.42022,-8.43867,4.11975
-63.9521,0.968201,0.388336,3,7,0,65.6505,0.100773,9.4195,0.849325,0.664972,12.91,-8.41741,4.4816
-66.9999,0.553813,0.388336,3,7,0,68.6815,0.110012,10.3616,0.987705,0.789309,34.3114,-9.66786,4.97098
-64.9487,0.878875,0.388336,3,7,0,70.5604,0.0922932,10.2697,0.965805,0.616573,19.8868,-8.74761,5.74738
-64.3991,0.935574,0.388336,3,7,0,66.5409,0.0977934,10.198,0.934262,0.789361,17.0257,-8.61653,5.40614
-64.2965,0.995718,0.388336,3,7,0,65.0185,0.101232,9.58041,0.909957,0.631662,32.1087,-9.43661,4.62005
-64.5106,0.77616,0.388336,2,7,0,66.6199,0.090932,9.90801,0.938889,0.767807,10.6932,-8.42325,5.45234
-65.5838,0.819173,0.388336,3,15,0,68.9012,0.0755142,8.68754,0.937603,0.52708,6.52996,-8.45789,4.98734
-69.2768,0.927412,0.388336,3,15,0,71.6207,0.0860001,9.92804,0.924305,0.407505,1.48617,-9.45871,5.71403
-68.4218,0.166127,0.388336,3,7,0,74.3581,0.0991644,9.19931,0.979109,0.492377,2.58303,-8.99377,4.34026
-68.4052,0.778023,0.388336,3,7,0,70.6876,0.0883143,9.29513,0.989684,0.433818,2.95808,-8.89569,4.96773
-66.1453,0.6841,0.388336,4,15,0,69.6485,0.10705,10.6185,0.987415,0.565521,5.20828,-8.65958,5.37311
-67.8622,0.935293,0.388336,3,15,0,69.539,0.094027,9.84336,0.996841,0.752775,27.6378,-9.16988,5.23603
-67.5877,0.991858,0.388336,4,15,0,69.7708,0.0979785,10.2927,0.957504,0.394584,2.91894,-8.96265,5.49178
-65.6234,0.80674,0.388336,3,7,0,69.7137,0.095669,10.084,0.973185,0.488891,4.57064,-8.66515,5.39622
-65.8814,0.894193,0.388336,4,15,0,68.2145,0.0924774,9.68887,0.978935,0.781122,12.1773,-8.43354,5.15748
-65.4785,0.790057,0.388336,3,7,0,72.3959,0.0876685,10.0747,0.981584,0.638104,18.029,-8.64478,5.77898
-66.3615,0.983452,0.388336,3,7,0,68.6339,0.113857,10.7147,0.963747,0.613624,34.3274,-9.69802,5.13574
-66.8858,0.993021,0.388336,3,7,0,68.9837,0.11976,11.7366,0.980904,0.780318,28.8867,-9.50194,5.86836
-67.1066,0.759541,0.388336,2,7,0,72.1145,0.129988,10.859,0.976682,0.814937,16.3636,-8.67653,4.48957
-67.6513,0.980272,0.388336,2,7,0,69.5974,0.141181,11.1075,0.982715,0.761299,17.3999,-8.75394,4.18963
-70.4697,0.818517,0.388336,4,15,0,72.9094,0.0442267,6.17366,0.994004,0.73141,7.19594,-8.7324,4.00655
-71.1351,0.992065,0.388336,3,7,0,71.9616,0.00454303,6.81331,0.987461,0.706061,17.5732,-8.76115,6.5907
-70.8775,0.998173,0.388336,3,7,0,72.8413,0.0377952,5.94028,0.994,0.664164,4.45071,-8.98086,4.08832
-67.8081,0.994499,0.388336,3,15,0,71.7726,0.0440224,7.8526,0.991754,0.57272,9.83222,-8.43291,5.6955
-64.9807,0.888721,0.388336,4,15,0,69.6171,0.0803438,9.43736,0.959438,0.777375,20.2777,-8.71891,5.50052
-65.3156,0.997269,0.388336,3,7,0,65.6556,0.0785745,8.85829,0.949346,0.768206,21.715,-8.78554,5.00814
-66.0113,0.909731,0.388336,3,15,0,67.9638,0.124451,10.4904,0.962157,0.63604,7.07178,-8.52734,4.39225
-64.981,0.96387,0.388336,3,15,0,67.9763,0.0796085,9.56408,0.909665,0.605536,4.13457,-8.68494,5.66326
-64.4895,0.994208,0.388336,3,7,0,66.1684,0.0752102,9.12009,0.961343,0.576137,7.11563,-8.43205,5.43479
-65.4937,0.824159,0.388336,3,15,0,66.6428,0.0732949,9.56623,0.947718,0.506985,3.3519,-8.8159,5.97478
-64.4351,0.994409,0.388336,3,15,0,66.1246,0.0776098,8.90499,0.948761,0.609888,7.34892,-8.42323,5.10211
-65.3526,0.877779,0.388336,3,7,0,66.3561,0.0797982,9.05796,0.921145,0.543172,9.70592,-8.37466,5.14785
-65.3526,0.291097,0.388336,2,3,0,68.4884,0.0797982,9.05796,0.921145,0.543172,9.70592,-8.37466,5.14785
-64.7739,0.836963,0.388336,3,7,0,67.7739,0.117337,10.6867,0.95565,0.693875,13.2444,-8.54212,4.93724
-63.576,0.955729,0.388336,3,15,0,66.0098,0.0946898,10.1127,0.918462,0.642626,10.4995,-8.42946,5.47288
-64.8986,0.962761,0.388336,3,15,0,65.8812,0.0773986,9.21458,0.933371,0.456002,3.65041,-8.74638,5.42204
-64.7248,0.280252,0.388336,3,7,0,68.6512,0.0835472,9.63391,0.949797,0.604437,3.99006,-8.71394,5.5401
-63.9506,0.99978,0.388336,3,15,0,65.4414,0.105326,9.72856,0.860482,0.638302,20.3664,-8.72123,4.56758
-66.7949,0.742063,0.388336,3,7,0,68.93,0.118413,9.44111,0.787136,0.698176,22.6976,-8.83141,3.6389
-68.5542,0.961249,0.388336,3,7,0,70.8965,0.067613,10.2517,0.984482,0.597621,4.11368,-8.74363,6.93865
-66.9831,0.94082,0.388336,2,7,0,73.5746,0.0818937,10.7586,0.933347,0.800319,18.6378,-8.74934,6.74578
-73.1419,0.45547,0.388336,4,15,0,76.4098,0.0765177,6.54242,0.977673,0.919045,27.136,-9.34329,2.79305
-71.6796,0.993822,0.388336,3,7,0,74.2902,0.0794453,7.10865,0.981688,0.923235,20.9967,-8.89769,3.21583
-69.8995,0.996776,0.388336,3,7,0,73.1127,0.0878264,7.95218,0.984886,0.860379,11.6627,-8.45499,3.64869
-68.2838,1,0.388336,3,7,0,71.4405,0.0757356,10.6406,0.984668,0.735578,32.0954,-9.53805,6.92959
-66.6416,1,0.388336,3,7,0,69.4601,0.087425,9.80461,0.973186,0.788194,48.9668,-10.727,5.52078
-70.0124,0.850342,0.388336,3,7,0,72.4069,0.0520841,8.93227,0.940096,0.90787,10.4422,-8.39619,6.38015
-70.7207,0.994174,0.388336,3,7,0,72.5627,0.0667929,8.34425,0.962368,0.917692,5.70283,-8.54803,5.07139
-67.7202,0.973315,0.388336,3,7,0,71.921,0.0473876,8.97142,0.974714,0.741433,17.486,-8.57786,6.64943
-67.0867,0.999663,0.388336,3,7,0,68.6366,0.079546,8.08758,0.978627,0.729426,17.6148,-8.61793,4.18983
-67.3229,0.898669,0.388336,3,7,0,69.9703,0.0883437,8.24621,0.94877,0.636158,14.749,-8.49084,3.91736
-66.9592,1,0.388336,3,7,0,68.683,0.0779798,10.0675,0.97536,0.566946,3.33716,-8.85693,6.24652
-64.0872,0.975345,0.388336,3,7,0,67.9173,0.0972203,9.72926,0.873783,0.576903,9.45202,-8.39495,4.96547
-64.5109,0.941289,0.388336,3,7,0,64.9766,0.085461,9.70075,0.957365,0.745084,12.2911,-8.43096,5.51316
-67.4815,0.782258,0.388336,3,7,0,68.8538,0.120007,9.24893,0.932526,0.867613,21.1011,-8.76311,3.36857
-67.3218,0.932525,0.388336,3,11,0,69.0891,0.0853486,10.6555,0.933328,0.574663,11.6632,-8.49554,6.47342
-67.5245,1,0.388336,3,15,0,69.1367,0.0944542,8.30507,0.938675,0.5658,5.9082,-8.51436,3.67682
-67.8447,0.941427,0.388336,3,15,0,70.2509,0.0982339,8.72558,0.961503,0.704812,4.33251,-8.66079,3.91211
-65.6046,0.995048,0.388336,3,7,0,68.5805,0.0947103,10.4077,0.895682,0.639362,24.8536,-9.0293,5.76692
-64.5351,0.645705,0.388336,4,15,0,69.6432,0.0826859,9.52398,0.945331,0.747146,10.5246,-8.39948,5.47237
-65.1241,0.958456,0.388336,3,7,0,67.8224,0.119636,10.6898,0.937497,0.686334,20.6742,-8.83802,4.82766
-64.4502,0.531036,0.388336,2,3,0,68.7317,0.104841,9.52175,0.950195,0.68972,21.7842,-8.79726,4.38454
-67.2687,0.836224,0.388336,3,7,0,67.4658,0.0929974,10.5513,0.864474,0.735637,22.2428,-8.89742,5.99441
-63.9862,1,0.388336,2,3,0,66.1936,0.09583,10.1744,0.911453,0.746584,26.3979,-9.10785,5.47868
-64.4048,0.922752,0.388336,3,11,0,65.427,0.0956492,10.3887,0.960216,0.598201,8.45967,-8.47055,5.70187
-65.4313,0.499641,0.388336,3,15,0,70.6351,0.111166,10.8921,0.9705,0.767547,15.5069,-8.6433,5.44497
-63.3243,0.929382,0.388336,2,7,0,66.4344,0.0965213,10.017,0.909184,0.689884,14.8867,-8.51283,5.28744
-64.1191,0.971907,0.388336,2,7,0,64.6047,0.100507,10.1795,0.962731,0.660532,18.6963,-8.68443,5.25469
-64.1191,0.719999,0.388336,2,3,0,67.8333,0.100507,10.1795,0.962731,0.660532,18.6963,-8.68443,5.25469
-64.0743,0.981974,0.388336,3,7,0,65.5136,0.0964397,9.22075,0.874562,0.714839,16.8153,-8.54318,4.4952
-63.6968,0.476791,0.388336,4,15,0,70.3759,0.0930613,9.66716,0.897501,0.63624,6.38323,-8.48194,5.10716
-64.539,0.945945,0.388336,3,15,0,65.2967,0.108927,10.2802,0.953877,0.671059,29.0892,-9.29163,4.94273
-67.8575,0.894068,0.388336,2,7,0,69.1072,0.120857,11.1926,0.978903,0.594504,33.4375,-9.70578,5.27059
-65.4743,0.872932,0.388336,3,7,0,70.9379,0.103491,9.44638,0.95388,0.731181,7.5343,-8.4337,4.37533
-65.4132,0.819574,0.388336,3,7,0,67.0246,0.103667,9.63779,0.793169,0.650717,10.4385,-8.38691,4.55809
-67.2259,0.648393,0.388336,3,7,0,69.1017,0.0723135,8.75489,0.99651,0.645867,10.163,-8.38948,5.21153
-67.6643,0.97851,0.388336,3,7,0,68.7807,0.0453021,7.86356,0.961206,0.637538,8.9999,-8.43667,5.64375
-71.0893,0.611171,0.388336,2,3,0,71.4526,0.0402419,7.98546,0.940628,0.628832,11.5097,-8.42854,6.01361
-69.181,1,0.388336,4,15,0,72.5654,0.0945145,9.09695,0.994584,0.548156,3.18886,-8.84617,4.46573
-72.1553,0.899574,0.388336,3,15,0,74.5401,0.0990736,8.92855,0.992605,0.565755,1.98309,-9.2014,4.07394
-67.9349,1,0.388336,2,7,0,74.5789,0.0702547,8.00563,0.964517,0.49877,2.39142,-9.08502,4.56315
-65.7447,0.900346,0.388336,3,7,0,71.7251,0.100297,9.53409,0.935662,0.482869,3.05112,-8.87852,4.61952
-64.6633,0.873398,0.388336,2,7,0,68.1815,0.0933982,9.33157,0.899658,0.509461,4.76623,-8.59367,4.75506
-66.4773,0.898752,0.388336,3,7,0,66.9683,0.0762444,9.26412,0.976379,0.434423,2.84351,-8.92047,5.52815
-66.4554,0.942825,0.388336,3,7,0,67.3811,0.0845842,9.14106,0.888887,0.422476,3.10243,-8.84804,4.99644
-66.4554,0.207713,0.388336,3,7,0,70.0196,0.0845842,9.14106,0.888887,0.422476,3.10243,-8.84804,4.99644
-65.9882,0.837581,0.388336,4,15,0,69.0187,0.0826702,9.79984,0.957385,0.818975,38.4233,-9.91452,5.749
-66.759,0.951502,0.388336,3,7,0,68.8233,0.0820326,10.6071,0.980109,0.757356,18.0556,-8.70645,6.58752
-64.7051,0.988833,0.388336,3,7,0,68.1883,0.100895,9.09775,0.899293,0.612957,11.4561,-8.38698,4.15391
-65.7993,0.762699,0.388336,2,7,0,69.0341,0.0994642,10.2755,0.922252,0.578194,28.6975,-9.25654,5.40177
-65.1999,0.899133,0.388336,3,7,0,69.3591,0.107228,9.1418,0.863821,0.783161,25.5464,-9.00106,3.8876
-64.4576,0.987559,0.388336,3,7,0,65.8752,0.0934525,10.3218,0.95806,0.585754,8.98234,-8.4549,5.74264
-64.8754,0.986983,0.388336,2,7,0,66.1101,0.0999442,10.5546,0.957354,0.586742,13.3602,-8.52176,5.65732
-64.0624,0.957708,0.388336,2,3,0,65.7085,0.105284,9.89352,0.943291,0.589896,9.95939,-8.41235,4.73461
-64.8968,0.960176,0.388336,3,7,0,65.3751,0.079646,9.74359,0.970508,0.622463,6.33712,-8.4949,5.84094
-65.8499,0.907285,0.388336,3,7,0,67.2675,0.102853,9.57059,0.975578,0.610996,16.4814,-8.54674,4.53078
-65.3094,1,0.388336,3,7,0,67.6123,0.0717335,9.23764,0.922132,0.732119,19.1156,-8.64894,5.7227
-66.5994,0.843518,0.388336,3,7,0,67.7344,0.129547,10.1583,0.926399,0.722437,31.2337,-9.42575,3.81055
-64.6999,0.99539,0.388336,3,7,0,68.4229,0.0847176,9.46065,0.870592,0.651757,7.41566,-8.42355,5.30949
-65.9755,0.637376,0.388336,3,11,0,68.2745,0.116638,9.76682,0.940802,0.76815,8.74015,-8.42328,4.05156
-64.7158,0.907734,0.388336,2,7,0,69.3522,0.108888,9.34695,0.830656,0.743023,17.8268,-8.58777,4.01146
-64.2866,0.995628,0.388336,3,7,0,65.399,0.0894124,10.1836,0.949179,0.644322,20.4919,-8.76923,5.8024
-64.2512,0.999051,0.388336,3,11,0,65.5572,0.0956808,9.5731,0.912813,0.570045,4.06357,-8.69565,4.88474
-64.1247,0.964561,0.388336,3,15,0,65.0867,0.0821689,9.65104,0.954601,0.5875,6.03505,-8.50516,5.62476
-64.472,0.956565,0.388336,3,7,0,65.5938,0.0841066,9.0325,0.937369,0.534369,5.12034,-8.55725,4.91127
-65.7246,0.81485,0.388336,3,7,0,68.892,0.0620435,8.66778,0.93886,0.584142,5.1683,-8.55779,5.62765
-65.4633,1,0.388336,4,15,0,66.2479,0.0801395,9.15377,0.981166,0.544778,5.87836,-8.50103,5.22693
-64.1669,0.899124,0.388336,3,7,0,66.3536,0.103446,9.42593,0.860925,0.664129,8.37173,-8.39819,4.35708
-63.7077,1,0.388336,3,7,0,64.6911,0.0912363,9.94834,0.931232,0.679459,25.7414,-9.04668,5.47776
-63.9897,0.92658,0.388336,3,7,0,66.2722,0.0868638,9.58787,0.915326,0.654625,5.99111,-8.5044,5.33154
-64.3956,0.953428,0.388336,3,15,0,65.1753,0.105859,10.5724,0.936413,0.699419,27.1885,-9.20016,5.38535
-63.6904,0.997338,0.388336,3,7,0,64.6684,0.0966847,9.36011,0.901688,0.728573,22.8014,-8.84389,4.62256
-64.4386,0.951921,0.388336,3,15,0,65.7392,0.103263,9.97781,0.88639,0.572915,11.0053,-8.41634,4.9179
-66.1015,0.55169,0.388336,3,7,0,66.8697,0.0623003,9.05919,0.964546,0.612081,4.00091,-8.69708,6.00648
-65.2512,1,0.388336,3,7,0,66.4836,0.0773839,8.56715,0.94744,0.633039,7.19245,-8.43713,4.77533
