# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = model_e2be5eb6573ecac874026412491317bd_model
# start_datetime = 2024-09-05 18:28:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/standata-177628368cc7.json
# init = 2 (Default)
# random
#   seed = 1245
# output
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/model_e2be5eb6573ecac874026412491317bd-202409051528-1-470c15.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/model_e2be5eb6573ecac874026412491317bd-profile-202409051528-1-45bfdf.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=model_e2be5eb6573ecac874026412491317bd_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,ar.1,sigma,nu,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.399116
# Diagonal elements of inverse mass matrix:
# 0.000444258, 0.849562, 0.834675, 0.026671, 0.787792
-63.9874,0.948807,0.399116,2,3,0,64.9554,0.106621,9.43089,0.855877,0.695411,14.1825,-8.45384,4.20648
-63.5825,0.558602,0.399116,2,7,0,70.5316,0.0909404,9.97979,0.943456,0.632097,12.3707,-8.4436,5.52372
-63.9607,0.97136,0.399116,2,7,0,64.6304,0.0980958,10.2904,0.940762,0.607536,12.9893,-8.4831,5.48368
-65.2557,0.851211,0.399116,2,3,0,65.555,0.107903,9.93895,0.962959,0.688102,6.65456,-8.49577,4.6517
-65.7969,0.955049,0.399116,3,7,0,67.9771,0.122484,10.4829,0.971509,0.69233,24.2011,-9.01294,4.48123
-63.5921,1,0.399116,3,7,0,65.9391,0.0897647,9.85325,0.940416,0.680687,10.4544,-8.4133,5.45478
-66.0193,0.922287,0.399116,3,7,0,66.6531,0.0803861,9.28482,0.983627,0.77232,20.8902,-8.74859,5.3459
-65.7378,0.997146,0.399116,3,15,0,67.2504,0.0632909,8.79049,0.978905,0.558357,6.58086,-8.45831,5.68924
-66.6323,0.627356,0.399116,4,15,0,69.255,0.109172,8.94416,0.917547,0.562239,4.02808,-8.68954,3.59475
-63.4634,0.963034,0.399116,3,15,0,67.8997,0.0952984,10.0624,0.928241,0.636769,15.667,-8.54255,5.3928
-63.864,0.955598,0.399116,3,7,0,64.3144,0.105906,10.342,0.932521,0.689938,11.9363,-8.47166,5.15262
-64.488,0.932124,0.399116,3,7,0,64.7416,0.111708,9.89319,0.943657,0.674635,8.94785,-8.42323,4.41947
-64.5444,0.976203,0.399116,2,7,0,66.0783,0.10476,9.37688,0.942459,0.646206,8.50399,-8.40159,4.24365
-64.0663,0.999285,0.399116,3,7,0,66.2183,0.0927977,9.833,0.927886,0.68085,35.821,-9.71604,5.28591
-64.2813,0.984624,0.399116,3,7,0,64.8172,0.0979756,9.83547,0.889163,0.66654,5.75692,-8.5337,5.03466
-63.8117,0.945455,0.399116,2,3,0,64.7786,0.101097,9.46885,0.895061,0.643548,7.25933,-8.43297,4.5151
-64.3968,0.844562,0.399116,2,3,0,65.4432,0.0912362,9.04977,0.907555,0.607033,8.90862,-8.38308,4.5792
-65.5694,0.843912,0.399116,3,7,0,68.2189,0.090645,10.6282,0.966606,0.748761,12.5729,-8.5213,6.18664
-67.2021,0.959772,0.399116,3,15,0,68.064,0.0427085,8.28829,0.97513,0.638382,7.07261,-8.4559,6.19557
-65.7615,0.994673,0.399116,3,15,0,67.9747,0.0707623,8.37539,0.959381,0.662326,6.56603,-8.47596,4.90804
-64.6638,0.886741,0.399116,3,15,0,66.9989,0.0863284,10.2182,0.944521,0.593156,10.1611,-8.43753,5.98815
-65.6321,0.814928,0.399116,3,7,0,67.3164,0.078164,8.52273,0.952326,0.684558,7.39814,-8.43438,4.69269
-64.0359,0.960045,0.399116,3,7,0,66.4857,0.0831488,9.63975,0.957011,0.59672,8.61976,-8.40737,5.56546
-69.2198,0.824191,0.399116,3,7,0,69.8844,0.124885,11.5822,0.957345,0.944182,17.8027,-8.85791,5.46281
-66.7885,0.931422,0.399116,3,7,0,71.8146,0.084068,9.66998,0.986174,0.668243,37.7683,-9.85344,5.55065
-66.0702,0.933315,0.399116,2,7,0,69.5686,0.0845948,9.41898,0.981766,0.604692,20.8044,-8.73892,5.27384
-66.5107,0.97894,0.399116,3,7,0,68.3407,0.101158,10.8579,0.991314,0.70539,12.5704,-8.55268,5.90115
-64.0746,0.995561,0.399116,3,7,0,66.8125,0.0905454,9.78014,0.964722,0.621937,11.7646,-8.42138,5.34341
-63.946,0.992724,0.399116,3,7,0,64.3641,0.0943681,9.79654,0.955019,0.603222,13.2466,-8.45029,5.1725
-65.6152,0.734029,0.399116,3,7,0,67.0327,0.0807929,10.2764,0.963633,0.624765,15.8435,-8.57039,6.31757
-66.5328,0.99408,0.399116,3,7,0,68.3308,0.11491,9.17167,0.86159,0.855596,24.4538,-8.94118,3.54109
-71.3353,1,0.399116,4,15,0,74.5785,0.0310034,6.55516,0.994606,0.923222,14.8953,-8.71674,5.03599
-68.9228,1,0.399116,2,3,0,71.5425,0.0328146,7.15753,0.99593,0.781575,18.5106,-8.75802,5.54962
-68.4622,0.989106,0.399116,3,7,0,69.7078,0.0477266,7.67058,0.995908,0.777558,12.7301,-8.4933,5.33198
-68.4979,0.944209,0.399116,4,15,0,70.8171,0.0680285,9.1509,0.998326,0.634643,5.77013,-8.51414,5.8175
-68.0081,0.916757,0.399116,4,15,0,71.1736,0.106591,11.6485,0.99298,0.761713,16.2249,-8.795,6.42553
-69.86,0.87694,0.399116,3,7,0,71.5945,0.14315,10.9272,0.996084,0.756768,12.3091,-8.56594,3.91284
-71.1347,0.990653,0.399116,3,7,0,71.1755,0.121118,12.759,0.998192,0.653134,21.4359,-9.26741,6.82426
-72.123,0.989108,0.399116,4,15,0,73.8651,0.0463415,6.1211,0.994084,0.821225,6.45183,-8.78295,3.85036
-70.3744,0.985046,0.399116,3,7,0,73.2584,0.0295757,6.51752,0.994947,0.864457,14.3924,-8.70325,5.06832
-69.8629,0.945147,0.399116,3,15,0,72.3491,0.0290934,6.34057,0.990542,0.487774,4.94738,-8.83793,4.915
-68.8539,0.997335,0.399116,3,7,0,70.4937,0.0340853,7.66839,0.993972,0.644691,4.25066,-8.73425,5.99821
-67.3803,0.976414,0.399116,3,15,0,69.4766,0.0629531,8.46368,0.990222,0.503382,6.4236,-8.47545,5.37898
-66.2677,0.827077,0.399116,3,15,0,71.4683,0.0982447,10.36,0.983639,0.672037,5.20026,-8.63491,5.54603
-73.0673,0.362904,0.399116,3,7,0,75.7784,0.0645462,11.8126,0.985337,0.735345,18.9844,-8.93876,8.64987
-71.6685,0.935163,0.399116,3,15,0,77.4682,0.0806658,12.0265,0.981761,0.845978,10.964,-8.73568,8.07391
-67.0848,0.920145,0.399116,3,7,0,72.9653,0.114494,10.7249,0.985266,0.598186,24.787,-9.07281,5.11474
-66.5708,0.862788,0.399116,2,7,0,69.846,0.116562,10.0326,0.974461,0.724317,7.46959,-8.47325,4.32104
-66.5589,0.987836,0.399116,3,7,0,68.7353,0.074068,10.2818,0.946282,0.764978,32.6637,-9.53459,6.65249
-65.855,0.943872,0.399116,4,23,0,69.4424,0.107442,8.94704,0.867346,0.66734,13.2375,-8.42068,3.68238
-67.8465,0.924203,0.399116,3,7,0,71.3986,0.0759337,10.1227,0.98565,0.820427,33.1097,-9.55905,6.40196
-66.7803,0.857953,0.399116,3,7,0,69.7432,0.0941051,8.59565,0.948025,0.791204,31.9455,-9.43084,3.9845
-64.8759,0.996738,0.399116,2,3,0,67.4587,0.0917897,9.1284,0.950478,0.736038,28.8075,-9.21137,4.6307
-69.3793,0.487545,0.399116,4,15,0,72.0872,0.0485011,8.46854,0.992689,0.819066,42.9944,-10.2471,6.09199
-67.3384,0.779035,0.399116,4,15,0,73.4734,0.117108,10.3345,0.963456,0.482375,5.42876,-8.60314,4.59621
-66.7402,1,0.399116,3,7,0,69.3098,0.0826053,9.86375,0.966556,0.589466,2.76952,-8.97165,5.81609
-66.3454,0.82543,0.399116,3,7,0,70.9234,0.101491,9.56647,0.982851,0.563198,7.4228,-8.43689,4.5934
-66.2431,0.950333,0.399116,2,7,0,69.126,0.115065,10.8776,0.959742,0.597984,3.90327,-8.85048,5.23944
-65.0443,0.966141,0.399116,4,15,0,67.5398,0.106138,10.343,0.95393,0.58924,4.271,-8.7303,5.14221
-65.0376,0.93891,0.399116,3,11,0,67.8069,0.0738981,9.10082,0.939272,0.454475,3.53187,-8.76644,5.47982
-65.0376,0.150131,0.399116,3,15,0,72.9979,0.0738981,9.10082,0.939272,0.454475,3.53187,-8.76644,5.47982
-65.2616,0.838678,0.399116,3,15,0,67.3237,0.0659386,8.59188,0.965493,0.527684,4.27501,-8.66123,5.36089
-66.1326,0.913689,0.399116,2,3,0,68.033,0.05369,8.28049,0.96543,0.561574,3.83213,-8.74086,5.64968
-65.9841,0.987686,0.399116,3,7,0,66.5587,0.0680837,8.47605,0.977963,0.506893,4.26798,-8.6672,5.13995
-69.6519,0.364835,0.399116,2,3,0,70.9749,0.0803985,7.8344,0.979789,0.490956,5.46491,-8.58251,3.89487
-69.7164,0.984848,0.399116,4,15,0,73.4421,0.0716214,7.38697,0.996172,0.68689,15.4833,-8.6008,3.87752
-70.6441,0.988824,0.399116,3,7,0,72.8543,0.0370753,8.70812,0.994637,0.802842,36.5467,-9.75577,6.89144
-66.7831,0.960304,0.399116,2,3,0,71.3346,0.0689524,8.50528,0.99225,0.685142,19.4059,-8.67554,5.12662
-67.7517,0.948309,0.399116,3,7,0,71.7488,0.0908478,10.0946,0.991034,0.836638,30.8588,-9.40491,5.64308
-69.5796,0.904281,0.399116,4,15,0,73.378,0.0356104,6.82166,0.996265,0.504184,5.80505,-8.68276,5.07675
-72.24,0.56401,0.399116,3,7,0,74.6982,0.0257541,6.15279,0.971083,0.549217,2.09635,-9.44722,4.89084
-69.8642,1,0.399116,2,3,0,72.2875,0.0236713,6.70247,0.972561,0.539727,2.47551,-9.21957,5.54257
-68.4841,0.981349,0.399116,3,7,0,71.2826,0.0238225,6.72302,0.993346,0.576234,6.41848,-8.66187,5.55571
-66.744,0.991974,0.399116,3,7,0,69.0331,0.0552507,8.13036,0.990155,0.682886,8.52517,-8.42888,5.42308
-66.7266,0.978368,0.399116,3,15,0,69.1301,0.106839,10.7546,0.971185,0.504827,2.91927,-9.0223,5.5195
-66.4602,0.976138,0.399116,3,7,0,68.2593,0.0657232,8.65698,0.913256,0.555489,4.03121,-8.68907,5.43654
-65.5342,0.763046,0.399116,3,7,0,68.2138,0.0966564,10.532,0.964754,0.524423,4.97848,-8.6659,5.79584
-64.9917,0.963691,0.399116,3,7,0,66.5583,0.0756515,9.63313,0.922132,0.56124,6.32662,-8.48097,5.92621
-67.469,0.902619,0.399116,3,7,0,67.8574,0.0786211,8.46422,0.981764,0.504336,3.10899,-8.86977,4.61179
-65.7784,0.938129,0.399116,3,7,0,68.1321,0.0584873,8.78825,0.959708,0.556198,5.5822,-8.52042,5.92238
-65.3604,0.984848,0.399116,3,7,0,66.7676,0.0952129,9.52306,0.964313,0.520756,3.73724,-8.74806,4.85763
-69.0867,0.85578,0.399116,2,3,0,69.385,0.0946948,10.4189,0.947641,0.420257,5.78931,-8.57738,5.77883
-66.6324,1,0.399116,3,7,0,69.3257,0.102536,9.63601,0.942997,0.443869,2.91753,-8.91423,4.61173
-64.3909,0.935435,0.399116,3,7,0,66.9119,0.0893976,9.06989,0.93053,0.73632,14.9606,-8.47904,4.68941
-64.8389,0.990882,0.399116,4,15,0,66.1985,0.0840681,9.02825,0.932245,0.495432,3.69774,-8.73833,4.90891
-63.7309,0.985035,0.399116,3,11,0,65.3357,0.108023,9.99617,0.912761,0.741619,19.6544,-8.71459,4.70303
-66.4215,0.807235,0.399116,2,3,0,67.5469,0.0848053,9.85566,0.863899,0.80579,45.4051,-10.4391,5.7002
-64.0063,0.991086,0.399116,3,7,0,67.7551,0.0914621,9.43629,0.912503,0.753155,12.1466,-8.41262,4.95464
-63.7423,0.97165,0.399116,3,7,0,65.0593,0.106444,10.0069,0.911437,0.634899,20.3058,-8.74188,4.79112
-63.4586,0.974652,0.399116,2,7,0,64.1522,0.0981135,10.1707,0.92879,0.652891,14.5132,-8.51417,5.36317
-66.4663,0.832765,0.399116,3,7,0,67.3059,0.0940932,9.59884,0.991179,0.736175,13.6862,-8.46202,4.98828
-71.5612,0.930094,0.399116,3,7,0,74.6813,0.094691,9.53375,0.708963,0.565883,2.98327,-8.87882,4.89389
-66.6474,0.973911,0.399116,3,7,0,72.7896,0.0968827,9.94006,0.980714,0.475761,5.44104,-8.56706,5.19281
-66.3478,0.939616,0.399116,3,7,0,69.5054,0.0746263,9.07118,0.989845,0.578728,10.1624,-8.38341,5.41449
-67.3457,0.908503,0.399116,3,15,0,68.8069,0.0943259,9.98567,0.98075,0.656888,3.29726,-8.86483,5.3637
-66.6159,0.980642,0.399116,2,3,0,68.1897,0.0873477,10.0077,0.980816,0.610774,3.48614,-8.82679,5.72764
-64.0056,0.964557,0.399116,3,7,0,67.1546,0.109897,10.215,0.905242,0.71255,15.3716,-8.5486,4.83005
-64.3742,0.767146,0.399116,3,7,0,67.5525,0.0886063,10.0577,0.965074,0.624291,13.3604,-8.47364,5.71603
-66.2183,0.81785,0.399116,2,7,0,67.6831,0.0999462,10.9386,0.962961,0.608933,23.1564,-9.00321,6.04126
-65.7722,0.830644,0.399116,3,7,0,71.9088,0.0763418,9.62336,0.893807,0.746334,9.25414,-8.39961,5.88261
-64.473,0.988241,0.399116,3,7,0,66.5704,0.104866,10.3666,0.949965,0.64374,27.111,-9.17071,5.22812
-63.9244,0.978874,0.399116,2,3,0,64.8702,0.104233,10.1961,0.953172,0.682989,20.9679,-8.79891,5.08864
-64.9416,0.918799,0.399116,2,3,0,65.0873,0.115287,10.1214,0.960381,0.729645,18.6516,-8.68229,4.47238
-65.5286,0.736854,0.399116,4,15,0,69.231,0.119678,10.7663,0.979409,0.692184,17.5107,-8.70276,4.90203
-64.1595,0.601023,0.399116,3,7,0,70.678,0.0990115,10.2291,0.965307,0.650219,9.70805,-8.4452,5.37756
-65.187,0.94038,0.399116,3,7,0,66.0922,0.0852796,8.90963,0.948227,0.738161,28.6381,-9.19929,4.73092
-64.7614,0.998932,0.399116,3,11,0,66.5774,0.0742742,9.42107,0.960642,0.581695,4.90985,-8.58907,5.78163
-66.1448,0.877716,0.399116,3,7,0,66.9055,0.0736603,9.69644,0.95647,0.587135,3.31234,-8.83476,6.08708
-66.9271,0.979287,0.399116,4,15,0,68.6399,0.0801494,9.63872,0.985314,0.463875,3.459,-8.80185,5.7114
-66.3931,0.993128,0.399116,3,15,0,69.0084,0.0667334,8.7586,0.989477,0.545745,4.60951,-8.61874,5.48867
-66.6069,0.96296,0.399116,3,7,0,67.569,0.0662004,8.86505,0.98278,0.465261,3.2235,-8.83215,5.62123
-70.5824,0.741206,0.399116,4,15,0,74.0032,0.0251737,7.01281,0.998562,0.816332,24.3682,-9.09162,5.7793
-68.8355,0.994532,0.399116,4,15,0,71.3886,0.0469262,7.50703,0.998384,0.659623,15.889,-8.59876,5.20764
-65.2699,0.997832,0.399116,4,15,0,70.0989,0.0840818,9.35819,0.968994,0.530487,3.35401,-8.81214,5.23819
-65.1756,0.986702,0.399116,3,7,0,65.8195,0.0885965,9.70133,0.973973,0.512481,4.92749,-8.59938,5.3601
-67.979,0.638422,0.399116,2,3,0,69.275,0.0833301,10.0184,0.968527,0.448367,6.37827,-8.50416,5.93523
-66.5318,1,0.399116,3,7,0,68.2395,0.092118,9.18913,0.868027,0.547807,2.73336,-8.94191,4.67534
-64.7623,1,0.399116,2,3,0,66.9426,0.099954,10.0259,0.920857,0.532041,3.72843,-8.77614,5.12814
-66.6836,0.8159,0.399116,3,7,0,67.1502,0.0552837,8.637,0.960572,0.488921,4.95179,-8.5778,5.9281
-65.5196,0.921956,0.399116,3,15,0,68.6355,0.0979701,9.94111,0.96986,0.683548,5.2621,-8.59099,5.14057
-64.5568,0.7208,0.399116,2,7,0,71.5445,0.103468,9.97725,0.952867,0.563957,10.8424,-8.42151,4.90731
-64.8451,0.990778,0.399116,2,3,0,65.3645,0.0949461,10.3495,0.958846,0.569149,11.2709,-8.4591,5.69713
-64.6459,0.997306,0.399116,3,7,0,67.0546,0.0971189,9.27606,0.895848,0.770493,36.5187,-9.74443,4.51723
-65.043,0.99279,0.399116,3,7,0,65.7313,0.104892,10.1215,0.887824,0.785374,44.3139,-10.3776,4.98174
-65.043,0.0277978,0.399116,2,3,0,70.3593,0.104892,10.1215,0.887824,0.785374,44.3139,-10.3776,4.98174
-65.4726,0.921087,0.399116,2,3,0,66.9651,0.0953877,9.59296,0.851261,0.789647,50.463,-10.8232,4.91897
-66.3073,0.445727,0.399116,3,7,0,70.8083,0.12264,10.6622,0.983164,0.667757,8.2993,-8.5144,4.65286
-64.592,0.998227,0.399116,2,7,0,67.8136,0.0768528,9.60704,0.953785,0.593236,10.431,-8.39513,5.84126
-64.4292,0.992332,0.399116,3,7,0,65.2285,0.0809075,9.15658,0.956656,0.625482,5.66838,-8.51735,5.19211
-65.2373,0.91793,0.399116,2,7,0,66.5156,0.09296,9.16745,0.954624,0.734995,8.19287,-8.40825,4.61241
-65.071,0.865828,0.399116,3,7,0,68.4761,0.105806,9.49151,0.938306,0.703586,39.8092,-9.99517,4.30701
-67.0623,0.863086,0.399116,2,7,0,69.9075,0.106326,9.04741,0.868721,0.840798,9.02912,-8.39269,3.83742
-68.0566,1,0.399116,2,3,0,69.0787,0.115224,9.30795,0.829094,0.850713,7.28159,-8.43489,3.66198
-68.0177,0.988605,0.399116,3,7,0,69.4337,0.0869002,10.2491,0.951778,0.618529,60.2009,-11.6674,5.99102
-66.3514,1,0.399116,3,7,0,69.6246,0.0956863,9.51683,0.899281,0.801338,5.65018,-8.53336,4.8282
-66.6726,0.952364,0.399116,2,3,0,68.148,0.0817947,9.36858,0.880369,0.760141,5.27409,-8.55385,5.36064
-66.0277,0.953026,0.399116,3,7,0,68.4677,0.0898836,9.32647,0.976176,0.661963,34.5622,-9.60702,4.92217
-64.1401,0.993609,0.399116,3,7,0,66.4223,0.0835663,9.34583,0.930189,0.744281,17.2334,-8.56935,5.25108
-64.3814,0.907,0.399116,3,7,0,66.5474,0.106937,10.1643,0.919099,0.581852,12.8023,-8.46436,4.92435
-63.6193,0.975127,0.399116,3,15,0,65.1232,0.0939022,9.78701,0.940652,0.720477,21.6587,-8.80369,5.18581
-64.7643,0.887777,0.399116,3,7,0,65.585,0.111324,9.90611,0.949672,0.729878,10.9165,-8.42581,4.45122
-66.6271,0.600497,0.399116,3,15,0,69.1303,0.056215,8.99675,0.964524,0.512952,4.53248,-8.62059,6.24222
-66.4682,0.840802,0.399116,3,7,0,71.0302,0.0814796,8.69371,0.977746,0.521448,6.04644,-8.49115,4.70121
-67.8438,0.874388,0.399116,3,15,0,68.898,0.0322248,7.32492,0.982512,0.653683,5.98277,-8.60383,5.7459
-66.2489,0.996957,0.399116,4,15,0,68.3798,0.0561255,7.94772,0.977974,0.561817,4.99494,-8.61677,5.19757
-66.2789,0.95546,0.399116,3,7,0,70.9523,0.102405,10.3774,0.941421,0.822613,52.8187,-11.0848,5.35956
-66.5197,0.981554,0.399116,3,7,0,68.1252,0.0799559,9.76949,0.939206,0.571265,2.5543,-9.02086,5.85166
-67.1721,0.69716,0.399116,3,7,0,70.3668,0.0598068,8.05904,0.979779,0.470346,4.6866,-8.63773,5.12851
-64.3474,0.973345,0.399116,4,15,0,68.0406,0.0837866,9.04329,0.946399,0.645241,15.3062,-8.48695,4.93775
-63.5404,0.99987,0.399116,3,7,0,64.4925,0.0872514,9.77666,0.930063,0.624036,8.23653,-8.42081,5.50134
-65.0877,0.758563,0.399116,3,7,0,66.8067,0.106198,9.24196,0.945982,0.716056,23.1689,-8.86678,4.03827
-65.4605,0.900195,0.399116,2,3,0,67.6738,0.108795,9.86737,0.826744,0.833595,20.5435,-8.7477,4.5364
-65.4605,0.135667,0.399116,2,3,0,71.2776,0.108795,9.86737,0.826744,0.833595,20.5435,-8.7477,4.5364
-64.0187,0.998202,0.399116,4,15,0,65.7218,0.0983889,9.91423,0.937318,0.583387,4.9315,-8.61223,5.09317
-68.5867,0.291069,0.399116,3,7,0,74.7716,0.140019,9.83336,0.93099,0.772416,11.1689,-8.42731,2.9724
-68.681,0.957202,0.399116,2,7,0,69.4801,0.141791,10.1548,0.93489,0.749671,9.82677,-8.44527,3.20704
-71.0773,0.991691,0.399116,3,7,0,73.9409,0.10861,12.6093,0.991668,0.789106,42.592,-10.6674,7.2874
-69.3722,1,0.399116,3,7,0,72.0337,0.145446,11.0323,0.991072,0.758252,9.49351,-8.55923,3.90548
-67.0403,0.986264,0.399116,3,15,0,71.1251,0.101389,11.0564,0.926436,0.713505,40.188,-10.1739,6.08831
-65.344,0.991981,0.399116,3,15,0,68.5784,0.101415,10.2194,0.941868,0.683201,51.237,-10.933,5.25009
-67.9633,0.887073,0.399116,3,7,0,68.8572,0.105602,11.2611,0.990403,0.711024,5.66421,-8.72062,6.08665
-67.819,0.95549,0.399116,3,7,0,70.5614,0.0995127,11.449,0.989857,0.68137,23.4115,-9.10559,6.57289
-63.3753,0.940707,0.399116,3,15,0,68.2423,0.088142,9.52382,0.929042,0.655693,13.3724,-8.43842,5.20487
-65.6824,0.850998,0.399116,3,7,0,65.979,0.0785541,9.46507,0.987283,0.672998,14.4223,-8.47231,5.61591
-64.0681,0.77886,0.399116,3,7,0,68.1539,0.103722,9.83712,0.93213,0.621104,5.83789,-8.53063,4.75475
-64.1176,0.928128,0.399116,3,7,0,66.1011,0.0859266,9.34917,0.924553,0.597614,14.6838,-8.46645,5.13876
-63.3672,0.975106,0.399116,3,15,0,64.965,0.0905101,9.77337,0.931374,0.642217,15.5434,-8.51758,5.33838
-64.6364,0.851984,0.399116,2,3,0,64.9193,0.0931147,9.25742,0.963806,0.700066,12.3854,-8.41487,4.6948
-66.1315,0.932946,0.399116,2,7,0,70.1286,0.112228,9.81706,0.886743,0.838673,51.2902,-10.9102,4.31787
-64.9076,0.865569,0.399116,3,11,0,68.053,0.0828733,10.1129,0.936455,0.579327,8.10375,-8.44674,6.05212
-63.4251,0.994434,0.399116,3,11,0,64.8504,0.0965281,9.81563,0.89347,0.724891,13.9767,-8.47088,5.08575
-63.8613,0.867981,0.399116,3,7,0,64.9192,0.109601,9.82931,0.919599,0.725303,14.5944,-8.49431,4.45886
-63.8613,0.699111,0.399116,2,7,0,69.2854,0.109601,9.82931,0.919599,0.725303,14.5944,-8.49431,4.45886
-65.7422,0.78027,0.399116,3,7,0,68.1533,0.0741505,8.73253,0.972592,0.73433,25.3288,-8.99536,5.09916
-65.1891,0.960226,0.399116,3,7,0,66.8717,0.0994895,10.2176,0.857021,0.68997,12.2864,-8.45742,5.34262
-63.9096,1,0.399116,3,7,0,65.9469,0.101211,9.99866,0.958226,0.637937,13.7683,-8.48072,5.0393
-64.0927,0.989544,0.399116,3,7,0,64.8733,0.109536,10.5032,0.943228,0.682722,14.4502,-8.55058,5.13588
-65.4331,0.900791,0.399116,3,15,0,67.2507,0.0635427,8.63448,0.944156,0.52589,4.29524,-8.65457,5.52089
-64.5839,0.818823,0.399116,3,7,0,66.515,0.0849304,10.0443,0.95679,0.592678,5.89658,-8.5413,5.8827
-66.1551,0.927909,0.399116,2,7,0,67.9493,0.065961,8.39692,0.943151,0.685029,9.32376,-8.39908,5.16483
-67.3863,0.861024,0.399116,3,7,0,67.7511,0.063544,8.28924,0.931917,0.654359,11.4299,-8.40859,5.17558
-64.7724,0.999543,0.399116,3,7,0,68.6687,0.0962974,9.57077,0.974025,0.685691,13.9314,-8.46281,4.8522
-66.0784,0.974293,0.399116,3,7,0,67.7162,0.0835763,9.13017,0.865545,0.72298,31.6943,-9.39443,5.03494
-65.5319,0.77272,0.399116,3,7,0,70.1604,0.101236,9.96718,0.957579,0.622785,3.74852,-8.77652,5.00661
-66.3465,0.925156,0.399116,3,7,0,68.2879,0.0955838,9.79945,0.926645,0.531911,22.2532,-8.82618,5.11584
-69.8547,0.289112,0.399116,2,7,0,72.0998,0.105128,8.93911,0.940743,0.520268,17.7076,-8.57708,3.78785
-67.1437,1,0.399116,3,7,0,71.8998,0.09487,9.77784,0.953805,0.536307,25.757,-9.03211,5.1292
-65.0601,0.829441,0.399116,3,7,0,70.0095,0.101865,9.01002,0.904031,0.617061,7.21791,-8.42552,4.01866
-65.4103,0.977466,0.399116,3,7,0,66.5288,0.079532,9.85888,0.927776,0.56386,11.8045,-8.41927,5.96181
-65.4957,0.794365,0.399116,2,3,0,70.5829,0.110066,9.29784,0.87046,0.577201,9.1256,-8.38102,3.90462
-67.0247,1,0.399116,3,7,0,67.7121,0.0929289,9.31466,0.984896,0.82607,24.8423,-8.97585,4.76114
-65.1525,0.884793,0.399116,3,7,0,68.7689,0.0998166,9.38657,0.971193,0.652091,9.51889,-8.39371,4.49556
-65.1723,0.911599,0.399116,3,7,0,67.9684,0.104057,9.32932,0.913084,0.797537,38.4369,-9.89043,4.23053
-66.4874,0.896249,0.399116,3,7,0,67.4157,0.119507,9.55619,0.927915,0.837136,31.4629,-9.40699,3.70037
-63.441,0.949941,0.399116,3,7,0,66.967,0.0902449,9.60865,0.891513,0.684652,13.7265,-8.44935,5.18665
-65.2406,0.788305,0.399116,3,7,0,66.397,0.11875,11.1077,0.971153,0.671105,15.8998,-8.68475,5.28893
-66.3186,0.984055,0.399116,3,7,0,66.4495,0.118955,11.329,0.989446,0.689316,10.9633,-8.60153,5.50028
-65.6476,0.858556,0.399116,3,7,0,68.5607,0.0848275,8.8709,0.937387,0.624048,23.8838,-8.89839,4.71436
-65.5392,0.932864,0.399116,2,7,0,68.4288,0.0904982,9.9833,0.935628,0.592699,3.10744,-8.89628,5.54889
-65.9848,0.931416,0.399116,3,7,0,68.7893,0.104793,10.0124,0.987089,0.625458,14.1652,-8.49622,4.87751
-66.2831,0.845031,0.399116,3,15,0,69.6142,0.0706602,10.1883,0.946332,0.681874,14.9135,-8.52972,6.72597
-64.8271,1,0.399116,2,7,0,67.7094,0.080465,10.0408,0.922086,0.639221,13.254,-8.4649,6.09797
-65.5383,0.965131,0.399116,2,7,0,66.2166,0.116941,9.21395,0.878338,0.736064,15.7281,-8.50493,3.48386
-67.3906,0.767424,0.399116,3,7,0,70.6876,0.0882914,10.5827,0.984741,0.798829,36.0034,-9.81175,6.25644
-68.1011,0.997128,0.399116,4,15,0,69.4494,0.043578,8.05295,0.960275,0.723359,13.5797,-8.47238,5.91763
-69.378,0.944846,0.399116,4,15,0,71.2516,0.0670939,8.02833,0.998907,0.582739,6.4474,-8.5046,4.74073
