# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1256
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=carmodel_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,ar.1,sigma,b_Intercept
-196.025,0.403859,0.937047,2,3,0,199.854,0.185869,0.790565,1.40351,0.185869
-192.32,0.999795,0.298233,3,7,0,196.311,-0.0632645,0.772206,1.26226,-0.0632645
-194.246,0.943536,0.547235,2,7,0,194.561,0.0216434,0.728464,1.37002,0.0216434
-191.777,0.990402,0.845306,2,3,0,194.508,-0.0259362,0.696946,1.24238,-0.0259362
-191.777,1.68849e-06,1.48206,1,1,0,196.733,-0.0259362,0.696946,1.24238,-0.0259362
-192.155,0.994298,0.155653,5,31,0,195.164,-0.0564975,0.781339,1.23578,-0.0564975
-191.613,0.991055,0.277304,4,15,0,194.494,-0.0911867,0.656015,1.1371,-0.0911867
-191.287,0.994877,0.484886,2,7,0,192.14,-0.0456743,0.689189,1.14736,-0.0456743
-192.472,0.711354,0.8489,2,3,0,193.678,-0.317378,0.774259,1.07491,-0.317378
-191.682,1,0.677356,3,7,0,192.533,-0.053711,0.656401,1.18496,-0.053711
-192.048,0.825068,1.18813,2,3,0,192.631,-0.39271,0.702459,1.26028,-0.39271
-191.708,0.692884,1.28903,2,3,0,193.619,-0.43981,0.755617,1.15681,-0.43981
-191.197,0.878185,0.98105,2,3,0,192.284,-0.079991,0.746166,1.15391,-0.079991
-191.197,0.248259,1.22548,1,1,0,192.662,-0.079991,0.746166,1.15391,-0.079991
-191.775,0.988651,0.291103,3,15,0,192.563,-0.127697,0.733687,1.25651,-0.127697
-193.725,0.882277,0.487987,2,3,0,194.329,-0.276033,0.808958,1.30112,-0.276033
-193.677,0.930497,0.616123,3,7,0,195.56,-0.21596,0.559834,1.15707,-0.21596
-193.677,0.7728,0.877259,1,1,0,194.717,-0.21596,0.559834,1.15707,-0.21596
-191.992,0.959781,0.831101,2,3,0,194.335,-0.235469,0.633549,1.22406,-0.235469
-191.514,0.872106,1.26456,1,3,0,192.046,-0.153656,0.675362,1.2274,-0.153656
-191.664,0.762864,1.53419,1,3,0,192.026,0.0820926,0.711349,1.18731,0.0820926
-191.664,0.0965483,1.41353,2,3,0,192.549,0.0820926,0.711349,1.18731,0.0820926
-191.521,0.989087,0.250705,3,15,0,192.861,-0.132009,0.771665,1.18068,-0.132009
-192.059,0.985081,0.408387,3,7,0,192.822,-0.552347,0.729278,1.163,-0.552347
-192.02,0.973816,0.654163,3,7,0,192.983,0.103456,0.687782,1.14209,0.103456
-191.725,0.907729,1.01285,2,3,0,192.601,-0.415189,0.758481,1.19414,-0.415189
-191.533,0.54601,1.32953,2,3,0,193.669,-0.339341,0.657241,1.17822,-0.339341
-193.482,0.714682,0.732669,2,3,0,194.964,-0.707315,0.689299,1.19855,-0.707315
-192.107,0.966527,0.607319,3,7,0,195.253,0.0449841,0.760664,1.24208,0.0449841
-193.128,0.845571,0.913656,2,3,0,193.728,0.158427,0.815034,1.15998,0.158427
-191.586,0.880566,1.02985,2,3,0,194.33,-0.177888,0.670055,1.23143,-0.177888
-191.991,0.906368,1.25721,2,3,0,192.293,-0.247754,0.759977,1.07984,-0.247754
-191.991,0.00946314,1.6248,1,1,0,195.332,-0.247754,0.759977,1.07984,-0.247754
-193.613,0.991506,0.266839,4,15,0,194.516,-0.686987,0.71317,1.26585,-0.686987
-191.977,0.999892,0.421507,3,7,0,194.105,-0.335404,0.755597,1.24832,-0.335404
-192.477,0.928305,0.674681,3,7,0,193.562,-0.2127,0.612553,1.23376,-0.2127
-191.362,0.855874,0.913623,2,3,0,194.193,-0.399848,0.721465,1.14378,-0.399848
-192.683,0.743472,1.04794,2,3,0,193.315,-0.459836,0.727394,1.28648,-0.459836
-191.46,0.998328,0.934288,2,7,0,192.626,-0.0688972,0.668814,1.14279,-0.0688972
-191.46,0.00293904,1.46605,2,3,0,193.974,-0.0688972,0.668814,1.14279,-0.0688972
-194.88,0.963453,0.256101,4,15,0,195.808,-0.766428,0.802421,1.09469,-0.766428
-196.109,0.960218,0.37316,4,15,0,196.708,0.271198,0.600354,1.26398,0.271198
-193.689,0.991548,0.537519,3,7,0,197.609,-0.568718,0.6607,1.07599,-0.568718
-193.755,0.920786,0.825022,3,7,0,195.892,0.192335,0.737226,1.3205,0.192335
-191.641,0.871658,1.08226,2,3,0,194.544,-0.33228,0.65533,1.20258,-0.33228
-192.904,0.868519,1.2742,2,3,0,193.116,0.301353,0.764042,1.14803,0.301353
-192.904,0.192986,1.48745,2,3,0,194.224,0.301353,0.764042,1.14803,0.301353
-191.615,0.989988,0.41549,3,7,0,194.389,-0.243131,0.692221,1.08316,-0.243131
-191.642,0.999065,0.628886,3,7,0,192.054,-0.161419,0.666155,1.10017,-0.161419
-192.588,0.859382,0.965751,2,3,0,192.94,-0.467147,0.796543,1.19594,-0.467147
-192.244,0.883024,1.10392,2,3,0,193.459,-0.422202,0.668006,1.25142,-0.422202
-193.512,0.23363,1.32322,2,3,0,196.876,-0.385876,0.825631,1.2354,-0.385876
-193.768,0.993137,0.415762,3,7,0,194.543,0.0812421,0.63447,1.08161,0.0812421
-193.681,0.969359,0.626354,2,3,0,196.045,-0.287685,0.676045,1.01267,-0.287685
-191.155,0.923957,0.895169,2,3,0,194.377,-0.33468,0.726511,1.15687,-0.33468
-191.047,0.981764,1.16258,2,3,0,191.293,-0.18531,0.69211,1.18055,-0.18531
-191.047,0.000286041,1.69209,1,3,0,193.248,-0.18531,0.69211,1.18055,-0.18531
-192.186,0.97952,0.342145,3,7,0,192.327,-0.565252,0.705826,1.17997,-0.565252
-192.474,0.979755,0.496863,2,3,0,192.837,-0.603162,0.714897,1.14377,-0.603162
-191.832,1,0.719215,2,3,0,192.627,-0.504612,0.721631,1.19047,-0.504612
-191.302,0.945019,1.07969,2,3,0,192.097,-0.093706,0.673965,1.14984,-0.093706
-192.171,0.62367,1.44885,1,1,0,192.443,-0.0107659,0.643844,1.20612,-0.0107659
-191.484,0.668668,1.03298,2,3,0,193.411,-0.245286,0.752262,1.10792,-0.245286
-191.905,0.808298,0.806554,3,7,0,193.181,-0.174961,0.680924,1.26353,-0.174961
-192.095,0.930174,0.827677,2,3,0,193.237,-0.194237,0.617278,1.18381,-0.194237
-191.363,0.740711,1.07455,2,3,0,194.047,-0.229136,0.76277,1.14974,-0.229136
-191.726,0.778636,0.966712,2,3,0,192.531,-0.0171897,0.663223,1.18846,-0.0171897
-191.795,0.886799,0.93605,2,3,0,192.801,-0.179265,0.786312,1.16444,-0.179265
-193.955,0.147685,1.11414,2,3,0,195.741,-0.347009,0.591062,1.07366,-0.347009
-193.582,0.993022,0.325721,3,15,0,195.521,-0.0883173,0.63972,1.04038,-0.0883173
-194.082,0.940203,0.475282,3,7,0,196.847,-0.719209,0.658992,1.18831,-0.719209
-191.356,1,0.625827,2,3,0,194.082,-0.0201933,0.739116,1.12907,-0.0201933
-191.836,0.609371,0.919451,3,7,0,195.094,-0.373618,0.713491,1.24948,-0.373618
-191.313,0.991447,0.649889,2,7,0,192.256,-0.162595,0.665676,1.14015,-0.162595
-191.548,0.886599,0.936446,2,3,0,192.224,-0.405464,0.729135,1.11981,-0.405464
-192.032,0.871261,1.10812,2,3,0,192.317,0.0537671,0.712468,1.24726,0.0537671
-191.483,1,1.27291,2,3,0,191.876,-0.346799,0.711618,1.10303,-0.346799
-192.132,0.627982,1.84925,2,3,0,192.226,-0.0363269,0.786336,1.2203,-0.0363269
-192.132,0.177333,1.35792,2,3,0,193.785,-0.0363269,0.786336,1.2203,-0.0363269
-192.011,0.997222,0.440556,3,7,0,192.406,-0.295301,0.642465,1.10466,-0.295301
-191.085,0.999129,0.636598,3,7,0,192.013,-0.310188,0.706629,1.14913,-0.310188
-192.963,0.698335,0.92027,2,3,0,193.388,-0.640212,0.768671,1.13491,-0.640212
-192.159,0.801637,0.77271,3,7,0,195.685,-0.326892,0.753525,1.2644,-0.326892
-192.747,0.966434,0.781582,3,7,0,193.254,-0.527683,0.764988,1.25555,-0.527683
-192.747,0.0666859,1.06029,2,3,0,195.979,-0.527683,0.764988,1.25555,-0.527683
-193.594,0.97538,0.290529,4,15,0,195.798,-0.253656,0.663244,1.01848,-0.253656
-192.043,0.996207,0.400977,3,7,0,194.555,-0.0911483,0.769609,1.24678,-0.0911483
-192.333,0.938283,0.572643,3,7,0,193.761,-0.420798,0.676822,1.07968,-0.420798
-191.225,0.991216,0.736729,2,3,0,192.621,-0.0322557,0.720438,1.1857,-0.0322557
-191.141,0.935922,1.0377,2,3,0,191.775,-0.326722,0.702065,1.1458,-0.326722
-192.296,0.52673,1.32398,2,3,0,192.729,0.0355642,0.796114,1.1897,0.0355642
-192.71,0.975817,0.829043,2,7,0,193.57,-0.50415,0.636292,1.209,-0.50415
-192.938,0.977316,1.13211,2,3,0,193.404,0.238704,0.797476,1.17277,0.238704
-192.927,0.26214,1.54637,1,3,0,194.008,0.0523545,0.671452,1.28628,0.0523545
-191.523,1,0.617747,2,3,0,193.086,0.054484,0.718304,1.18846,0.054484
-193.978,0.803538,0.877054,2,3,0,195.007,0.434929,0.773808,1.13693,0.434929
-192.151,0.952665,0.888776,2,3,0,194.424,0.158264,0.739042,1.21819,0.158264
-191.639,0.610982,1.15993,2,3,0,193.868,-0.439641,0.709486,1.1237,-0.439641
-192.817,0.790247,0.847755,2,3,0,193.814,-0.237046,0.635757,1.06275,-0.237046
-192.056,1,0.839976,2,3,0,193.886,-0.312039,0.622227,1.18288,-0.312039
-194.26,0.377235,1.18376,2,3,0,195.206,-0.408327,0.709647,1.37093,-0.408327
-194.013,0.990167,0.586925,3,7,0,196.224,-0.132879,0.61631,1.0419,-0.132879
-192.688,0.964713,0.812725,3,7,0,194.703,-0.317805,0.799401,1.24298,-0.317805
-191.775,1,1.07634,2,3,0,192.57,-0.301566,0.637745,1.14551,-0.301566
-191.775,5.02345e-24,1.50832,1,1,0,195.381,-0.301566,0.637745,1.14551,-0.301566
-191.929,0.988876,0.404699,3,7,0,192.659,-0.414472,0.690869,1.09456,-0.414472
-192.078,0.997194,0.557382,3,7,0,192.47,-0.467613,0.67282,1.12013,-0.467613
-192.189,0.792882,0.776522,3,7,0,194.182,-0.47673,0.662126,1.13011,-0.47673
-193.991,0.856934,0.773,3,7,0,195.411,-0.112955,0.717783,1.36983,-0.112955
-193.399,0.961974,0.854118,2,3,0,195.8,0.147295,0.644282,1.24133,0.147295
-193.057,1,1.11847,1,1,0,194.011,0.163152,0.662602,1.23362,0.163152
-193.531,0.476101,1.55481,2,3,0,195.881,-0.354848,0.813643,1.08604,-0.354848
-193.531,0.156675,0.926427,2,3,0,198.025,-0.354848,0.813643,1.08604,-0.354848
-194.009,0.996641,0.331398,3,15,0,194.353,-0.130819,0.580199,1.28777,-0.130819
-193.935,0.967895,0.458519,3,7,0,196.596,-0.470477,0.835982,1.15237,-0.470477
-192.014,0.998703,0.604659,3,7,0,195.776,-0.10835,0.641746,1.22594,-0.10835
-193.067,0.889917,0.835991,2,3,0,193.699,0.0447329,0.813851,1.11983,0.0447329
-193.012,1,0.970507,2,3,0,194.169,-0.376264,0.612419,1.09773,-0.376264
-193.012,0.0711199,1.3398,2,3,0,197.645,-0.376264,0.612419,1.09773,-0.376264
-192.521,1,0.426367,2,3,0,193.2,-0.289756,0.610408,1.11996,-0.289756
-193.113,0.908956,0.588907,2,7,0,194.773,0.150031,0.73391,1.2958,0.150031
-192.747,0.9917,0.703791,3,7,0,194.494,-0.00397005,0.754715,1.0504,-0.00397005
-192.672,0.989239,0.956166,2,7,0,193.999,-0.596797,0.676452,1.18279,-0.596797
-192.602,1,1.29164,2,3,0,193.232,-0.45219,0.729156,1.28291,-0.45219
-192.534,0.627642,1.77101,2,3,0,193.15,-0.130517,0.622526,1.24752,-0.130517
-193.754,0.384929,1.36132,2,3,0,194.513,-0.256827,0.832177,1.11268,-0.256827
-192.181,0.911222,0.720397,2,3,0,195.747,0.00136616,0.691881,1.076,0.00136616
-193.794,0.914759,0.860573,2,3,0,195.02,-0.71509,0.674361,1.16797,-0.71509
-192.415,1,1.03253,2,7,0,193.77,0.207146,0.72779,1.21681,0.207146
-192.684,0.748372,1.41,2,3,0,193.44,-0.609676,0.707371,1.12703,-0.609676
-191.497,1,1.30897,2,3,0,192.585,-0.0968361,0.702931,1.23434,-0.0968361
-191.497,0.000501205,1.78301,1,1,0,193.212,-0.0968361,0.702931,1.23434,-0.0968361
-193.284,0.937802,0.531864,2,7,0,193.598,0.195339,0.793649,1.2618,0.195339
-192.14,0.976277,0.659908,3,7,0,194.193,0.0892984,0.709294,1.09643,0.0892984
-192.585,0.787855,0.866646,2,3,0,193.762,0.0554991,0.638756,1.15775,0.0554991
-191.489,1,0.855822,2,3,0,192.508,-0.200593,0.76207,1.20609,-0.200593
-192.176,0.902874,1.16199,1,3,0,192.339,-0.135518,0.737583,1.28124,-0.135518
-192.176,0.010478,1.36193,2,3,0,195.428,-0.135518,0.737583,1.28124,-0.135518
-192.663,0.989587,0.421094,3,7,0,193.973,0.137501,0.800594,1.15675,0.137501
-191.045,0.993079,0.562597,2,5,0,193.164,-0.196657,0.700664,1.18909,-0.196657
-190.986,1,0.754337,2,3,0,191.052,-0.213039,0.711043,1.17812,-0.213039
-191.996,0.541818,1.02019,2,3,0,193.746,-0.354383,0.690766,1.0757,-0.354383
-193.72,0.891897,0.700449,3,7,0,194.314,0.283098,0.71063,1.27987,0.283098
-192.934,0.938685,0.806764,2,3,0,195.092,-0.606519,0.674131,1.1361,-0.606519
-194.239,0.746933,0.994512,2,3,0,196.862,-0.0699567,0.753515,1.00011,-0.0699567
-195.273,0.895989,0.924815,3,7,0,197.528,0.390381,0.752864,1.34452,0.390381
-196.011,0.111201,1.06952,2,3,0,198.981,0.25093,0.610321,1.30574,0.25093
-194.674,0.994043,0.394108,3,7,0,197.135,0.262134,0.631064,1.21754,0.262134
-191.685,1,0.526299,3,7,0,195.401,-0.0226386,0.775081,1.16429,-0.0226386
-191.24,0.975277,0.707835,2,3,0,192.124,-0.126394,0.686797,1.20183,-0.126394
-191.094,0.989525,0.917149,2,3,0,191.412,-0.174578,0.692689,1.13033,-0.174578
-191.187,0.170696,1.21137,2,3,0,197.247,-0.0782131,0.731336,1.19262,-0.0782131
-191.803,0.982475,0.492375,3,7,0,192.175,-0.412723,0.698313,1.09986,-0.412723
-192.29,0.980958,0.643878,2,3,0,192.428,-0.412772,0.710338,1.06839,-0.412772
-191.899,0.942497,0.839008,2,3,0,193.823,0.0132342,0.686567,1.10117,0.0132342
-191.232,1,1.0335,2,3,0,191.993,-0.278005,0.750358,1.15928,-0.278005
-194.661,0.0201017,1.38016,2,3,0,196.167,0.176348,0.850536,1.23466,0.176348
-193.435,1,0.45803,3,7,0,195.853,-0.514474,0.602629,1.17371,-0.514474
-192.112,1,0.612006,3,7,0,193.581,-0.369265,0.632993,1.20761,-0.369265
-193.481,0.732239,0.816552,2,3,0,194.661,0.0486345,0.606606,1.2206,0.0486345
-195.465,0.904969,0.746046,2,7,0,197.45,0.138962,0.639515,1.36635,0.138962
-195.476,0.980859,0.869267,2,3,0,196.309,0.221836,0.643645,1.34275,0.221836
-191.8,1,1.12567,2,3,0,194.425,0.00861409,0.711634,1.24078,0.00861409
-192.436,0.833559,1.49535,2,3,0,192.843,-0.442324,0.682668,1.2688,-0.442324
-192.436,0.000257599,1.57265,1,1,0,193.723,-0.442324,0.682668,1.2688,-0.442324
-192.399,0.9991,0.518533,3,7,0,193.018,0.00218251,0.717567,1.05789,0.00218251
-192.787,0.94965,0.687811,1,1,0,192.912,0.0513694,0.727129,1.05039,0.0513694
-191.09,1,0.850794,2,3,0,192.77,-0.263921,0.737281,1.15613,-0.263921
-191.193,0.924243,1.12706,2,3,0,191.694,-0.231769,0.717433,1.21127,-0.231769
-191.193,0.145183,1.34318,2,3,0,192.641,-0.231769,0.717433,1.21127,-0.231769
-191.042,0.995075,0.547884,3,7,0,191.436,-0.166411,0.707077,1.13026,-0.166411
-192.308,0.650844,0.720193,2,3,0,195.976,-0.195872,0.717926,1.04587,-0.195872
-192.005,0.966099,0.59024,3,7,0,193.357,-0.188719,0.665893,1.26205,-0.188719
-194.409,0.893545,0.744671,2,3,0,195.064,0.00674671,0.806201,1.03703,0.00674671
-196.288,0.422467,0.850156,3,7,0,196.836,-0.46399,0.549337,1.35491,-0.46399
-191.538,1,0.51131,3,7,0,196.133,-0.0639832,0.669166,1.12986,-0.0639832
-191.937,0.898139,0.674552,2,7,0,193.193,-0.201221,0.759091,1.08008,-0.201221
-191.285,1,0.774351,3,7,0,192.037,-0.380535,0.709482,1.14525,-0.380535
-191.642,0.889112,1.0193,2,3,0,192.12,-0.138868,0.644128,1.15278,-0.138868
-192.472,0.507518,1.15413,2,3,0,193.652,-0.242627,0.804435,1.12964,-0.242627
-192.472,0,6.78114,1,2,1,196.542,-0.242627,0.804435,1.12964,-0.242627
-192.799,0.990237,0.878909,2,3,0,193.429,-0.383276,0.812446,1.16086,-0.383276
-192.751,1,1.04261,2,3,0,193.721,-0.377112,0.770597,1.28211,-0.377112
-193.476,0.304786,1.55196,2,3,0,194.517,0.332865,0.802873,1.18204,0.332865
-195.036,0.951503,0.324912,3,7,0,196.012,0.224936,0.849097,1.11746,0.224936
-193.374,0.960857,0.46924,3,7,0,198.939,-0.159446,0.641486,1.03901,-0.159446
-192.322,0.946806,0.734129,2,3,0,195.442,-0.336235,0.800379,1.17333,-0.336235
-193.791,0.749838,1.13394,2,3,0,194.501,-0.253339,0.805694,1.31058,-0.253339
-193.791,0.00241856,0.957025,2,3,0,198.324,-0.253339,0.805694,1.31058,-0.253339
-193.448,0.999957,0.0765696,5,31,0,194.046,-0.222609,0.811049,1.28299,-0.222609
-194.801,0.993092,0.14482,5,31,0,196.722,0.406427,0.690283,1.13901,0.406427
-193.415,0.99997,0.269549,4,15,0,197.141,0.186832,0.669262,1.26331,0.186832
-195.661,0.969614,0.513021,2,7,0,197.882,0.484804,0.803824,1.32553,0.484804
-194.465,0.919718,0.88561,2,3,0,196.959,0.522555,0.784729,1.18053,0.522555
-191.444,0.381316,1.30427,2,3,0,194.374,-0.115635,0.709508,1.09302,-0.115635
-191.096,0.996075,0.365127,3,7,0,191.899,-0.309122,0.697421,1.15826,-0.309122
-191.831,0.892469,0.681738,2,3,0,192.414,-0.507827,0.722957,1.18531,-0.507827
-192.233,0.915604,0.922251,2,3,0,193.159,-0.199584,0.782885,1.24541,-0.199584
-192.233,0.544914,1.33224,1,3,0,193.063,-0.199584,0.782885,1.24541,-0.199584
-192.719,0.962724,0.633873,3,7,0,193.102,-0.190863,0.615221,1.094,-0.190863
-191.661,0.830216,1.05069,2,3,0,193.867,-0.428786,0.709003,1.21611,-0.428786
-191.209,0.928253,1.1715,2,3,0,191.984,-0.234492,0.746395,1.133,-0.234492
-192.47,0.26106,1.73416,2,5,0,192.595,-0.225309,0.744346,1.29545,-0.225309
-191.484,0.973891,0.372921,3,7,0,194.574,-0.391527,0.747955,1.18048,-0.391527
-191.172,0.977218,0.631129,2,5,0,191.834,-0.175039,0.67311,1.15679,-0.175039
-191.172,0.501337,1.06881,1,3,0,193.303,-0.175039,0.67311,1.15679,-0.175039
-192.028,0.963484,0.471371,3,7,0,192.596,-0.428079,0.721491,1.08631,-0.428079
-191.349,1,0.76354,2,3,0,192.048,-0.0712032,0.721012,1.21723,-0.0712032
-191.349,0.394333,1.35708,2,3,0,194.286,-0.0712032,0.721012,1.21723,-0.0712032
-192.084,0.980677,0.454845,3,7,0,192.341,-0.305916,0.757767,1.25811,-0.305916
-192.646,0.932684,0.763105,2,3,0,193.348,-0.264945,0.747952,1.30166,-0.264945
-192.646,0.00138865,1.1155,2,3,0,197.33,-0.264945,0.747952,1.30166,-0.264945
-193.774,0.995694,0.134587,5,31,0,195.38,-0.0746287,0.609426,1.06731,-0.0746287
-193.835,1,0.234307,4,15,0,195.267,-0.448192,0.617121,1.30365,-0.448192
-192.028,0.994645,0.408902,3,7,0,194.586,-0.379414,0.633361,1.16795,-0.379414
-191.422,0.984226,0.697504,2,3,0,192.257,-0.224225,0.655982,1.18944,-0.224225
-191.773,0.818305,1.14847,2,3,0,192.646,-0.192086,0.739927,1.07552,-0.192086
-191.344,0.970873,1.2253,2,3,0,191.928,-0.378725,0.737281,1.1747,-0.378725
-191.344,2.34984e-10,1.92666,1,1,0,193.428,-0.378725,0.737281,1.1747,-0.378725
-191.988,0.992548,0.258047,3,15,0,192.705,-0.100118,0.638469,1.12656,-0.100118
-192.455,0.97793,0.430466,2,7,0,194.051,-0.0161675,0.801393,1.21192,-0.0161675
-191.992,1,0.687129,2,7,0,192.834,0.130816,0.702464,1.19037,0.130816
-191.294,0.849976,1.15043,2,3,0,192.576,-0.383884,0.720998,1.17709,-0.383884
-191.424,0.874764,1.32241,2,3,0,191.672,-0.143711,0.767086,1.14845,-0.143711
-191.424,2.95284e-06,1.61153,1,1,0,195.941,-0.143711,0.767086,1.14845,-0.143711
-192.209,0.979184,0.235315,3,15,0,195.049,-0.396468,0.742634,1.26405,-0.396468
-195.346,0.925131,0.372002,3,7,0,197.983,0.380379,0.732907,1.34656,0.380379
-192.778,0.991369,0.513547,2,3,0,195.629,0.0841654,0.784679,1.26042,0.0841654
-191.162,0.999053,0.825907,2,3,0,193.019,-0.197642,0.675447,1.14432,-0.197642
-191.162,0.225746,1.34383,1,1,0,192.599,-0.197642,0.675447,1.14432,-0.197642
-191.332,0.994295,0.355277,4,15,0,191.587,-0.152306,0.758153,1.1888,-0.152306
-195.393,0.794227,0.571113,2,3,0,195.706,-0.123279,0.677124,1.41911,-0.123279
-194.447,1,0.574586,2,3,0,195.417,-0.179569,0.686889,1.38747,-0.179569
-192.575,0.927904,0.927113,2,3,0,194.801,0.0322515,0.719131,1.0557,0.0322515
-191.134,1,1.26124,1,1,0,192.008,-0.193391,0.743404,1.13837,-0.193391
-191.134,0.0483849,2.01263,1,3,0,191.65,-0.193391,0.743404,1.13837,-0.193391
-191.488,0.993024,0.37393,3,7,0,191.669,-0.125298,0.706967,1.08933,-0.125298
-191.404,0.966383,0.588367,2,7,0,192.211,-0.403058,0.735221,1.17345,-0.403058
-191.381,0.987728,0.867614,2,3,0,191.777,-0.220143,0.727669,1.22852,-0.220143
-193.4,0.493202,1.33496,1,1,0,193.456,-0.415576,0.724148,1.33192,-0.415576
-193.322,0.989782,0.68843,3,7,0,194.899,-0.245732,0.752635,1.02238,-0.245732
-196.719,0.320525,1.05994,2,3,0,198.045,-0.412635,0.726536,1.45965,-0.412635
-195.594,0.999143,0.378835,3,7,0,198.138,-0.512698,0.743248,1.40744,-0.512698
-191.103,0.964325,0.594194,2,5,0,196.43,-0.317744,0.717807,1.14854,-0.317744
-192.008,0.663938,0.860289,3,7,0,194.107,0.0793022,0.725817,1.23922,0.0793022
-191.217,1,0.652565,2,3,0,192.053,-0.180399,0.736014,1.20658,-0.180399
-192.583,0.76025,1.01438,1,3,0,193.011,-0.571729,0.695002,1.23275,-0.571729
-191.657,0.925416,0.94512,2,7,0,193.761,-0.337983,0.696027,1.09107,-0.337983
-192.509,0.851999,1.24717,2,3,0,192.81,-0.185767,0.719238,1.03852,-0.185767
-192.288,0.767012,1.40718,2,3,0,193.187,-0.530401,0.765536,1.20309,-0.530401
-192.288,0.105646,1.32862,2,3,0,193.844,-0.530401,0.765536,1.20309,-0.530401
-193.727,0.975391,0.319338,3,7,0,194.454,-0.550532,0.811962,1.10797,-0.550532
-191.864,1,0.466865,3,7,0,194.171,-0.139856,0.636733,1.20324,-0.139856
-191.132,0.996902,0.71496,2,3,0,191.906,-0.121822,0.686448,1.17697,-0.121822
-191.097,1,1.08319,2,3,0,191.166,-0.162262,0.682067,1.16563,-0.162262
-191.097,0.0260752,1.64438,1,1,0,192.926,-0.162262,0.682067,1.16563,-0.162262
-191.467,0.986059,0.348522,3,7,0,191.937,-0.235373,0.738581,1.22983,-0.235373
-191.281,0.991638,0.51519,3,7,0,192.088,-0.155383,0.692886,1.10836,-0.155383
-190.986,1,0.767082,2,3,0,191.283,-0.168558,0.699126,1.16286,-0.168558
-190.986,0.765014,1.1567,1,3,0,191.794,-0.168558,0.699126,1.16286,-0.168558
-191.068,0.937269,1.09141,2,3,0,191.339,-0.225593,0.733095,1.18178,-0.225593
-191.068,0.0549513,1.44625,2,3,0,192.754,-0.225593,0.733095,1.18178,-0.225593
-192.595,0.971143,0.339287,3,7,0,192.707,-0.121988,0.678963,1.30086,-0.121988
-191.695,0.963298,0.481615,3,7,0,195.191,-0.040414,0.768506,1.12263,-0.040414
-191.611,0.998746,0.671075,3,7,0,192.189,-0.213651,0.656014,1.21883,-0.213651
-194.643,0.560988,0.998227,2,3,0,195.322,-0.287294,0.829042,1.31821,-0.287294
-192.694,1,0.637472,3,7,0,194.974,0.0811046,0.666071,1.09674,0.0811046
-193.49,0.793766,0.947216,2,3,0,194.653,-0.607805,0.755417,1.28893,-0.607805
-191.969,0.876815,0.9466,2,3,0,194.387,-0.333706,0.685849,1.0756,-0.333706
-194.518,0.437067,1.10739,2,3,0,195.339,0.50802,0.786651,1.23515,0.50802
-191.453,0.900619,0.563707,3,7,0,195.557,-0.380252,0.715425,1.11645,-0.380252
-192.168,0.965845,0.690205,2,7,0,192.513,-0.465112,0.777234,1.19401,-0.465112
-192.207,0.882464,0.953147,2,7,0,193.68,-0.154634,0.718839,1.28787,-0.154634
-191.529,1,1.12356,2,3,0,192.369,-0.207871,0.659986,1.21486,-0.207871
-191.529,7.95728e-13,1.64502,1,1,0,194.626,-0.207871,0.659986,1.21486,-0.207871
-191.398,0.997702,0.377972,4,15,0,192.039,-0.296558,0.65938,1.1571,-0.296558
-192.398,0.896786,0.551769,3,7,0,193.552,-0.0393532,0.805335,1.16276,-0.0393532
-191.488,0.926803,0.667292,2,3,0,193.279,-0.174481,0.756428,1.10978,-0.174481
-192.616,0.859696,0.851079,2,3,0,193.348,-0.53786,0.744444,1.09185,-0.53786
-191.78,0.660882,0.958846,2,3,0,194.713,0.0264438,0.77367,1.17827,0.0264438
-191.104,1,0.752901,2,3,0,191.911,-0.146616,0.687689,1.18146,-0.146616
-191.932,0.827594,1.09187,2,3,0,192.452,-0.31783,0.727486,1.2631,-0.31783
-194.293,0.56583,1.15823,1,1,0,194.328,-0.518467,0.716827,1.35657,-0.518467
-197.118,0.871946,0.768791,2,3,0,197.441,-0.482923,0.69616,1.46623,-0.482923
-193.009,1,0.883338,2,3,0,197.058,-0.213537,0.698619,1.32883,-0.213537
-193.053,0.92274,1.27255,2,3,0,195.536,0.150483,0.682472,1.26978,0.150483
-193.053,0.00093196,1.59459,1,1,0,194.363,0.150483,0.682472,1.26978,0.150483
-191.399,0.983939,0.393276,3,7,0,195.718,-0.131257,0.667879,1.12762,-0.131257
-192.512,0.934148,0.550146,2,3,0,192.843,-0.452044,0.675115,1.08031,-0.452044
-192.546,0.913568,0.703611,3,7,0,195.074,0.139765,0.725744,1.08404,0.139765
-191.344,1,0.866562,2,3,0,192.942,-0.206197,0.696723,1.09905,-0.206197
-192.251,0.843893,1.23793,2,3,0,192.541,-0.258715,0.645435,1.2616,-0.258715
-193.41,0.498373,1.34662,2,3,0,195.575,-0.622913,0.651181,1.14494,-0.622913
