# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1256
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.995
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/armodel_gam_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,ar.1,sigma,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,b_Intercept
-218.332,0.998139,0.12958,5,31,0,221.613,0.216863,9.85683,-0.904095,-1.32565,-1.36244,1.662,0.395994,-1.2302,1.70138,-1.21682,0.867207,0.900062,1.15987,-0.784038,-1.14961,-1.18152,1.4413,0.343409,-1.06684,1.47545,-1.05523,0.216863
-214.696,0.998593,0.132489,5,31,0,224.941,0.00936177,-0.145997,1.05465,0.133685,2.01991,-0.693763,0.110674,0.539138,-2.09665,0.400386,0.819366,0.879724,1.28023,0.864146,0.109537,1.65504,-0.568445,0.0906824,0.441751,-1.71792,0.328063,0.00936177
-215.336,0.974878,0.135542,5,31,0,220.872,1.37068,-7.28589,-0.982622,-0.514787,0.64642,-0.284893,-1.19911,-0.302519,1.51891,0.11938,5.75199,0.915212,1.26851,-5.65204,-2.96105,3.7182,-1.6387,-6.89728,-1.74009,8.73676,0.68667,1.37068
-216.059,0.992616,0.132781,5,31,0,226.028,-0.986498,-14.5844,0.489376,-0.520434,1.12108,0.755068,-0.112641,1.36955,-0.000120496,-0.3182,4.66835,0.923253,1.27921,2.28458,-2.42956,5.23358,3.52492,-0.525847,6.39353,-0.000562516,-1.48547,-0.986498
-218.473,0.996735,0.134336,5,31,0,221.122,1.483,-20.5145,-0.0763144,-2.39615,0.499574,-0.708371,-1.02829,0.257916,-1.46221,0.802445,6.80052,0.869116,1.27579,-0.518977,-16.2951,3.39736,-4.81729,-6.9929,1.75396,-9.94378,5.45704,1.483
-217.799,1,0.136901,5,31,0,221.52,-1.00361,7.18178,0.642519,1.0917,-1.32967,1.25393,0.787119,0.509026,1.37437,-0.821111,0.727745,0.920108,1.21237,0.46759,0.79448,-0.967662,0.912538,0.572822,0.370441,1.00019,-0.597559,-1.00361
-214.381,0.992273,0.140306,5,31,0,227.632,1.0052,0.529364,-0.220693,-1.58747,-0.298295,-1.18395,-1.34746,-0.727305,-0.520416,-0.272753,3.3056,0.855445,1.40071,-0.729522,-5.24755,-0.986044,-3.91367,-4.45417,-2.40418,-1.72029,-0.901614,1.0052
-216.784,0.985258,0.141785,5,31,0,222.519,1.05218,1.22817,0.613297,-1.24444,0.505453,-0.70143,-1.30282,-0.721008,-0.354767,-0.602473,5.97491,0.839176,1.36169,3.66439,-7.43542,3.02004,-4.19098,-7.78421,-4.30796,-2.1197,-3.59972,1.05218
-212.324,1,0.14148,4,15,0,219.791,0.93348,1.12121,0.269284,-1.01445,0.101834,-0.677037,-1.28963,-0.681286,-0.122809,-0.833746,4.07672,0.84234,1.31682,1.0978,-4.13562,0.415149,-2.76009,-5.25745,-2.77742,-0.500659,-3.39895,0.93348
-211.298,0.903862,0.144913,5,31,0,217.841,0.919714,6.67005,0.201956,-0.899563,-0.654847,-0.238263,-1.22192,-0.897838,0.0123119,-0.716904,2.10875,0.841952,1.29739,0.425876,-1.89696,-1.38091,-0.502438,-2.57673,-1.89332,0.0259627,-1.51177,0.919714
-212.396,0.984772,0.125195,5,31,0,217.384,-0.19286,0.233469,-0.0886506,0.829382,0.399139,0.0337769,1.18919,0.404567,0.0998962,0.69532,0.700715,0.921616,1.24632,-0.0621188,0.58116,0.279683,0.023668,0.833283,0.283486,0.0699987,0.487221,-0.19286
-215.355,0.992649,0.124861,5,31,0,220.728,0.177334,-2.53106,2.586,-1.18243,1.25701,0.558725,0.305185,0.63053,0.166469,-1.40991,1.23285,0.8905,1.26902,3.18815,-1.45776,1.54971,0.688823,0.376247,0.777348,0.205231,-1.73821,0.177334
-212.939,0.999272,0.126257,5,31,0,219.442,0.300762,3.09353,-1.86988,0.930814,-0.400787,-0.517011,-0.583909,0.532524,-0.653061,-1.17496,1.27948,0.868754,1.30171,-2.39247,1.19095,-0.512798,-0.661503,-0.747098,0.681352,-0.835577,-1.50333,0.300762
-215.132,0.990381,0.129136,5,31,0,219.431,-0.354931,5.16612,-0.365828,1.0996,-1.42695,-1.66393,-0.409786,-0.257002,-0.539374,-0.24358,0.400587,0.920129,1.19076,-0.146546,0.440485,-0.571618,-0.66655,-0.164155,-0.102952,-0.216066,-0.0975749,-0.354931
-216.418,0.994784,0.130023,5,31,0,222.533,-0.567393,6.53903,-0.112508,1.03506,0.125423,-1.60802,0.329286,-0.131596,-0.802842,0.293595,0.857526,0.952387,1.19055,-0.096479,0.887594,0.107553,-1.37892,0.282371,-0.112847,-0.688458,0.251766,-0.567393
-218.488,0.989823,0.131906,5,31,0,223.772,1.11372,6.25797,0.0254351,-0.645161,-0.51717,1.7035,0.0541741,0.251001,1.10489,-0.169453,0.502767,0.791768,1.38865,0.0127879,-0.324366,-0.260016,0.856462,0.027237,0.126195,0.555503,-0.0851952,1.11372
-218.462,0.997791,0.132652,5,31,0,225.445,-0.755135,-3.71457,0.756878,-0.245538,0.633782,-2.23615,-1.52588,0.469513,0.485009,1.2924,3.52257,0.906738,1.26449,2.66615,-0.864924,2.23254,-7.87699,-5.375,1.65389,1.70848,4.55255,-0.755135
-217.363,1,0.135234,4,15,0,222.141,-0.38186,-3.97284,0.557191,-0.0365121,0.534318,-1.7243,-1.88831,0.797713,0.652094,1.93453,1.15551,0.897356,1.3321,0.643842,-0.0421902,0.617411,-1.99246,-2.18196,0.921767,0.753502,2.23538,-0.38186
-215.92,0.998607,0.138362,5,31,0,220.657,-0.491055,-4.87023,0.341888,-0.462543,0.464921,-1.37759,-1.38178,0.20453,0.6367,2.05521,2.32628,0.905765,1.39326,0.795328,-1.07601,1.08154,-3.20465,-3.21442,0.475794,1.48114,4.781,-0.491055
-212.775,0.995162,0.141196,5,31,0,221.746,0.669124,0.554532,1.30224,0.621385,0.67424,0.216059,-0.438987,1.4128,0.62613,1.02238,2.09869,0.840728,1.26446,2.733,1.30409,1.41502,0.453439,-0.921295,2.96502,1.31405,2.14566,0.669124
-210.843,0.999874,0.143216,5,31,0,216.409,0.364812,8.18073,-0.0875538,-1.2318,-0.497618,-0.256183,0.335256,-1.21604,-0.664302,-0.906384,2.73641,0.912945,1.22019,-0.239583,-3.37072,-1.36169,-0.701021,0.917397,-3.32757,-1.8178,-2.48024,0.364812
-214.877,0.985841,0.14641,4,15,0,216.665,0.139933,7.14208,-0.925853,-0.67559,-0.0451134,-0.717838,0.567046,-1.76049,-0.587279,-0.993411,3.33077,0.921319,1.11663,-3.0838,-2.25024,-0.150262,-2.39095,1.8887,-5.86379,-1.95609,-3.30882,0.139933
-212.056,0.851126,0.146135,4,15,0,221.869,0.75359,3.2606,0.657754,-0.909993,-0.771751,0.203932,0.37336,1.22459,-0.436402,0.25255,1.35391,0.817124,1.22765,0.890538,-1.23205,-1.04488,0.276105,0.505495,1.65798,-0.590848,0.341929,0.75359
-221.727,0.982134,0.116231,5,31,0,225.287,-0.191941,1.45195,-1.41767,-1.43669,2.63654,1.29974,0.284884,-0.625887,2.98444,-0.417078,0.470778,0.912073,1.24652,-0.667409,-0.676364,1.24122,0.611886,0.134117,-0.294654,1.40501,-0.196351,-0.191941
-215.767,0.995538,0.115377,5,31,0,228.109,0.409368,-4.84185,1.87582,-0.0416233,0.123548,-0.903745,0.0599977,1.91185,-0.470079,1.05729,5.76436,0.836881,1.37382,10.8129,-0.239932,0.712173,-5.20951,0.345848,11.0206,-2.70971,6.09458,0.409368
-212.822,0.939403,0.117128,4,15,0,219.276,0.0120728,-7.81343,-0.710288,-0.659317,1.19922,0.257732,0.115568,0.955892,-0.232314,0.449855,1.82702,0.83723,1.3415,-1.29771,-1.20458,2.19099,0.470882,0.211146,1.74643,-0.424441,0.821894,0.0120728
-213.842,0.992442,0.108262,5,31,0,219.533,1.24514,-0.598378,0.73477,-1.03829,-0.220738,-0.740198,0.0353592,1.17638,-0.425585,-0.114155,6.40098,0.837126,1.3389,4.70324,-6.64604,-1.41294,-4.73799,0.226334,7.52996,-2.72416,-0.730702,1.24514
-215.59,0.992995,0.109343,5,31,0,217.4,-0.809706,-0.157096,-0.779999,-0.518135,0.64858,1.74265,-0.179979,-0.776688,0.130408,0.650198,0.458962,0.931723,1.20604,-0.35799,-0.237804,0.297674,0.799813,-0.0826036,-0.35647,0.0598525,0.298416,-0.809706
-215.315,0.995497,0.110523,5,31,0,223.994,-0.62096,0.325381,0.469822,-0.496059,0.436933,1.66838,0.159468,-0.59995,-0.999024,1.20748,0.191144,0.908014,1.26338,0.0898035,-0.0948186,0.0835171,0.318901,0.0304814,-0.114677,-0.190957,0.230801,-0.62096
-214.684,0.994187,0.112165,5,31,0,222.68,-0.537175,3.3324,0.826219,0.216837,1.50845,0.563308,0.544138,0.634049,-1.07356,-0.375554,0.362781,0.898848,1.34805,0.299736,0.0786643,0.547236,0.204357,0.197403,0.230021,-0.389467,-0.136244,-0.537175
-216.456,0.986029,0.11357,4,15,0,223.55,-0.394725,-1.81191,0.680938,-0.429019,0.362934,0.268075,1.73811,-0.926076,-0.379802,0.384177,3.75627,0.840555,1.38083,2.55779,-1.61151,1.36328,1.00696,6.52882,-3.47859,-1.42664,1.44307,-0.394725
-215.265,0.999479,0.11345,5,31,0,220.135,0.961442,7.25788,-0.591838,-0.269584,-0.288089,-0.793072,-1.54945,0.993986,0.231894,0.277585,0.227448,0.913533,1.15736,-0.134612,-0.0613163,-0.065525,-0.180382,-0.352419,0.22608,0.0527438,0.0631361,0.961442
-214.465,0.99,0.115845,5,31,0,222.367,-0.254666,3.10804,1.70254,-0.669576,-0.655794,-0.000938565,-0.728352,-0.843222,0.260943,-1.74182,2.21234,0.90287,1.2905,3.76659,-1.48133,-1.45084,-0.00207643,-1.61136,-1.8655,0.577295,-3.85351,-0.254666
-220.717,0.978512,0.116456,5,31,0,226.52,0.679006,-0.358457,-0.0489791,0.697492,1.7374,1.59769,1.53638,1.064,-3.07922,1.39989,0.413654,0.889252,1.2929,-0.0202604,0.28852,0.718682,0.660889,0.63553,0.440127,-1.27373,0.57907,0.679006
-214.664,0.988968,0.114899,5,31,0,228.073,1.29176,3.39236,0.820151,-0.757424,1.36725,-0.0468214,1.40588,0.331268,-0.361847,0.717737,0.47661,0.899721,1.17505,0.390892,-0.360996,0.651643,-0.0223156,0.670058,0.157886,-0.17246,0.342081,1.29176
-220.053,0.989178,0.115302,5,31,0,227.073,-0.314142,-1.57348,-0.193264,-1.54881,0.0157569,1.29047,-1.48502,0.172991,-1.15766,-2.16289,2.09079,0.896666,1.07187,-0.404074,-3.23823,0.0329444,2.6981,-3.10486,0.361688,-2.42042,-4.52214,-0.314142
-218.42,1,0.115738,5,31,0,223.25,0.631038,-1.90645,0.0923341,0.168513,1.35689,-0.176435,1.18532,0.604093,0.744925,2.66472,1.89303,0.86262,1.51887,0.174792,0.319,2.56863,-0.333998,2.24385,1.14357,1.41017,5.04441,0.631038
-216.712,0.978905,0.118208,5,31,0,223.963,-0.0664475,4.46916,-0.0858855,-0.151222,-1.5838,-0.198294,-1.05278,-0.461744,0.199765,-2.16189,0.687483,0.858168,1.07808,-0.0590448,-0.103963,-1.08883,-0.136324,-0.72377,-0.317441,0.137335,-1.48627,-0.0664475
-212.288,0.996351,0.116696,5,31,0,222.408,0.446222,2.7935,-0.530098,0.818805,0.171825,-0.117931,1.07649,1.24247,0.000825343,0.00842397,1.29648,0.922156,1.34974,-0.687261,1.06156,0.222767,-0.152895,1.39565,1.61083,0.00107004,0.0109215,0.446222
-214.545,0.998331,0.118464,5,31,0,219.778,0.681173,2.80541,0.983495,0.304941,-0.363146,1.83806,0.394433,0.0872291,-1.27848,0.79142,0.624036,0.851233,1.12366,0.613737,0.190294,-0.226616,1.14702,0.246141,0.0544342,-0.797818,0.493875,0.681173
-213.883,0.999995,0.120623,5,31,0,219.782,0.142308,3.58152,-0.450178,-1.18284,0.626839,-1.66681,-0.0237315,-0.757598,1.37313,-0.513516,1.30231,0.868534,1.40221,-0.586269,-1.54041,0.816335,-2.17069,-0.0309056,-0.986624,1.78823,-0.668755,0.142308
-214.399,0.995767,0.123127,5,31,0,220.311,0.510146,6.52939,2.20653,-1.07213,-0.306158,1.04873,0.0951063,-0.0326841,-0.79273,-0.775326,1.39268,0.887391,1.12915,3.07298,-1.49313,-0.426379,1.46054,0.132452,-0.0455184,-1.10402,-1.07978,0.510146
-213.296,0.989626,0.124824,5,31,0,219.029,0.329601,10.6817,-0.612543,0.396697,-0.285141,-0.588524,0.584498,-0.473709,0.516202,0.969978,1.12949,0.904337,1.28491,-0.691858,0.448063,-0.322062,-0.664729,0.660181,-0.535047,0.583042,1.09558,0.329601
-215.293,0.994338,0.125309,5,31,0,221.558,1.038,3.09608,0.389665,-0.741507,0.3356,-1.4993,0.607892,0.819896,2.34737,-0.829486,2.01017,0.90325,1.27777,0.783293,-1.49056,0.674612,-3.01385,1.22197,1.64813,4.7186,-1.66741,1.038
-212.393,0.999621,0.126724,5,31,0,219.728,0.44142,4.09424,-1.10594,-1.509,-1.21968,0.364631,-0.350784,0.544084,-0.907154,0.0039121,1.99681,0.863485,1.35913,-2.20836,-3.01318,-2.43547,0.7281,-0.700451,1.08644,-1.81142,0.00781173,0.44142
-211.549,0.995642,0.129207,5,31,0,215.473,0.0963142,9.45762,1.18165,0.20363,-0.319033,-0.206122,-0.103364,-0.967158,0.189834,-0.49221,2.04275,0.870611,1.16122,2.41381,0.415965,-0.651704,-0.421054,-0.211146,-1.97566,0.387782,-1.00546,0.0963142
-212.572,0.961977,0.130902,5,31,0,217.652,0.264766,3.42378,1.77174,-1.06235,-0.770545,1.39314,0.00633761,-0.305823,0.697981,0.269446,1.01276,0.904583,1.2356,1.79435,-1.0759,-0.780376,1.41091,0.00641846,-0.309724,0.706885,0.272883,0.264766
-216.413,0.981484,0.125826,5,31,0,223.433,1.08224,3.92315,-1.32303,0.161002,1.13839,-1.00935,1.01725,0.307526,-1.9223,-0.0512908,0.348112,0.889166,1.38463,-0.460563,0.0560468,0.396286,-0.351369,0.354119,0.107053,-0.669175,-0.017855,1.08224
-216.092,0.998044,0.124694,5,31,0,222.181,0.455166,2.26955,-1.01217,0.0145941,0.843923,-0.879814,0.570405,-0.20025,-1.60845,0.476336,3.30741,0.92432,1.4356,-3.34765,0.0482688,2.7912,-2.90991,1.88656,-0.66231,-5.31981,1.57544,0.455166
-217.931,0.910136,0.126786,5,31,0,223.072,-0.159216,5.52055,0.177557,0.916576,-2.21144,0.960675,1.60581,0.708963,0.0668593,-0.718785,0.15478,0.871863,1.13931,0.0274823,0.141868,-0.342288,0.148694,0.248548,0.109733,0.0103485,-0.111254,-0.159216
-213.62,0.993844,0.112532,5,31,0,224.443,0.0042505,10.7388,0.14218,1.65583,-1.39213,0.655188,-0.282253,0.0680873,0.860526,-0.707006,1.32747,0.913072,1.3238,0.188739,2.19807,-1.84802,0.869743,-0.374683,0.0903839,1.14232,-0.938529,0.0042505
-214.88,0.9859,0.113697,5,31,0,222.468,-0.386641,-1.47573,-1.35314,-0.896963,1.83411,-0.799557,-0.407336,-0.557107,0.0759778,0.617085,0.357065,0.882488,1.22528,-0.483161,-0.320274,0.654898,-0.285494,-0.145446,-0.198923,0.027129,0.22034,-0.386641
-213.64,0.995968,0.113472,5,31,0,219.057,-0.0903697,2.36085,-0.902518,-0.227078,1.49086,0.171715,0.546498,0.754103,-0.321544,-0.360652,0.0968671,0.870901,1.31855,-0.0874243,-0.0219964,0.144415,0.0166336,0.0529377,0.0730478,-0.031147,-0.0349353,-0.0903697
-214.954,0.991763,0.115003,5,31,0,219.723,-0.274612,-1.54235,-1.57297,-0.247345,0.376414,0.0405085,0.31754,0.0834004,-1.28506,0.0393044,0.146685,0.88866,1.34601,-0.230731,-0.0362818,0.0552142,0.00594199,0.0465783,0.0122336,-0.188499,0.00576537,-0.274612
-215.277,0.990705,0.115796,5,31,0,222.2,0.821618,2.61537,1.80319,0.709574,-0.572242,1.44124,-0.872999,-1.07189,-0.836234,-0.352226,1.54921,0.840881,1.26622,2.79352,1.09928,-0.886523,2.23279,-1.35246,-1.66059,-1.2955,-0.545672,0.821618
-218.479,0.999444,0.116398,5,31,0,225.659,-0.022807,4.83731,1.05675,-0.089676,-0.616109,-0.976221,-0.13021,0.895486,2.043,2.04738,0.115528,0.842805,1.17851,0.122084,-0.0103601,-0.0711777,-0.112781,-0.0150429,0.103454,0.236024,0.236529,-0.022807
-216.259,0.997913,0.118559,5,31,0,223.193,-0.10165,3.74032,-0.0985425,0.665104,-1.46539,-0.90654,0.13717,0.737345,2.11547,0.706454,0.0822154,0.868918,1.19934,-0.00810171,0.0546818,-0.120478,-0.0745315,0.0112775,0.0606211,0.173924,0.0580814,-0.10165
-217.186,0.991189,0.120463,5,31,0,224.156,0.881769,0.0984042,-0.810758,-1.4729,1.39031,2.05539,0.465003,-0.77232,-1.58314,-0.0315282,1.71376,0.883605,1.23228,-1.38945,-2.52421,2.38266,3.52246,0.796906,-1.32358,-2.71313,-0.054032,0.881769
-219.944,0.952694,0.121148,5,31,0,227.528,0.170602,1.91886,1.78123,1.43136,-1.86261,-1.2356,-0.124947,0.164502,1.95764,1.35167,0.0358302,0.867976,1.2381,0.0638218,0.0512857,-0.0667375,-0.0442719,-0.00447686,0.00589412,0.0701426,0.0484306,0.170602
-214.924,0.995215,0.114971,5,31,0,223.13,0.280541,3.56739,1.61672,-0.281681,-0.885803,-0.709225,-0.124064,-1.02154,1.02925,1.57923,0.133629,0.87352,1.29737,0.21604,-0.0376406,-0.118369,-0.0947728,-0.0165785,-0.136507,0.137537,0.211031,0.280541
-211.449,0.99827,0.11633,5,31,0,218.006,0.0953095,3.59096,-0.0395167,1.53681,-0.39128,0.741067,-0.318666,-0.332654,-0.580992,0.844549,1.12253,0.884539,1.19793,-0.0443586,1.72512,-0.439223,0.831868,-0.357712,-0.373414,-0.65218,0.94803,0.0953095
-211.434,0.99136,0.118232,5,31,0,216.849,0.538236,2.37227,-0.544675,-1.23281,0.501982,-1.13702,0.0922377,0.105823,-0.427506,0.407427,0.38631,0.861868,1.25913,-0.210413,-0.476247,0.193921,-0.439242,0.0356323,0.0408805,-0.16515,0.157393,0.538236
-213.939,0.99531,0.118918,5,31,0,217.017,0.376741,3.54904,-0.29492,-1.47309,0.372343,-0.716113,-0.121829,-0.186314,-0.00439843,-1.97185,1.556,0.943114,1.25369,-0.458894,-2.29213,0.579365,-1.11427,-0.189566,-0.289904,-0.00684394,-3.06819,0.376741
-213.202,0.999581,0.120305,5,31,0,218.26,-0.242474,1.57908,-0.284586,-1.29599,-0.236071,-0.893783,-1.09788,-0.321428,-0.887462,-0.840079,4.58429,0.928782,1.36603,-1.30462,-5.94121,-1.08222,-4.09736,-5.03302,-1.47352,-4.06838,-3.85116,-0.242474
-213.152,0.977815,0.122472,5,31,0,223.462,-0.0505717,6.01004,0.391525,0.775234,-0.563055,1.25706,-0.252593,1.5092,1.37599,-1.04461,2.42577,0.889724,1.2313,0.94975,1.88054,-1.36585,3.04935,-0.612733,3.66098,3.33785,-2.53398,-0.0505717
-214.119,0.99618,0.120709,5,31,0,220.178,0.00140543,4.61452,0.521536,1.24741,-0.248528,1.31316,-0.260439,1.51468,1.57275,-1.04339,2.32198,0.896211,1.1996,1.211,2.89646,-0.577077,3.04913,-0.604735,3.51706,3.65188,-2.42272,0.00140543
-213.361,0.996537,0.122247,5,31,0,220.247,0.400698,3.18234,0.356822,0.423932,-0.334425,0.420294,-1.29281,0.410562,-1.04573,-0.49371,0.678985,0.866654,1.08975,0.242277,0.287844,-0.22707,0.285373,-0.877799,0.278766,-0.710035,-0.335222,0.400698
-217.918,0.97079,0.123858,4,15,0,222.601,0.546138,1.04586,0.648546,0.519041,-0.972469,0.524994,-1.45176,1.30256,-1.26725,-0.469181,1.81967,0.898924,1.0633,1.18014,0.944483,-1.76957,0.955315,-2.64173,2.37024,-2.30598,-0.853754,0.546138
-214.524,0.999979,0.120823,5,31,0,221.29,0.756283,3.14331,0.1347,-0.0919565,-0.930521,1.04274,-1.12356,0.798941,-1.24736,-0.690719,1.57228,0.884808,1.07628,0.211786,-0.144581,-1.46304,1.63948,-1.76655,1.25616,-1.9612,-1.086,0.756283
-216.337,0.988209,0.123022,5,31,0,223.858,0.314657,0.28625,1.79098,-1.83812,1.40952,-0.300791,0.253637,-1.84821,-0.20314,-1.64988,1.83385,0.909587,1.32535,3.28438,-3.37084,2.58485,-0.551606,0.465133,-3.38934,-0.372529,-3.02563,0.314657
-215.649,0.998955,0.123111,5,31,0,219.099,0.428582,-2.86882,-1.88672,0.383581,-0.540081,0.605662,-0.411363,2.36743,0.452023,1.62857,3.02059,0.8657,1.22575,-5.69901,1.15864,-1.63136,1.82946,-1.24256,7.15103,1.36538,4.91925,0.428582
-213.427,0.982334,0.125139,5,31,0,220.67,0.0465015,-2.35351,0.210818,-0.774244,1.61624,-1.39097,0.0428318,-0.900767,1.30888,0.777545,1.78342,0.858523,1.29666,0.375977,-1.3808,2.88243,-2.48067,0.0763869,-1.60644,2.33428,1.38669,0.0465015
-213.202,0.997477,0.124153,5,31,0,217.252,-0.0788604,-2.92918,0.11541,-1.49958,1.31566,0.324633,1.04102,-0.362612,0.810765,0.49833,1.53573,0.862074,1.16017,0.177238,-2.30295,2.0205,0.498549,1.59873,-0.556874,1.24511,0.7653,-0.0788604
-211.322,0.999183,0.125908,5,31,0,216.684,0.486064,7.52582,-0.289691,0.946654,-1.19014,0.0435008,-0.415315,0.532626,-0.0978942,-0.638541,0.974666,0.893285,1.33685,-0.282352,0.922672,-1.15999,0.0423988,-0.404793,0.519132,-0.0954142,-0.622364,0.486064
-213.17,0.996239,0.12799,5,31,0,217.724,0.379966,4.23182,-1.08614,-0.390901,-0.507659,0.209524,-0.72715,-1.17119,1.72224,1.66613,2.68231,0.839822,1.30855,-2.91335,-1.04852,-1.3617,0.562008,-1.95044,-3.14149,4.61959,4.46906,0.379966
-222.329,0.945505,0.129541,5,31,0,229.917,0.0408524,-0.0254776,1.78568,-2.0769,0.904833,-2.56163,0.643538,2.15854,-2.6451,-0.480272,1.56944,0.902181,1.24767,2.80251,-3.25956,1.42008,-4.02032,1.00999,3.3877,-4.15132,-0.753757,0.0408524
-216.496,0.994715,0.121879,5,31,0,229.615,0.724478,3.35701,1.80338,-0.943932,1.18894,0.229976,0.242384,-1.52276,-1.61153,-1.49454,0.685505,0.906396,1.34042,1.23623,-0.64707,0.815023,0.15765,0.166155,-1.04386,-1.10471,-1.02451,0.724478
-215.523,0.991424,0.123089,5,31,0,227.123,1.55851,2.87156,1.48747,-1.01276,0.578895,0.0532955,1.45769,1.24305,-0.896246,0.736238,2.40398,0.897782,1.17885,3.57586,-2.43465,1.39165,0.128121,3.50427,2.98828,-2.15456,1.7699,1.55851
-213.379,0.999641,0.123717,5,31,0,219.383,1.67528,2.50325,0.984836,-0.624281,-0.0281115,0.0329285,1.4094,1.41086,-0.221311,0.135083,3.34786,0.904936,1.22123,3.2971,-2.09001,-0.0941134,0.11024,4.71847,4.72336,-0.740921,0.452238,1.67528
-215.018,0.994592,0.125809,5,31,0,220.556,1.47939,8.44141,0.890982,-1.21564,0.127445,-1.30692,0.526652,-0.637013,0.816197,1.13792,5.25676,0.948884,1.22372,4.68368,-6.39032,0.669945,-6.87015,2.76848,-3.34863,4.29055,5.98178,1.47939
-212.102,0.983945,0.127006,5,31,0,222.565,0.607012,11.7185,1.94768,-0.106684,-0.860952,0.822186,-0.943862,-0.171474,-0.431622,-0.18193,5.13312,0.873623,1.3138,9.99768,-0.547621,-4.41937,4.22038,-4.84496,-0.880198,-2.21557,-0.933867,0.607012
-210.24,0.993158,0.126282,5,31,0,215.28,0.534304,6.9732,-0.76188,-1.32396,-0.6253,-0.884667,-0.184511,-0.416058,0.529177,-0.00941073,2.54794,0.907007,1.21621,-1.94123,-3.37339,-1.59323,-2.25408,-0.470124,-1.06009,1.34831,-0.023978,0.534304
-210.964,0.993678,0.127211,5,31,0,214.086,0.336912,5.78767,1.09985,0.379485,-0.402219,0.927597,0.0379066,0.552327,0.0290504,-0.132087,2.3139,0.848098,1.37416,2.54494,0.878091,-0.930697,2.14637,0.0877122,1.27803,0.0672197,-0.305636,0.336912
-214.889,0.964953,0.128233,5,31,0,219.62,0.572569,2.26356,-0.0584648,0.328081,0.239081,0.463822,2.54442,-1.36268,0.55134,0.619969,1.90409,0.843556,1.29113,-0.111322,0.624693,0.455231,0.883156,4.84479,-2.59466,1.0498,1.18047,0.572569
-215.215,0.985118,0.12413,5,31,0,220.917,-0.0336378,2.45402,0.346099,0.198234,1.98505,-1.0992,1.83482,-0.147615,0.569834,0.898445,0.725667,0.90554,1.33132,0.251153,0.143852,1.44049,-0.797652,1.33147,-0.107119,0.41351,0.651972,-0.0336378
-214.016,0.997524,0.123628,5,31,0,218.643,-0.359597,-3.43596,-0.46096,-0.367049,-0.140598,0.956764,-1.60636,-0.278488,-0.814868,0.180161,5.51187,0.892747,1.30833,-2.54075,-2.02313,-0.774956,5.27356,-8.85403,-1.53499,-4.49145,0.993024,-0.359597
-214.364,0.870917,0.125288,5,31,0,219.013,0.897715,2.66556,0.0342425,-0.655287,0.774338,-1.80606,-0.0815987,0.598236,0.670996,0.825598,0.234082,0.855804,1.19188,0.00801554,-0.153391,0.181258,-0.422766,-0.0191008,0.140036,0.157068,0.193257,0.897715
-212.143,0.997216,0.106358,5,31,0,219.651,1.02134,3.95968,0.221722,-0.275102,0.825478,-0.667796,-0.18024,-0.182138,0.244407,0.882406,0.433437,0.861459,1.314,0.0961027,-0.11924,0.357793,-0.289448,-0.0781227,-0.0789455,0.105935,0.382468,1.02134
-217.48,0.992899,0.107767,5,31,0,222.33,0.737524,-8.63678,-2.35254,-1.13375,0.982799,0.701553,0.936856,-0.708767,0.302575,0.641093,2.25686,0.888128,1.41657,-5.30936,-2.55873,2.21804,1.58331,2.11435,-1.59959,0.682869,1.44686,0.737524
-213.34,0.982944,0.108531,6,63,0,222.543,-0.000579336,5.62684,-0.828774,0.0875391,-0.59138,-0.963141,-1.1133,0.403845,-0.334055,-0.798714,0.226743,0.862159,1.29131,-0.187919,0.0198489,-0.134091,-0.218386,-0.252433,0.0915691,-0.0757448,-0.181103,-0.000579336
-213.934,0.994514,0.107794,5,31,0,218.616,-0.0789539,3.79112,-0.142588,0.00142221,-1.4647,-0.741876,-0.793305,0.500004,-0.560359,0.357424,0.796969,0.934383,1.39796,-0.113638,0.00113346,-1.16732,-0.591252,-0.63224,0.398488,-0.446589,0.284856,-0.0789539
-211.476,0.998994,0.108792,5,31,0,217.572,0.647987,8.04942,0.0264109,-0.729408,-0.296892,0.755895,-0.431007,-1.82287,0.603699,-0.104474,4.47504,0.865677,1.27642,0.11819,-3.26413,-1.3286,3.38266,-1.92877,-8.15744,2.70158,-0.467527,0.647987
