# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1256
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/armodel_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,ar.1,sigma,b_Intercept
-5500.32,1,0.000918678,4,15,0,15840.1,-1.19133,1.71225,1.18359,-1.19133
-1652.69,1,0.00181295,2,3,0,4435.47,-1.18469,1.54201,1.2058,-1.18469
-592.663,1,0.00355923,1,1,0,1356.2,-1.17465,1.38572,1.22771,-1.17465
-294.989,1,0.00693959,1,1,0,507.832,-1.18028,1.24112,1.24111,-1.18028
-209.313,1,0.0134212,3,7,0,270.571,-1.16344,1.10755,1.23101,-1.16344
-188.961,1,0.0257257,2,3,0,202.057,-1.18363,1.01296,1.22701,-1.18363
-185.417,1,0.0488444,2,3,0,187.506,-1.22289,0.787834,1.15148,-1.22289
-181.601,0.333333,0.0918287,2,3,0,184.038,-1.23648,0.875864,1.01912,-1.23648
-181.386,0.902742,0.0246171,3,7,0,184.037,-1.19323,0.858909,1.0629,-1.19323
-181.147,0.983724,0.034841,2,3,0,181.852,-1.21652,0.914966,1.09628,-1.21652
-182.629,0.189267,0.0618091,2,3,0,182.805,-1.21085,0.831139,1.09157,-1.21085
-181.76,0.996589,0.0114424,4,25,0,184.584,-1.24364,0.862935,1.09372,-1.24364
-181.511,0.999572,0.0210524,3,7,0,182.059,-1.23679,0.885178,1.12688,-1.23679
-182.31,0.887908,0.0386634,2,7,0,183.897,-1.19524,0.872324,0.966067,-1.19524
-178.178,0.867003,0.0516401,4,31,0,182.58,-0.487696,0.871346,0.939945,-0.487696
-178.178,0.588916,0.0648236,2,7,0,179.036,-0.487696,0.871346,0.939945,-0.487696
-177.65,0.982468,0.038092,3,7,0,179.056,-0.455628,0.89068,0.982669,-0.455628
-177.878,0.44948,0.0651794,2,3,0,179.704,-0.38724,0.784405,1.00086,-0.38724
-176.945,0.999624,0.0266135,3,7,0,178.245,-0.29255,0.880197,1.07359,-0.29255
-177.957,0.892643,0.0473763,2,7,0,178.64,-0.397794,0.793251,1.10257,-0.397794
-177.046,1,0.0630704,2,3,0,178.745,-0.327388,0.844105,0.96176,-0.327388
-176.773,1,0.110589,1,1,0,177.109,-0.343684,0.823026,1.00685,-0.343684
-176.773,3.99269e-14,0.192199,2,4,1,176.954,-0.343684,0.823026,1.00685,-0.343684
-176.741,0.996843,0.0253839,3,15,0,177.424,-0.283486,0.82788,1.07258,-0.283486
-176.909,0.895936,0.043873,3,15,0,178.229,-0.369138,0.862241,0.982193,-0.369138
-176.823,0.775881,0.0582533,2,3,0,177.816,-0.327051,0.848884,1.08312,-0.327051
-179.188,0.592692,0.0569665,3,15,0,182.466,-0.201535,0.760966,1.14613,-0.201535
-176.527,0.997523,0.0352926,3,7,0,179.671,-0.299314,0.865096,1.02803,-0.299314
-177.624,0.980338,0.0599444,3,15,0,178.529,0.451282,0.855759,1.02058,0.451282
-177.624,4.38628e-40,0.0968499,1,1,0,179.847,0.451282,0.855759,1.02058,0.451282
-176.952,0.999985,0.0142186,4,31,0,177.725,0.290372,0.858579,1.04807,0.290372
-176.724,0.955878,0.0241645,3,11,0,178.303,0.192756,0.873077,1.04172,0.192756
-176.599,0.703309,0.0366554,3,7,0,179.863,0.173563,0.8542,1.03404,0.173563
-176.613,0.991127,0.0302331,4,31,0,177.442,-0.300815,0.828528,1.05121,-0.300815
-177.667,0.863092,0.0494858,2,3,0,177.991,-0.32873,0.780493,1.0415,-0.32873
-178.582,0.807833,0.0594939,3,11,0,180.813,-0.092408,0.931307,1.02588,-0.092408
-176.298,1,0.0626816,2,3,0,177.485,-0.0595574,0.85853,1.01694,-0.0595574
-176.298,0.00338029,0.103175,1,1,0,177.928,-0.0595574,0.85853,1.01694,-0.0595574
-178.135,0.977301,0.0168583,4,15,0,178.526,-0.0965629,0.852217,1.1685,-0.0965629
-177.818,0.969581,0.0263837,3,7,0,180.286,-0.113975,0.91221,0.992102,-0.113975
-177.792,1,0.0403334,1,1,0,178.21,-0.114726,0.912422,0.995559,-0.114726
-177.943,0.646392,0.0657007,2,3,0,179.276,-0.0559168,0.768419,1.03219,-0.0559168
-176.406,0.996514,0.0479389,2,3,0,178.216,-0.0681843,0.830499,1.00592,-0.0681843
-176.406,0.0754832,0.0769138,2,7,0,183.805,-0.0681843,0.830499,1.00592,-0.0681843
-177.041,0.999269,0.0157837,6,79,0,177.875,0.315447,0.856692,1.01686,0.315447
-177.346,0.949434,0.025495,2,7,0,178.699,0.318251,0.835522,1.05673,0.318251
-176.381,0.974968,0.0366897,4,23,0,179.071,-0.0272195,0.832524,1.0164,-0.0272195
-176.711,0.991843,0.0555861,3,11,0,177.077,0.176431,0.846101,1.05403,0.176431
-176.483,0.838297,0.0869303,2,7,0,177.215,0.0645226,0.857313,0.998002,0.0645226
-177.004,0.445088,0.0970309,3,9,0,177.758,-0.480792,0.867602,1.02921,-0.480792
-177.485,0.826604,0.0464419,1,3,0,178.195,-0.468712,0.806601,1.01632,-0.468712
-177.604,0.967941,0.0506602,3,15,0,178.58,-0.325522,0.887642,1.11199,-0.325522
-178.026,0.894822,0.0745494,1,3,0,178.364,-0.302835,0.844058,1.15686,-0.302835
-180.039,0.473967,0.0935788,1,3,0,180.84,-0.234966,0.733393,1.1352,-0.234966
-181.799,0.799946,0.0483524,2,7,0,182.278,-0.379682,0.947671,0.937165,-0.379682
-181.799,0.142652,0.0497513,2,3,0,185.154,-0.379682,0.947671,0.937165,-0.379682
-177.135,0.997204,0.0130345,3,7,0,182.495,-0.319955,0.805255,0.994078,-0.319955
-176.847,0.999754,0.0203014,3,7,0,177.246,-0.329788,0.825253,0.988205,-0.329788
-177.293,0.975015,0.0316344,3,15,0,178.179,-0.390804,0.802566,1.05531,-0.390804
-180.846,0.754028,0.0466377,1,3,0,182.296,-0.388468,0.711694,1.05989,-0.388468
-176.299,0.913178,0.0436481,3,11,0,181.791,-0.132031,0.857297,1.01437,-0.132031
-177.64,0.906221,0.0564366,3,15,0,180.895,0.340662,0.825161,1.04536,0.340662
-176.962,0.785848,0.0717608,3,15,0,178.256,-0.00526153,0.890395,1.06924,-0.00526153
-177.853,0.650139,0.0714817,2,7,0,178.75,0.108571,0.786872,1.07201,0.108571
-176.93,0.907773,0.0542942,3,11,0,178.415,-0.099435,0.893995,1.01639,-0.099435
-176.899,1,0.0689954,2,3,0,177.092,-0.0863956,0.804071,0.99996,-0.0863956
-176.373,0.401888,0.104969,2,3,0,176.624,-0.119867,0.840049,1.05514,-0.119867
-177.116,0.914349,0.0489965,3,7,0,177.305,-0.160221,0.800062,1.07804,-0.160221
-176.972,0.899503,0.062865,3,15,0,177.653,-0.363884,0.826148,1.07704,-0.363884
-176.972,0.211588,0.0781657,2,7,0,180.508,-0.363884,0.826148,1.07704,-0.363884
-177.217,0.983237,0.0255165,3,15,0,178.197,-0.323914,0.828103,0.958543,-0.323914
-176.779,0.995968,0.0373705,2,3,0,177.318,-0.318533,0.849919,0.977841,-0.318533
-176.736,0.934934,0.0558861,4,19,0,178.107,0.136778,0.878719,1.05182,0.136778
-177.092,0.544916,0.0740801,3,11,0,178.155,-0.0578569,0.801727,0.987991,-0.0578569
-176.57,0.920534,0.0465735,3,15,0,179.539,-0.279419,0.868005,1.00835,-0.279419
-177.974,0.46165,0.0599578,1,1,0,178.124,-0.292176,0.915829,1.01538,-0.292176
-177.672,0.999168,0.0323656,3,7,0,178.501,-0.288062,0.78659,1.08743,-0.288062
-181.309,0.601553,0.0482683,2,3,0,183.981,-0.401201,0.926873,1.22521,-0.401201
-178.276,0.99958,0.034067,3,7,0,182.04,-0.317124,0.889455,1.14868,-0.317124
-181.445,0.931721,0.0506483,4,27,0,182.487,-1.1458,0.881111,1.16045,-1.1458
-181.445,2.1164e-33,0.0661559,1,1,0,189.878,-1.1458,0.881111,1.16045,-1.1458
-180.235,0.992677,0.0153993,4,15,0,183.373,-0.987517,0.894446,1.13829,-0.987517
-180.099,0.987049,0.022561,3,7,0,180.978,-0.986152,0.85681,0.99865,-0.986152
-180.458,0.976685,0.0326065,3,7,0,180.804,-0.993812,0.926202,1.09962,-0.993812
-179.677,1,0.0460965,2,3,0,180.418,-0.964358,0.853661,1.03173,-0.964358
-179.677,7.24793e-05,2.1693,1,1,0,179.909,-0.964358,0.853661,1.03173,-0.964358
-179.677,0,5.06613,0,1,1,180.874,-0.964358,0.853661,1.03173,-0.964358
-176.794,1,0.499536,2,3,0,179.579,-0.422754,0.845677,1.04838,-0.422754
-177.55,0.967525,0.52028,3,7,0,178.258,0.0859285,0.841587,0.936069,0.0859285
-177.747,0.992279,0.641363,3,7,0,178.566,-0.204501,0.833908,1.14728,-0.204501
-178.195,0.893063,0.976228,2,3,0,179.999,-0.0819781,0.832751,0.909733,-0.0819781
-177.28,0.736559,1.19389,2,3,0,179.074,0.0342296,0.874986,1.11614,0.0342296
-177.082,0.871973,0.933938,2,3,0,178.271,-0.367453,0.888672,1.02205,-0.367453
-176.898,0.899467,1.13596,2,3,0,178.236,-0.327482,0.85363,1.08904,-0.327482
-176.898,0.0664852,1.53315,1,1,0,178.392,-0.327482,0.85363,1.08904,-0.327482
-176.732,0.999579,0.150178,5,31,0,177.558,-0.0820832,0.838214,0.966007,-0.0820832
-176.881,0.995354,0.283687,3,15,0,177.135,-0.353869,0.843993,0.977201,-0.353869
-177.765,0.930722,0.531727,3,7,0,179.075,0.138061,0.810967,1.11397,0.138061
-176.463,0.98425,0.814334,3,7,0,177.89,-0.160652,0.822222,1.03649,-0.160652
-176.463,0.022057,1.47276,1,1,0,178.41,-0.160652,0.822222,1.03649,-0.160652
-178.156,0.996295,0.13449,4,23,0,178.614,-0.242081,0.773569,1.10313,-0.242081
-177.612,0.999876,0.254852,4,15,0,178.8,-0.0846844,0.777983,1.01245,-0.0846844
-176.895,0.998267,0.484939,3,7,0,177.948,-0.152333,0.886982,0.993608,-0.152333
-176.806,0.913894,0.910822,2,3,0,177.813,0.0924753,0.857452,0.97173,0.0924753
-176.622,0.959621,1.31576,2,3,0,177.059,-0.252225,0.822573,1.0554,-0.252225
-176.622,0.00114117,2.16703,1,3,1,178.128,-0.252225,0.822573,1.0554,-0.252225
-177.457,0.992693,0.208209,3,15,0,178.131,0.276262,0.882393,0.97118,0.276262
-178.358,0.982796,0.38096,4,15,0,178.86,-0.264217,0.774209,1.1171,-0.264217
-177.451,0.9979,0.670751,2,3,0,178.488,-0.174138,0.800098,1.10566,-0.174138
-178.215,0.299256,1.22216,2,3,0,179.797,-0.702116,0.870865,0.988759,-0.702116
-176.794,0.99822,0.299538,3,15,0,178.96,-0.290664,0.853017,1.08575,-0.290664
-176.271,0.978149,0.544713,2,7,0,177.891,-0.0957613,0.851313,1.03609,-0.0957613
-176.34,0.990964,0.926972,2,3,0,176.357,-0.164073,0.843249,1.00276,-0.164073
-177.994,0.343491,1.62035,2,3,0,178.201,0.047108,0.898796,0.947835,0.047108
-176.997,0.990596,0.469405,3,7,0,178.875,-0.291553,0.803696,1.00923,-0.291553
-177.205,0.853226,0.816783,3,7,0,178.151,0.119195,0.901377,1.02454,0.119195
-178.308,0.647373,0.969745,2,3,0,179.014,-0.328738,0.91513,0.983959,-0.328738
-177.305,0.994396,0.65941,3,7,0,179.443,-0.243825,0.786593,1.03071,-0.243825
-176.726,1,1.14035,1,1,0,177.214,-0.0831546,0.807493,1.02306,-0.0831546
-176.726,0.00126374,1.98392,1,3,0,177.817,-0.0831546,0.807493,1.02306,-0.0831546
-177.262,0.993743,0.247564,3,11,0,178.486,0.0283523,0.904808,1.03624,0.0283523
-176.68,0.986116,0.42507,3,7,0,178.292,-0.243864,0.846022,1.0821,-0.243864
-177.508,0.912053,0.709513,3,7,0,178.767,0.0880725,0.829721,0.944008,0.0880725
-178.045,0.925688,0.97135,2,3,0,179.406,-0.385287,0.776855,1.01213,-0.385287
-178.546,0.879934,1.37015,2,3,0,180.492,-0.434637,0.782446,1.11566,-0.434637
-178.546,0.00744974,1.7124,1,3,1,181.057,-0.434637,0.782446,1.11566,-0.434637
-179.281,0.995562,0.238507,4,15,0,179.784,0.478361,0.933722,1.0006,0.478361
-177.95,0.995032,0.401405,3,7,0,180.159,0.374115,0.840656,1.10564,0.374115
-178.415,0.983874,0.669499,3,7,0,179.032,0.656295,0.89507,1.02711,0.656295
-178.438,0.913525,1.07837,2,3,0,179.801,-0.657899,0.813642,1.07856,-0.657899
-178.438,0.02735,1.45303,1,1,0,181.22,-0.657899,0.813642,1.07856,-0.657899
-177.63,0.997395,0.227872,4,15,0,180.192,0.0598005,0.844372,0.930226,0.0598005
-177.808,0.893372,0.378098,4,15,0,184.582,-0.547407,0.879796,1.10065,-0.547407
-177.432,0.975373,0.485864,3,7,0,179.842,-0.537671,0.840936,0.989611,-0.537671
-177.646,0.88258,0.755783,2,3,0,180.099,-0.287582,0.908799,1.05924,-0.287582
-176.424,0.948262,0.939017,2,3,0,177.836,0.0381259,0.845439,1.00246,0.0381259
-176.424,0,12.2955,0,1,1,178.426,0.0381259,0.845439,1.00246,0.0381259
-176.424,3.15654e-10,2.02082,1,1,0,179.476,0.0381259,0.845439,1.00246,0.0381259
-176.464,0.999002,0.19617,4,15,0,176.902,0.0462184,0.851138,0.996028,0.0462184
-177.641,0.987552,0.261955,3,15,0,178.167,-0.258555,0.779995,1.06789,-0.258555
-177.388,0.99602,0.392154,4,15,0,178.436,0.130994,0.899968,0.990011,0.130994
-179.785,0.904787,0.655998,3,7,0,180.421,-0.380443,0.812062,1.21103,-0.380443
-178.991,0.973996,0.869728,3,7,0,180.364,-0.41069,0.787571,1.1542,-0.41069
-176.284,0.474935,1.46855,2,3,0,178.232,-0.040782,0.853507,1.03353,-0.040782
-176.834,0.925691,0.521409,3,7,0,178.716,-0.445386,0.851499,1.01794,-0.445386
-177.165,0.94989,0.77278,2,3,0,177.648,-0.507427,0.837909,1.05616,-0.507427
-177.165,0.00338312,1.24424,2,3,0,182.848,-0.507427,0.837909,1.05616,-0.507427
-176.996,0.997558,0.101868,5,31,0,181.26,0.0286729,0.876705,0.966803,0.0286729
-178.064,0.9944,0.193073,4,31,0,179.469,-0.576739,0.840441,1.11769,-0.576739
-177.203,0.994404,0.361602,3,15,0,179.118,-0.141792,0.901658,1.01803,-0.141792
-178.288,0.849328,0.674127,3,7,0,179.627,-0.197937,0.905874,0.950999,-0.197937
-178.434,0.781925,0.799066,2,3,0,180.2,-0.0318086,0.761636,1.00266,-0.0318086
-179.313,0.933636,0.770064,2,3,0,180.439,-0.125725,0.735375,1.07076,-0.125725
-176.954,0.514518,1.17716,2,3,0,180.454,-0.0131607,0.852859,0.953781,-0.0131607
-178.422,0.897506,0.507412,3,7,0,179.397,-0.785026,0.885049,1.03682,-0.785026
-178.173,0.942723,0.695074,3,7,0,180.09,0.60959,0.890083,1.05205,0.60959
-180.217,0.834703,1.08327,2,3,0,180.552,0.686768,0.938364,1.13411,0.686768
-178.855,0.526536,1.22137,2,3,0,181.73,-0.425137,0.778084,1.13006,-0.425137
-179.499,0.984287,0.561295,2,3,0,179.511,-0.501638,0.769977,1.1351,-0.501638
-178.747,1,0.977858,1,1,0,179.519,-0.31807,0.769352,1.12651,-0.31807
-180.476,0.718206,1.76536,2,3,0,181.568,-1.01179,0.870052,1.14399,-1.01179
-178.025,0.333363,1.42034,1,3,1,182.974,0.518844,0.901513,1.06149,0.518844
-176.362,0.992881,0.389177,3,7,0,178.465,-0.240337,0.841636,1.01998,-0.240337
-177.154,0.891492,0.684099,1,3,0,178.17,-0.33523,0.884121,0.985178,-0.33523
-179.741,0.72348,0.900324,2,3,0,180.323,-0.0857543,0.925252,0.934433,-0.0857543
-176.491,1,0.744514,2,3,0,179.279,-0.0666753,0.825715,1.00121,-0.0666753
-176.491,0.154846,1.30881,1,1,0,178.623,-0.0666753,0.825715,1.00121,-0.0666753
-177.397,0.991931,0.233956,4,15,0,177.542,-0.461282,0.887907,1.00127,-0.461282
-178.986,0.966353,0.402583,3,7,0,180.338,-0.868515,0.878842,1.08942,-0.868515
-179.295,0.958945,0.641687,2,3,0,180.885,-0.762429,0.920458,1.07715,-0.762429
-177.193,1,0.995605,2,3,0,179.315,-0.461115,0.840585,1.08328,-0.461115
-177.54,0.378438,1.70741,1,3,0,177.738,-0.0474314,0.780245,1.04736,-0.0474314
-177.704,0.993104,0.581037,3,7,0,178.195,0.0323225,0.790079,1.09115,0.0323225
-177.026,0.984819,0.974768,2,3,0,178.224,-0.364232,0.863613,0.973232,-0.364232
-181.239,0.00815576,1.58846,1,3,0,182.165,0.445727,0.766647,1.01233,0.445727
-179.938,0.99242,0.217163,4,15,0,185.036,0.0159624,0.738065,1.12102,0.0159624
-178.049,0.996971,0.362058,4,15,0,181.418,-0.0872944,0.844553,1.16464,-0.0872944
-177.322,0.985537,0.605876,2,3,0,178.654,-0.142244,0.864321,1.12652,-0.142244
-178.662,0.757775,0.978163,2,3,0,179.64,-0.439109,0.925084,1.07074,-0.439109
-176.717,0.793214,0.896197,3,7,0,180.282,-0.121577,0.806991,1.02529,-0.121577
-179.812,0.818939,0.896283,2,7,0,179.88,-0.0189486,0.950112,1.07939,-0.0189486
-180.218,0.890713,0.953925,2,3,0,181.548,0.431195,0.781222,1.01162,0.431195
-177.975,1,1.20547,2,3,0,179.241,-0.691697,0.876881,1.06545,-0.691697
-177.975,0.00310695,1.97135,1,3,1,179.855,-0.691697,0.876881,1.06545,-0.691697
-178.616,0.94962,0.300695,3,15,0,181.266,-0.815266,0.852306,1.05621,-0.815266
-177.036,1,0.437797,3,7,0,178.886,-0.328441,0.889738,1.02146,-0.328441
-176.958,0.985843,0.713581,2,3,0,177.503,-0.389054,0.870676,0.991234,-0.389054
-177.826,0.614765,1.11814,2,7,0,179.542,-0.381928,0.813194,1.12395,-0.381928
-178.063,0.909126,0.738822,2,3,0,180.496,-0.237004,0.7648,1.0579,-0.237004
-176.657,0.906908,0.964759,2,3,0,179.301,0.10321,0.828225,1.02021,0.10321
-176.925,0.754947,1.24912,2,3,0,177.973,-0.296289,0.806887,1.04927,-0.296289
-178.524,0.488371,1.14208,2,3,0,180.586,0.263061,0.927071,1.08118,0.263061
-177.045,0.801753,0.573234,2,3,0,182.552,0.322702,0.856387,1.02789,0.322702
-179.468,0.894516,0.58539,2,7,0,180.303,0.621866,0.855238,1.14372,0.621866
-179.058,0.999995,0.734693,3,7,0,181.053,-0.0199958,0.847188,1.20386,-0.0199958
-178.832,0.777179,1.16127,2,7,0,180.789,0.658836,0.916627,1.01999,0.658836
-177.838,0.693473,1.11812,2,3,0,181.195,0.170868,0.84437,1.14075,0.170868
-176.815,0.917069,0.896796,2,3,0,179.212,0.0948526,0.887614,1.04306,0.0948526
-176.823,0.923912,1.17259,2,3,0,177.116,-0.189289,0.803008,1.02436,-0.189289
-176.823,0.138664,1.55119,2,3,0,179.276,-0.189289,0.803008,1.02436,-0.189289
-176.509,0.998199,0.37809,3,7,0,177.088,0.0680945,0.835679,1.0441,0.0680945
-176.428,0.997414,0.588066,3,7,0,176.829,-0.253197,0.853204,1.0049,-0.253197
-177.358,0.855257,0.908592,2,3,0,177.602,-0.226093,0.786695,1.06048,-0.226093
-178.219,0.709304,1.03435,2,3,0,179.218,0.314637,0.801992,1.03365,0.314637
-177.071,0.981625,0.865035,2,7,0,178.995,-0.211081,0.797464,1.00153,-0.211081
-177.071,0.464893,1.2811,1,3,0,180.745,-0.211081,0.797464,1.00153,-0.211081
-177.724,0.968277,0.644748,3,7,0,178.396,0.1844,0.910464,1.0015,0.1844
-178.544,0.981454,0.926319,3,7,0,179.214,0.45043,0.923394,1.02074,0.45043
-177.047,0.691274,1.36221,2,3,0,178.819,-0.0637673,0.856668,0.948411,-0.0637673
-176.668,0.882239,1.10118,2,3,0,177.855,-0.379421,0.854142,1.01034,-0.379421
-177.07,0.729419,1.31642,2,3,0,177.508,-0.239725,0.80618,1.08022,-0.239725
-176.322,0.463417,1.1523,2,3,0,179.547,-0.0238059,0.860506,1.03313,-0.0238059
-177.515,0.887342,0.590557,3,7,0,178.287,-0.312902,0.784097,1.02903,-0.312902
-176.857,0.962358,0.713451,2,3,0,178.079,-0.0359751,0.803856,1.03549,-0.0359751
-177.22,0.854179,0.999319,2,3,0,178.441,0.0762597,0.841727,0.949046,0.0762597
-179.145,0.766046,1.12515,2,3,0,179.949,-0.479372,0.785738,1.14704,-0.479372
-180.028,0.526886,1.0629,3,7,0,182.3,-0.00312867,0.730286,1.01057,-0.00312867
-177.518,1,0.627367,3,7,0,180.48,-0.284832,0.892072,1.10285,-0.284832
-176.687,0.975977,0.940303,3,7,0,177.89,-0.160395,0.877826,1.06442,-0.160395
-177.476,0.531837,1.33966,2,3,0,179.58,-0.0537399,0.897148,1.10141,-0.0537399
-177.966,0.969055,0.803308,3,7,0,178.639,0.491757,0.852484,1.00695,0.491757
-178.496,0.918363,1.1263,2,3,0,180.195,-0.442122,0.858304,0.919084,-0.442122
-177.668,1,1.42799,2,3,0,178.212,0.237057,0.837496,1.11776,0.237057
-176.578,1,2.11212,1,1,0,176.969,-0.333343,0.848678,1.05187,-0.333343
-176.578,1.09766e-10,3.11294,1,2,1,177.405,-0.333343,0.848678,1.05187,-0.333343
-176.831,0.969404,0.685635,3,7,0,177.29,0.0392712,0.811028,1.03873,0.0392712
-176.426,1,0.955185,2,3,0,176.922,-0.171033,0.849391,0.990422,-0.171033
-177.714,0.50674,1.40537,2,3,0,178.023,-0.638082,0.859628,1.07189,-0.638082
-176.573,0.974313,0.818239,2,3,0,178.487,-0.14187,0.877533,1.04789,-0.14187
-176.748,0.9843,1.14443,2,3,0,176.992,-0.300732,0.81577,1.0153,-0.300732
-176.748,0.453015,1.62589,1,1,0,177.829,-0.300732,0.81577,1.0153,-0.300732
-176.865,0.904005,0.862447,2,3,0,178.211,0.119199,0.883945,0.998259,0.119199
-177.255,0.910061,1.05497,2,3,0,177.905,-0.176923,0.81553,0.953975,-0.176923
-176.557,0.897177,1.30263,2,3,0,177.766,-0.0568312,0.879984,1.03232,-0.0568312
-179.067,0.533443,1.56824,1,3,0,179.174,-0.384042,0.836704,0.898774,-0.384042
-177.21,0.348342,1.94603,1,3,0,177.95,-0.196309,0.81427,1.1059,-0.196309
-177.21,0,8.56068,0,1,1,179.439,-0.196309,0.81427,1.1059,-0.196309
-176.468,0.911417,1.01836,2,3,0,177.73,0.0907751,0.863762,1.03862,0.0907751
-179.153,0.553249,0.932379,1,3,0,179.577,0.183589,0.936421,1.10426,0.183589
-176.682,1,0.369924,3,7,0,179.489,-0.0230039,0.816661,1.00142,-0.0230039
-178.052,0.92997,0.565215,2,7,0,178.407,-0.0019826,0.81164,0.929416,-0.0019826
-177.944,0.761412,0.764848,3,7,0,183.052,-0.447751,0.909616,1.02288,-0.447751
-178.433,1,0.642833,2,3,0,179.104,-0.774533,0.860911,1.00682,-0.774533
-177.272,0.484759,1.1662,2,3,0,179.025,-0.229286,0.796545,1.08114,-0.229286
-177.173,0.994261,0.42513,3,7,0,177.723,-0.367805,0.80671,1.06242,-0.367805
-177.547,0.923157,0.781641,3,7,0,178.546,0.431879,0.852347,1.0388,0.431879
-176.561,0.883937,1.15755,2,3,0,177.637,-0.148009,0.827037,1.06647,-0.148009
-177.073,0.468146,1.52064,2,3,0,177.99,-0.0051995,0.798763,1.05024,-0.0051995
-177.194,0.995335,0.543324,3,7,0,177.865,-0.16943,0.901391,1.02467,-0.16943
-177.349,0.562172,1.01884,2,3,0,179.095,-0.383955,0.797816,1.04595,-0.383955
-177.084,0.972373,0.496773,3,7,0,178.537,0.340886,0.862077,1.0355,0.340886
-177.252,0.843201,0.86603,2,3,0,179.102,0.229798,0.823323,1.06241,0.229798
-177.336,1,1.0112,2,3,0,177.516,-0.476206,0.866689,0.977589,-0.476206
-177.336,9.33138e-26,1.89681,1,1,0,179.299,-0.476206,0.866689,0.977589,-0.476206
-177.437,0.99332,0.174461,4,15,0,179.487,-0.583476,0.874974,1.0359,-0.583476
-179.701,0.981369,0.322734,3,15,0,180.34,-0.78426,0.868199,1.16565,-0.78426
-178.198,1,0.570956,2,3,0,179.765,-0.512595,0.858373,1.14161,-0.512595
-176.692,0.790723,1.05727,2,3,0,180.796,0.153378,0.836304,1.04199,0.153378
-176.692,0.250521,1.05497,1,1,0,178.334,0.153378,0.836304,1.04199,0.153378
-177.978,0.982188,0.222002,4,15,0,178.657,-0.480085,0.908259,1.02001,-0.480085
-178.375,0.994257,0.388162,3,7,0,179.233,-0.754043,0.891922,1.04314,-0.754043
-177.185,0.983296,0.695814,2,7,0,178.625,-0.383248,0.868318,1.09579,-0.383248
-177.972,0.855301,1.19775,2,7,0,178.394,0.373907,0.822286,1.0129,0.373907
-177.972,0.000152412,1.43048,1,1,0,178.783,0.373907,0.822286,1.0129,0.373907
-177.434,0.999724,0.160582,4,31,0,178.888,0.373555,0.892844,1.01978,0.373555
-176.967,0.990969,0.288801,3,11,0,178.545,-0.195054,0.804919,1.07112,-0.195054
-179.897,0.926463,0.502302,3,7,0,180.278,0.2557,0.95,1.09243,0.2557
-177.94,1,0.72764,2,3,0,179.96,0.192448,0.890636,1.13139,0.192448
