# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1256
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/armodel_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,ar.1,sigma,b_Intercept
-176.48,0.959293,0.0736641,2,3,0,177.673,-0.0608313,0.837418,1.06623,-0.0608313
-176.48,0.0254709,0.105113,1,1,0,178.981,-0.0608313,0.837418,1.06623,-0.0608313
-176.277,0.999768,0.0218494,4,31,0,176.64,-0.117209,0.855246,1.03298,-0.117209
-177.1,0.960348,0.0339518,3,7,0,177.218,-0.0663589,0.829186,1.11147,-0.0663589
-176.691,0.906062,0.0484598,3,11,0,178.267,-0.140378,0.839143,0.968333,-0.140378
-178.84,0.721766,0.0617279,2,7,0,179.087,-0.219863,0.869128,1.19112,-0.219863
-176.472,0.996096,0.0540776,3,11,0,179.029,0.0427667,0.870969,1.0178,0.0427667
-176.61,0.853119,0.0822647,4,15,0,176.78,-0.0611333,0.882564,1.03376,-0.0611333
-176.61,0.000287345,0.0936577,1,1,0,178.453,-0.0611333,0.882564,1.03376,-0.0611333
-182.069,0.943842,0.0195481,3,15,0,183.514,0.0724417,0.872588,1.29644,0.0724417
-179.41,0.955264,0.0267761,3,11,0,186.624,0.330815,0.77906,1.08526,0.330815
-176.656,0.978265,0.037393,3,15,0,180.124,-0.0018378,0.877805,0.995377,-0.0018378
-177.071,0.903173,0.0544473,3,11,0,177.686,0.175076,0.819978,1.05297,0.175076
-179.02,0.624791,0.0682314,3,11,0,179.733,0.240936,0.818172,1.17056,0.240936
-178.634,1,0.0497019,1,1,0,179.169,0.231096,0.813351,1.14902,0.231096
-178.634,1.08694e-11,0.0749567,1,1,0,182.904,0.231096,0.813351,1.14902,0.231096
-179.541,0.989271,0.0164569,3,15,0,180.64,0.20725,0.76167,1.10167,0.20725
-178.894,0.984007,0.0243406,4,29,0,182.061,-0.0684298,0.93568,1.01797,-0.0684298
-177.915,1,0.0355121,3,15,0,179.833,0.0575936,0.790372,1.10402,0.0575936
-176.751,0.983152,0.0532218,2,3,0,178.143,0.0676816,0.862153,1.08394,0.0676816
-177.962,0.689731,0.076981,1,1,0,177.993,0.0848906,0.840617,1.15352,0.0848906
-177.077,1,0.0639103,1,1,0,177.801,0.074788,0.850181,1.10882,0.074788
-176.787,0.957005,0.0950048,2,3,0,177.174,0.0364613,0.864286,0.970016,0.0364613
-176.787,0.212571,0.129893,1,3,1,178.841,0.0364613,0.864286,0.970016,0.0364613
-177.163,0.956616,0.0444636,3,11,0,178.467,0.348478,0.867954,1.00964,0.348478
-177.163,0.597758,0.0607723,2,3,0,180.097,0.348478,0.867954,1.00964,0.348478
-176.553,0.950375,0.0427879,3,15,0,178.884,0.0312648,0.824739,1.03416,0.0312648
-177.434,0.82775,0.0576649,2,3,0,178.433,-0.0469066,0.784439,1.05527,-0.0469066
-179.63,0.762979,0.0619677,1,3,0,179.873,-0.045343,0.741184,0.984902,-0.045343
-179.63,0.0189126,1.89292,2,3,0,182.504,-0.045343,0.741184,0.984902,-0.045343
-179.63,0,4.57473,0,1,1,185.306,-0.045343,0.741184,0.984902,-0.045343
-179.436,0.991704,0.455686,3,15,0,182.069,-0.156975,0.732629,1.02804,-0.156975
-178.077,0.97395,0.466931,2,7,0,181.716,-0.25867,0.76587,1.01677,-0.25867
-178.527,0.970265,0.587452,3,15,0,180.564,0.651187,0.906523,1.03004,0.651187
-176.988,0.932527,0.839135,3,7,0,179.029,0.16357,0.887852,1.06207,0.16357
-177.521,0.800323,1.15757,2,3,0,177.855,-0.138149,0.784256,0.991746,-0.138149
-177.081,1,1.10626,1,1,0,177.643,-0.129423,0.804622,0.978533,-0.129423
-177.081,0.0464024,2.018,2,3,0,178.001,-0.129423,0.804622,0.978533,-0.129423
-176.402,0.999959,0.184797,4,15,0,177.379,-0.205458,0.8618,1.00875,-0.205458
-179.428,0.931584,0.345556,3,7,0,180.471,-0.00168877,0.903405,0.907407,-0.00168877
-177.905,0.97463,0.526016,2,7,0,180.448,-0.120817,0.88231,0.930271,-0.120817
-182.27,0.565639,0.92155,2,3,0,182.705,-0.646897,0.743318,1.18856,-0.646897
-178.663,0.999079,0.447929,3,7,0,184.135,-0.156858,0.754377,1.09393,-0.156858
-179.071,0.945513,0.850588,2,3,0,180.201,-0.249045,0.745448,1.00113,-0.249045
-177.105,0.739485,1.36151,2,3,0,178.831,-0.345263,0.812202,0.988629,-0.345263
-176.634,1,1.15099,2,3,0,177.135,-0.27451,0.872564,1.05039,-0.27451
-176.634,0.328589,2.16448,1,1,0,177.003,-0.27451,0.872564,1.05039,-0.27451
-176.709,0.983758,0.527509,3,7,0,177.359,-0.372022,0.859485,1.0547,-0.372022
-177.674,0.820547,0.943221,2,3,0,178.386,-0.369146,0.868355,0.942958,-0.369146
-177.088,0.996143,1.02784,2,7,0,177.712,-0.0483091,0.825696,1.10762,-0.0483091
-177.088,2.90217e-09,1.88083,1,1,0,178.29,-0.0483091,0.825696,1.10762,-0.0483091
-176.576,1,0.183787,4,15,0,177.397,-0.178105,0.87794,1.01646,-0.178105
-177.834,0.95127,0.341903,4,15,0,179.974,-0.48527,0.828052,0.957385,-0.48527
-177.467,0.979534,0.547146,3,11,0,178.772,-0.0323603,0.874103,1.12936,-0.0323603
-181.103,0.69127,0.941932,2,7,0,181.585,-0.268385,0.720929,0.963302,-0.268385
-181.511,0.987352,0.710167,3,7,0,182.172,-0.194252,0.719434,0.948979,-0.194252
-178.952,0.93845,1.23596,2,3,0,181.164,0.101539,0.923445,1.13682,0.101539
-178.654,0.334629,1.85983,1,3,0,180.683,-0.436675,0.773076,1.1014,-0.436675
-177.622,0.978642,0.52455,3,7,0,179.63,-0.342816,0.86647,0.941234,-0.342816
-178.263,0.899846,0.881522,2,3,0,178.594,-0.388893,0.833601,1.15784,-0.388893
-176.779,0.905768,1.1858,2,7,0,180.53,-0.015576,0.875116,0.978006,-0.015576
-176.779,0.0120596,1.61287,1,3,0,179.245,-0.015576,0.875116,0.978006,-0.015576
-177.263,0.999135,0.200429,5,31,0,178.017,-0.516638,0.878997,1.02738,-0.516638
-177.572,0.995011,0.352403,3,7,0,177.858,-0.598837,0.845059,1.00324,-0.598837
-176.654,0.999792,0.607401,3,15,0,178.237,-0.353049,0.833046,1.0132,-0.353049
-178.217,0.88265,1.05093,2,3,0,178.629,-0.660251,0.89921,1.06331,-0.660251
-178.217,0.00152884,1.33121,2,3,0,180.44,-0.660251,0.89921,1.06331,-0.660251
-176.854,0.998976,0.174754,4,15,0,178.653,-0.434357,0.850766,1.00496,-0.434357
-177.756,0.971419,0.30072,4,31,0,180.5,-0.0846943,0.88455,1.13637,-0.0846943
-176.338,0.994541,0.478651,2,3,0,177.996,-0.099519,0.84686,1.05259,-0.099519
-176.382,0.998083,0.801743,3,11,0,176.614,0.0564192,0.856215,1.01769,0.0564192
-177.845,0.36283,1.34445,2,3,0,179.477,-0.315417,0.862016,0.928477,-0.315417
-178.538,0.999299,0.464589,4,15,0,179.271,0.330399,0.849343,1.15563,0.330399
-180.251,0.799128,0.7785,3,7,0,182.291,0.0908147,0.952486,1.00449,0.0908147
-177.444,1,0.794617,2,7,0,181.015,0.258603,0.892626,1.08718,0.258603
-177.444,1.4558e-05,1.31886,2,3,0,183.343,0.258603,0.892626,1.08718,0.258603
-179.837,0.995249,0.196096,5,31,0,181.099,0.894084,0.877916,1.03511,0.894084
-179.755,0.995905,0.322571,3,7,0,180.824,0.896446,0.923154,1.03348,0.896446
-178.364,0.932979,0.527801,3,11,0,181.249,0.581549,0.88667,0.988031,0.581549
-178.564,0.611125,0.739577,2,3,0,180.119,0.337133,0.929016,1.04982,0.337133
-178.564,0,5.24618,0,1,1,179.939,0.337133,0.929016,1.04982,0.337133
-176.894,0.997988,0.719001,3,7,0,180.01,-0.29788,0.845995,1.09331,-0.29788
-176.951,0.920618,0.898918,1,3,0,177.789,-0.00882064,0.80166,1.03087,-0.00882064
-176.914,1,1.08965,2,3,0,177.737,-0.0518345,0.800603,1.03003,-0.0518345
-176.914,0.323577,1.82,1,1,0,177.534,-0.0518345,0.800603,1.03003,-0.0518345
-178.708,0.924418,0.407493,2,3,0,179.015,-0.271806,0.752212,1.01072,-0.271806
-180.374,0.909289,0.572042,3,7,0,182.493,-0.182447,0.912509,1.21713,-0.182447
-180.681,0.943926,0.786796,2,3,0,181.516,-0.019768,0.927472,1.21049,-0.019768
-176.647,0.772722,1.22615,1,3,0,179.636,-0.238169,0.875461,1.05364,-0.238169
-176.389,0.474026,1.12202,2,3,0,177.452,-0.197598,0.832351,1.01134,-0.197598
-178.434,0.896777,0.401565,2,3,0,178.704,-0.457459,0.774966,1.01165,-0.457459
-178.11,0.992923,0.549443,3,7,0,179.266,0.406192,0.897631,1.10989,0.406192
-178.11,0.000109445,1.01766,2,7,0,184.463,0.406192,0.897631,1.10989,0.406192
-176.74,0.999857,0.0849494,5,31,0,178.881,-0.281243,0.812955,1.0344,-0.281243
-177.034,0.99724,0.162301,4,15,0,177.728,0.0321216,0.897934,1.02729,0.0321216
-176.384,0.942191,0.30576,1,3,0,178.306,0.032015,0.863089,1.03456,0.032015
-176.484,0.995575,0.483307,2,7,0,176.599,-0.254258,0.82904,1.01322,-0.254258
-176.401,0.999079,0.892921,2,3,0,176.541,-0.212774,0.864362,1.02068,-0.212774
-176.401,0.0173844,1.6523,1,3,0,177.627,-0.212774,0.864362,1.02068,-0.212774
-176.266,0.999786,0.162217,3,15,0,176.478,-0.120711,0.844778,1.03205,-0.120711
-177.673,0.97902,0.302334,3,7,0,178.053,0.43939,0.881345,0.993758,0.43939
-179.604,0.904819,0.524978,3,7,0,180.419,0.857271,0.875764,1.0618,0.857271
-179.562,1,0.728168,2,3,0,180.285,0.784737,0.930346,1.03917,0.784737
-178.33,0.677348,1.3217,1,1,0,181.022,0.373727,0.922976,1.04191,0.373727
-178.977,0.615355,0.94477,2,3,0,179.699,-0.423661,0.763921,1.1073,-0.423661
-176.557,0.988124,0.569878,3,7,0,178.755,-0.0506186,0.879344,1.01723,-0.0506186
-179.964,0.68281,0.987899,2,3,0,180.097,0.388979,0.852516,1.20883,0.388979
-178.29,1,0.725031,2,3,0,180.565,0.166921,0.913167,1.11786,0.166921
-179.531,0.813217,1.28438,2,3,0,180.693,0.301922,0.906914,0.91843,0.301922
-179.827,0.0561834,1.35129,1,3,0,182.475,-0.133944,0.740744,1.14103,-0.133944
-179.092,0.999985,0.181757,4,15,0,180.235,-0.0852253,0.747132,1.10209,-0.0852253
-177.813,0.992022,0.321092,3,7,0,179.612,-0.303734,0.902224,1.10188,-0.303734
-177.226,0.917465,0.550174,3,7,0,180.083,0.210616,0.846761,0.966541,0.210616
-177.653,0.935018,0.766961,3,7,0,179.149,-0.0278232,0.829194,1.14084,-0.0278232
-177.512,0.99942,1.11372,2,3,0,178.254,-0.405268,0.880974,0.966567,-0.405268
-177.512,1.08209e-05,1.90182,1,1,0,178.57,-0.405268,0.880974,0.966567,-0.405268
-176.658,0.997809,0.242361,3,15,0,178.133,-0.232021,0.879653,1.01893,-0.232021
-176.61,0.994075,0.413554,2,7,0,177.223,-0.0937377,0.880191,1.0079,-0.0937377
-176.691,0.775992,0.693261,2,3,0,177.732,0.0101985,0.852802,0.970702,0.0101985
-176.823,0.987123,0.664119,3,7,0,177.087,-0.201668,0.833146,1.09313,-0.201668
-177.66,0.755911,1.08164,1,1,0,177.732,-0.230032,0.790768,1.1025,-0.230032
-179.08,0.659284,0.982848,2,7,0,179.669,-0.164873,0.902065,0.916717,-0.164873
-177.221,1,0.704083,2,3,0,179.836,-0.035674,0.820953,1.11169,-0.035674
-178.13,0.661766,1.17041,2,3,0,178.702,0.43125,0.908038,1.08717,0.43125
-176.583,0.977795,0.846388,2,3,0,178.096,0.11812,0.836034,1.03017,0.11812
-177.359,0.848851,1.3219,2,3,0,177.659,0.002742,0.819699,1.1165,0.002742
-177.518,0.989586,1.50456,1,1,0,177.881,-0.18184,0.868603,1.13385,-0.18184
-177.518,3.39082e-133,2.39246,1,1,0,179.946,-0.18184,0.868603,1.13385,-0.18184
-182.352,0.915669,0.36119,3,7,0,182.7,0.502167,0.763421,1.1567,0.502167
-180.041,1,0.484064,2,3,0,182.507,0.286541,0.769483,1.13186,0.286541
-178.043,0.949914,0.787229,2,3,0,181.897,-0.668076,0.877434,1.08672,-0.668076
-178.043,0.00904144,1.13215,2,3,0,180.998,-0.668076,0.877434,1.08672,-0.668076
-176.865,0.999746,0.18419,4,15,0,178.424,-0.393856,0.874819,1.01871,-0.393856
-177.092,0.989398,0.298339,4,15,0,177.802,-0.125055,0.807507,0.97272,-0.125055
-178.582,0.829916,0.469034,2,5,0,180.486,-0.275169,0.928556,1.06713,-0.275169
-177.365,1,0.510669,3,7,0,178.923,-0.00471708,0.787964,1.02332,-0.00471708
-177.365,0.339294,0.814804,1,1,0,179.528,-0.00471708,0.787964,1.02332,-0.00471708
-177.165,0.995518,0.294256,4,15,0,178.366,-0.248525,0.869831,0.95557,-0.248525
-176.966,0.98824,0.463686,3,7,0,177.862,-0.399979,0.852913,0.980648,-0.399979
-178.304,0.444613,0.715038,2,3,0,180.09,-0.312775,0.763071,1.01662,-0.312775
-177.389,1,0.331706,3,7,0,178.705,-0.0428996,0.784657,1.03964,-0.0428996
-177.178,0.98897,0.523126,2,7,0,177.9,-0.238903,0.791698,1.04744,-0.238903
-182.049,0.594185,0.801156,2,7,0,186.9,-1.21196,0.846156,1.05072,-1.21196
-180.395,1,0.519961,2,3,0,182.287,-1.05652,0.858809,1.02151,-1.05652
-178.437,1,0.811394,1,1,0,180.031,-0.783902,0.871142,1.01128,-0.783902
-178.437,0.0340055,1.25979,2,3,0,179.918,-0.783902,0.871142,1.01128,-0.783902
-179.779,0.980017,0.249622,4,15,0,181.21,0.288147,0.795903,1.17066,0.288147
-179.834,0.997348,0.372096,3,7,0,181.83,0.0602766,0.871882,1.22661,0.0602766
-179.314,1,0.57271,3,7,0,180.634,0.260659,0.888303,1.19227,0.260659
-177.411,0.986185,0.882226,3,7,0,180.089,-0.440726,0.875956,1.09632,-0.440726
-176.545,1,1.31437,1,1,0,177.104,-0.247193,0.842154,1.06716,-0.247193
-176.545,2.53439e-24,2.00645,1,1,0,180.92,-0.247193,0.842154,1.06716,-0.247193
-177.054,0.928185,0.389119,3,7,0,179.262,-0.0834765,0.898322,1.04542,-0.0834765
-179.602,0.759693,0.513692,3,7,0,179.854,-0.125029,0.729881,1.02845,-0.125029
-176.757,0.951305,0.479679,2,5,0,180.017,-0.371135,0.826411,1.03881,-0.371135
-176.467,1,0.660975,2,3,0,176.759,-0.308327,0.847863,1.03487,-0.308327
-176.54,0.848801,1.00151,2,3,0,177.996,0.0655498,0.874982,1.02224,0.0655498
-177.869,0.64497,1.1156,2,3,0,178.472,0.160033,0.904045,1.10923,0.160033
-176.742,1,0.82617,2,7,0,177.737,0.0857593,0.821393,1.01532,0.0857593
-177.353,0.612129,1.24265,2,3,0,177.618,-0.491837,0.817095,1.04946,-0.491837
-177.919,0.711191,0.864369,2,3,0,179.883,0.0138016,0.843066,0.918188,0.0138016
-180.033,0.869278,0.733217,2,3,0,180.808,-0.432094,0.825836,0.884924,-0.432094
-178.798,1,0.849056,2,3,0,180.106,-0.33441,0.82015,0.907146,-0.33441
-178.005,0.533487,1.26686,2,3,0,180.05,0.429381,0.841626,0.988795,0.429381
-176.463,1,0.761445,2,3,0,177.847,-0.176624,0.870051,1.04385,-0.176624
-176.463,0.0205272,1.13241,2,3,0,179.241,-0.176624,0.870051,1.04385,-0.176624
-177.085,0.988941,0.255092,3,15,0,177.724,-0.0954375,0.810426,0.969375,-0.0954375
-177.152,0.994726,0.371892,3,7,0,177.904,0.0621026,0.872104,0.955709,0.0621026
-179.728,0.801502,0.546292,3,7,0,181.468,-0.852453,0.873244,0.956094,-0.852453
-181.049,0.792258,0.554246,3,7,0,186.686,0.686159,0.812589,1.008,0.686159
-176.567,1,0.552485,3,7,0,181.526,0.0829605,0.843405,1.06082,0.0829605
-176.856,0.85122,0.813973,2,3,0,177.986,-0.000135426,0.813453,1.06754,-0.000135426
-177.064,0.980189,0.904534,2,3,0,177.618,-0.152827,0.893213,1.06962,-0.152827
-177.803,0.723593,1.2772,2,3,0,177.94,-0.302646,0.825191,1.14058,-0.302646
-178.282,0.636067,1.11663,2,3,0,178.904,-0.685399,0.858989,1.10701,-0.685399
-177.273,0.916457,0.831322,2,3,0,179.122,0.000203704,0.852087,0.939768,0.000203704
-177.273,0.0878405,1.03959,2,3,0,178.97,0.000203704,0.852087,0.939768,0.000203704
-177.057,0.995465,0.284063,3,7,0,177.727,-0.0118972,0.86491,0.952366,-0.0118972
-177.865,0.968736,0.41138,3,7,0,178.282,-0.281632,0.811588,1.13646,-0.281632
-177.865,0.000574126,2.263,1,1,0,178.37,-0.281632,0.811588,1.13646,-0.281632
-177.865,0,5.28978,0,1,1,182.253,-0.281632,0.811588,1.13646,-0.281632
-177.746,0.955455,0.52173,3,7,0,179.531,-0.0132119,0.889721,0.944086,-0.0132119
-177.279,0.871714,0.482651,3,7,0,181.365,0.342979,0.857654,0.995099,0.342979
-176.951,0.996945,0.448676,3,7,0,178.111,-0.210734,0.832071,0.95895,-0.210734
-177.997,0.917649,0.680571,3,7,0,178.588,-0.186643,0.908424,0.970706,-0.186643
-177.17,0.98249,0.887685,2,3,0,178.618,0.103025,0.826499,0.965814,0.103025
-177.968,0.344329,1.48464,2,3,0,178.335,-0.465583,0.895083,1.10698,-0.465583
-180.083,0.926504,0.345362,2,3,0,180.347,-0.435014,0.941866,1.12712,-0.435014
-179.749,0.96129,0.504645,3,7,0,182.979,0.541845,0.820085,1.13185,0.541845
-179.012,0.974371,0.835994,2,7,0,181.267,-0.660578,0.825335,1.14068,-0.660578
-179.012,0.0426934,1.45556,2,3,0,179.773,-0.660578,0.825335,1.14068,-0.660578
-181.628,0.992916,0.135167,5,31,0,183.378,0.471675,0.856629,0.873984,0.471675
-178.697,1,0.253151,3,7,0,182.238,0.501456,0.877468,0.94887,0.501456
-177.85,0.955234,0.484087,3,7,0,182.114,0.432707,0.878478,1.10051,0.432707
-179.229,0.801491,0.802301,2,3,0,179.753,-0.643358,0.811822,0.95425,-0.643358
-176.911,1,0.824853,2,3,0,179.769,-0.0133535,0.803086,1.02465,-0.0133535
-176.911,0.000882226,1.55704,2,3,0,181.791,-0.0133535,0.803086,1.02465,-0.0133535
-177.456,0.998536,0.141121,4,15,0,177.889,-0.389795,0.806738,0.981429,-0.389795
-177.102,0.998899,0.266985,3,7,0,177.987,-0.337552,0.818855,0.97661,-0.337552
-177.666,0.974703,0.501044,3,7,0,177.902,0.392771,0.897282,1.07108,0.392771
-177.666,0.46169,0.867016,1,3,0,187.332,0.392771,0.897282,1.07108,0.392771
-176.504,0.994075,0.330587,3,11,0,178.423,-0.161285,0.832497,0.988637,-0.161285
-177.514,0.929244,0.602401,2,3,0,177.754,0.117085,0.880434,0.948813,0.117085
-177.514,0.50317,0.901742,1,1,0,179.003,0.117085,0.880434,0.948813,0.117085
-177.323,0.998457,0.396932,4,15,0,178.596,-0.134119,0.83021,1.12584,-0.134119
-176.987,1,0.72084,3,7,0,177.513,-0.167553,0.856378,1.10875,-0.167553
-176.938,0.756852,1.30171,2,3,0,177.709,-0.134396,0.809491,0.980855,-0.134396
-178.518,0.213884,1.18251,2,3,0,179.401,-0.786097,0.860212,1.00575,-0.786097
-177.173,0.999336,0.240216,4,15,0,178.998,-0.214944,0.896806,1.06354,-0.214944
-179.272,0.955629,0.43066,3,7,0,180.168,0.416217,0.869279,1.18131,0.416217
-180.953,0.839276,0.679081,3,7,0,183.274,-0.623686,0.758497,0.969462,-0.623686
-177.964,1,0.776855,2,3,0,181.584,0.0934218,0.784683,0.99469,0.0934218
-177.964,0.00187343,1.36237,1,3,0,181.177,0.0934218,0.784683,0.99469,0.0934218
-177.603,0.998464,0.168034,4,15,0,178.876,-0.126091,0.791649,0.96804,-0.126091
