# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1257
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=model-censored-x-combined_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Ymi_y.1,Ymi_y.2,Ymi_y.3,Ymi_y.4,Ymi_y.5,Ymi_y.6,Intercept_y,bsp_y.1,sigma_y,Ymi_xstar.1,Intercept_xstar,sigma_xstar,Ycens_xstar.1,Ycens_xstar.2,Ycens_xstar.3,Ycens_xstar.4,Ycens_xstar.5,Ycens_xstar.6,Ycens_xstar.7,Ycens_xstar.8,Ycens_xstar.9,Ycens_xstar.10,Ycens_xstar.11,Ycens_xstar.12,Ycens_xstar.13,lprior,b_y_Intercept,b_xstar_Intercept
-111.234,0.992698,0.050429,6,127,0,119.166,-5.12362,-2.09132,-5.2879,-7.93925,-5.51392,-5.39892,0.370466,1.80527,0.826334,1.23705,-0.346209,2.12146,-1.88754,-4.5323,-1.7911,-2.58952,-1.76893,-1.49602,-3.65661,-2.5949,-1.27389,-3.2793,-3.87269,-3.09318,-3.29488,-7.94275,0.370466,-0.346209
-113.36,0.999122,0.0512841,6,63,0,118.364,-6.76074,-1.88244,-2.1943,-5.43067,-7.67833,-4.34921,0.308938,2.02792,1.04278,1.54714,-0.75492,2.16667,-1.55794,-3.43905,-2.19917,-1.43243,-1.74319,-2.6945,-4.49494,-3.91951,-1.16265,-1.69675,-2.51061,-3.47582,-2.41977,-8.03654,0.308938,-0.75492
-113.408,0.997943,0.0526312,6,63,0,125.139,-2.13026,-5.26551,-2.55393,-2.05226,-5.71386,-6.93903,0.503439,1.69435,0.906557,1.14702,-0.175215,2.07398,-1.48342,-4.98194,-2.05687,-1.90357,-2.35124,-1.43879,-3.99835,-1.42046,-3.33962,-2.23575,-1.95836,-3.20826,-3.68162,-7.9129,0.503439,-0.175215
-115.768,0.989367,0.0539135,6,63,0,123.693,-8.33736,-4.76686,-3.44997,-4.7593,-9.87653,-6.13753,0.271844,2.01159,1.03557,2.3107,-0.645519,2.51253,-2.15442,-3.35989,-1.92019,-2.19571,-1.77533,-2.5788,-4.44868,-5.37384,-2.54897,-1.28627,-2.48123,-5.51272,-2.99726,-8.14993,0.271844,-0.645519
-116.782,0.998717,0.0545455,6,63,0,130.343,-1.178,-4.49039,-4.52753,-7.30652,-6.46627,-5.32387,0.336758,1.87212,0.976226,2.09794,-0.820258,2.19464,-1.11081,-4.99213,-2.29503,-1.60597,-2.33371,-1.62196,-4.18983,-1.04417,-2.2189,-1.62241,-4.12883,-3.50603,-2.68018,-8.05532,0.336758,-0.820258
-120.218,0.986655,0.0559208,6,63,0,129.476,-2.27207,-6.99037,-1.80469,-5.16826,-7.22818,-2.20582,-0.129375,1.80299,0.900168,1.82579,-1.21952,1.93546,-1.19861,-3.39177,-1.4402,-2.09899,-1.70929,-2.58033,-3.95906,-1.04098,-3.02075,-1.89288,-3.13932,-3.89498,-1.32565,-8.06594,-0.129375,-1.21952
-119.352,0.970544,0.0563463,6,63,0,132.835,-8.36726,-0.920299,-4.07553,-6.05032,-7.34461,-4.2473,0.804775,1.72271,1.01667,3.027,-0.738366,2.8649,-2.73201,-5.11473,-3.03926,-1.73611,-2.47227,-1.35802,-4.77476,-6.02692,-1.56432,-3.03366,-4.84208,-4.74923,-3.21675,-8.31273,0.804775,-0.738366
-115.001,0.993287,0.0554877,6,63,0,126.076,-2.56094,-1.73395,-4.08511,-2.83746,-11.0176,-10.097,0.242553,1.64822,1.12577,1.99647,-1.14041,2.35,-1.69593,-4.42555,-1.68915,-2.84957,-2.32977,-2.34516,-4.67757,-1.93796,-1.25954,-2.97777,-2.04636,-6.49061,-5.90819,-8.20078,0.242553,-1.14041
-117.506,0.912204,0.0564329,6,127,0,132.928,-5.99662,-3.10964,-3.75027,-8.68757,-2.87391,-3.46864,-0.235494,2.26297,0.814054,1.81454,0.240559,1.67487,-1.11413,-3.17303,-1.29988,-1.67418,-1.06326,-1.59305,-3.26689,-2.15268,-2.0465,-1.80611,-3.27637,-1.06095,-1.35753,-7.77645,-0.235494,0.240559
-119.276,0.99673,0.0511785,7,127,0,127.994,-6.76805,-3.74127,-4.7201,-4.58454,-2.81748,-5.63134,-0.0997838,2.18849,0.845495,2.05742,-0.112286,2.45791,-1.03737,-2.41804,-1.30077,-1.38623,-1.04738,-1.38137,-2.69188,-3.30241,-1.23152,-1.85779,-2.01581,-1.27682,-2.39038,-8.06218,-0.0997838,-0.112286
-117.298,0.995396,0.0523064,6,63,0,129.339,-8.29198,-3.45814,-4.70461,-7.65851,-4.3457,-4.79167,-0.0562452,2.31495,0.747815,2.00702,-0.212723,1.60565,-1.03427,-3.8387,-1.20813,-1.31004,-1.06336,-1.34289,-2.81737,-3.28609,-1.51981,-2.32159,-3.08898,-1.46581,-2.03189,-7.76224,-0.0562452,-0.212723
-127.658,0.934994,0.0533516,6,127,0,139.898,-4.36842,-4.2927,-1.89309,-3.24381,-3.69086,-4.62817,-0.120096,1.8607,1.46844,1.45474,0.0479918,2.1757,-1.01054,-2.01254,-2.55799,-2.04483,-1.61178,-2.07696,-2.67912,-2.48155,-2.47115,-1.18781,-1.67136,-1.06063,-2.66073,-7.99306,-0.120096,0.0479918
-121.55,0.987286,0.0499934,6,63,0,137.678,-1.08135,-2.18341,-1.77431,-4.55214,-3.61733,-1.25006,0.541099,2.15035,0.80664,1.35399,-0.483564,1.53739,-2.36717,-4.36171,-1.44146,-1.66871,-1.62478,-1.68036,-3.71682,-1.22895,-1.26179,-1.2978,-2.10109,-1.72569,-1.71347,-7.76603,0.541099,-0.483564
-122.635,0.994393,0.0504151,6,127,0,139.05,-2.55208,-4.26137,-2.24224,-9.17181,-4.61898,-3.15727,-0.27347,1.7336,0.908655,2.21504,-0.355588,2.19907,-1.10773,-3.16652,-1.31405,-1.89435,-1.1105,-2.14913,-3.81833,-1.76686,-2.92864,-1.0535,-4.93386,-1.97685,-2.70357,-7.99616,-0.27347,-0.355588
-123.366,0.968726,0.0513433,6,127,0,135.127,-10.4232,-4.30096,-1.45182,-2.83955,-5.49476,-3.20838,0.569325,2.13443,0.95697,1.47174,-0.458645,1.63795,-1.49454,-3.50815,-1.9358,-1.62356,-1.84594,-1.55416,-2.77375,-4.87834,-1.9286,-1.0025,-1.54498,-2.37679,-1.02977,-7.80129,0.569325,-0.458645
-118.725,0.969661,0.050448,7,127,0,133.736,-2.44669,-3.3586,-2.7375,-5.13129,-3.92769,-0.814546,-0.315645,2.01251,0.799119,2.13962,0.062931,1.86397,-1.53118,-3.10108,-1.43163,-1.5079,-1.42648,-1.62724,-3.86816,-1.11226,-1.89479,-1.23781,-1.98436,-1.19349,-1.04321,-7.84269,-0.315645,0.062931
-117.314,0.996995,0.0496355,6,63,0,129.003,-3.36366,-3.60642,-2.3241,-2.86108,-3.44779,-2.03887,0.111067,2.12694,1.02048,2.39679,-0.0066413,1.74592,-1.43415,-2.42293,-1.61016,-1.28529,-2.13304,-1.24605,-3.21472,-1.62968,-1.45641,-1.17348,-2.13233,-2.05174,-1.08514,-7.80279,0.111067,-0.0066413
-117.943,0.989033,0.0507227,6,63,0,129.691,-7.61838,-3.08559,-4.16465,-4.44221,-2.72016,-6.90642,-0.11921,1.97878,0.868661,1.57183,-0.513077,1.92088,-1.24904,-4.06416,-1.115,-2.13061,-1.30178,-2.21767,-3.5936,-4.05228,-2.0862,-2.35013,-1.96028,-1.45206,-2.04878,-7.90807,-0.11921,-0.513077
-118.83,0.99403,0.05126,6,63,0,133.982,-5.97788,-2.7928,-1.84682,-2.6168,-6.5736,-3.86787,0.40177,1.80801,1.04101,1.35795,-0.350993,1.8546,-1.44693,-3.24622,-3.34052,-1.47334,-1.4486,-1.44542,-4.16378,-2.90802,-1.93767,-1.70661,-1.97905,-3.00871,-1.25575,-7.86266,0.40177,-0.350993
-116.094,0.993374,0.0521569,6,127,0,129.603,-3.38325,-8.17705,-5.28181,-2.78851,-4.44805,-4.34017,0.223909,1.97184,1.2042,0.855024,-0.749588,2.01456,-1.56185,-4.19929,-1.11622,-2.26361,-1.6025,-2.03687,-3.70054,-1.6047,-3.54538,-1.98815,-1.74112,-2.00257,-1.9499,-7.9935,0.223909,-0.749588
-114.95,0.964001,0.0530158,6,63,0,127.299,-5.29075,-4.44365,-4.57044,-11.0858,-0.948285,-4.92457,0.117873,1.99232,0.811522,1.67489,-0.709257,1.8227,-1.18965,-3.32573,-1.16174,-1.6947,-1.4792,-1.76472,-3.82224,-2.46018,-2.51798,-2.38002,-6.20565,-1.23481,-1.73126,-7.89691,0.117873,-0.709257
-110.744,0.999003,0.0517551,6,63,0,126.851,-4.80768,-3.18532,-4.34542,-9.35818,-1.74093,-4.08371,0.0194223,2.08195,0.849414,1.55256,-0.588681,1.81243,-1.1305,-3.48943,-1.34554,-1.68998,-1.63467,-1.99645,-3.77343,-2.60834,-1.5439,-2.56014,-4.39501,-1.12187,-2.47744,-7.87734,0.0194223,-0.588681
-113.764,0.976878,0.0530084,6,63,0,122.611,-3.27492,-4.01722,-4.42955,-2.02283,-4.81348,-4.42658,0.0996585,2.14248,0.804469,1.83643,-0.00140123,1.69065,-1.04086,-3.39897,-1.14847,-1.58059,-1.62318,-1.44419,-3.29363,-1.33954,-1.4809,-2.10162,-1.02599,-2.3288,-1.66066,-7.77255,0.0996585,-0.00140123
-115.725,0.993287,0.052669,6,63,0,128.014,-6.19611,-2.40345,-5.05956,-3.41818,-3.76191,-5.77048,-0.15213,2.12952,0.731171,2.03526,-0.0378279,2.07469,-1.81993,-3.5672,-1.86767,-1.40797,-1.08252,-1.45967,-3.59594,-3.27821,-1.16474,-2.22003,-1.05064,-1.51685,-2.32271,-7.90882,-0.15213,-0.0378279
-118.092,0.975877,0.0535151,6,63,0,129.55,-3.7933,-1.2599,-5.34189,-5.05101,-4.95521,-3.8434,0.222992,1.834,1.19131,2.11087,-0.558932,1.70052,-1.1215,-2.89621,-1.40796,-1.78821,-1.10427,-1.78083,-3.39551,-2.63646,-1.05565,-3.11544,-2.4696,-2.72842,-1.92006,-7.85408,0.222992,-0.558932
-113.346,0.998018,0.0530977,6,63,0,127.495,-6.67183,-5.38089,-7.87357,-3.9337,-9.6227,-4.63206,-0.0830921,2.00365,0.699189,1.52522,-0.419072,2.2013,-1.62456,-4.05528,-1.19419,-1.34505,-1.88857,-1.34436,-3.22305,-3.45765,-2.71413,-3.8806,-1.3909,-4.68079,-1.785,-7.9854,-0.0830921,-0.419072
-111.896,0.996407,0.0542901,6,63,0,121.919,-2.65383,-4.65847,-7.2475,-2.75087,-6.90526,-4.95246,0.0223166,2.17829,0.87175,2.20099,-0.310025,1.64324,-1.17258,-2.45665,-1.23169,-1.66767,-1.16953,-1.78698,-3.47685,-1.40968,-2.09787,-3.22735,-1.81866,-3.26653,-2.49629,-7.787,0.0223166,-0.310025
-112.966,0.794268,0.0553813,6,63,0,120.967,-7.29284,-3.95171,-7.22341,-11.0958,-6.63652,-6.30568,-0.119426,2.00887,0.716546,1.98664,-0.390111,2.45417,-1.54773,-4.29745,-1.13374,-1.55623,-1.1774,-1.47221,-3.38473,-3.63907,-2.24556,-3.99914,-5.80228,-3.2417,-3.29207,-8.08134,-0.119426,-0.390111
-116.634,0.998426,0.042998,6,127,0,126.9,-6.65734,-1.86824,-2.4892,-1.39908,-5.8651,-5.33772,0.25363,2.03663,1.15847,2.87438,-0.0474779,1.72935,-1.43644,-2.53779,-1.34679,-1.81343,-2.07645,-2.04862,-3.18454,-3.1819,-1.46903,-1.99367,-1.28574,-2.81867,-2.31443,-7.8062,0.25363,-0.0474779
-119.24,0.965211,0.175995,4,15,0,128.076,-7.4935,-1.76966,-3.0514,-3.73049,-6.58853,-3.85441,0.194785,2.0488,1.129,2.94781,-0.149848,1.56509,-2.41512,-2.70797,-1.88098,-2.33045,-2.1211,-1.66959,-3.24553,-3.55044,-1.55238,-1.52689,-1.22641,-3.22008,-2.05979,-7.76117,0.194785,-0.149848
-119.24,0,1.68239,0,1,1,128.843,-7.4935,-1.76966,-3.0514,-3.73049,-6.58853,-3.85441,0.194785,2.0488,1.129,2.94781,-0.149848,1.56509,-2.41512,-2.70797,-1.88098,-2.33045,-2.1211,-1.66959,-3.24553,-3.55044,-1.55238,-1.52689,-1.22641,-3.22008,-2.05979,-7.76117,0.194785,-0.149848
-119.797,0.756594,0.160961,4,31,0,131.965,-5.1289,-4.30836,-3.93566,-4.65842,-3.62629,-2.63841,0.00360749,1.7765,1.33307,1.9036,-0.603837,2.42563,-1.11837,-4.2499,-1.47688,-1.09519,-1.28883,-2.39073,-3.87207,-2.80575,-3.11739,-2.23457,-1.87065,-2.13827,-2.26844,-8.13736,0.00360749,-0.603837
-119.27,0.990143,0.0632429,5,63,0,135.19,-5.34392,-3.71672,-4.37196,-5.04702,-3.99192,-2.29805,0.0362516,1.7924,1.27605,1.93664,-0.535571,2.40415,-1.11025,-4.24218,-1.45155,-1.10609,-1.33222,-2.45195,-3.94992,-2.73337,-2.77298,-1.98356,-1.97522,-2.31132,-2.08011,-8.11226,0.0362516,-0.535571
-117.484,0.992599,0.0497583,6,63,0,128.77,-3.5679,-3.79222,-4.0971,-4.40471,-5.26489,-3.27768,0.0275839,1.89082,1.15308,1.89819,-0.475076,2.27196,-1.24267,-4.28059,-1.67031,-1.15954,-1.52709,-2.30867,-4.09659,-3.26768,-2.12097,-1.52171,-3.328,-2.47024,-1.69538,-8.04302,0.0275839,-0.475076
-121.934,0.997278,0.0429406,7,127,0,129.121,-5.09835,-6.2046,-4.33959,-1.5302,-3.82591,-6.79286,-0.289699,2.09455,1.15698,1.8532,0.0428104,1.70934,-1.24377,-2.4885,-1.34199,-1.0172,-1.17239,-1.15109,-3.3774,-1.65951,-3.13799,-1.25338,-1.28052,-1.91374,-2.53253,-7.81429,-0.289699,0.0428104
-118.954,0.99044,0.0397225,7,127,0,140.583,-3.8052,-2.86831,-3.82061,-5.20917,-11.6067,-1.57169,0.00487476,1.97801,1.05054,3.31855,-0.520023,2.36535,-1.9316,-4.12123,-1.90132,-1.84196,-2.0989,-1.77247,-3.30465,-2.7258,-1.29189,-1.49331,-2.73086,-5.57142,-1.9965,-8.07886,0.00487476,-0.520023
-114.914,0.995244,0.0373527,7,127,0,126.962,-2.15649,-4.87064,-4.85196,-5.65473,-6.53639,-10.0114,-0.123118,1.97228,0.902465,1.32336,-0.412042,1.84733,-1.26264,-2.98818,-1.38433,-1.38267,-1.34939,-1.84345,-3.50676,-1.51927,-2.08017,-1.97112,-2.80582,-3.2846,-3.61061,-7.87136,-0.123118,-0.412042
-115.71,0.998644,0.0365871,7,127,0,124.058,-2.53314,-3.92837,-3.56441,-7.59934,-3.50596,-0.189449,0.197389,1.9228,0.789609,2.29763,-0.194579,1.93564,-1.06915,-3.41169,-1.25162,-1.95823,-1.44933,-1.36107,-3.69104,-1.23479,-2.39925,-1.5781,-3.97959,-1.86765,-1.07494,-7.86232,0.197389,-0.194579
-111.381,0.999675,0.0369018,7,127,0,121.562,-3.58061,-4.67371,-3.94254,-5.70103,-2.80265,-2.32527,0.2723,1.94794,0.764605,1.86356,-0.14613,1.92147,-1.09753,-4.05627,-1.8355,-1.56788,-1.53626,-2.3803,-4.28288,-1.8497,-2.28048,-1.84594,-3.03716,-1.54137,-1.03368,-7.85108,0.2723,-0.14613
-118.008,0.997321,0.0378447,5,31,0,132.189,-3.86633,-5.65123,-3.06071,-4.63631,-3.19951,-1.32731,0.286994,1.88489,0.532181,1.66405,-0.0420355,2.24679,-2.41903,-3.58522,-1.88499,-1.58271,-1.80393,-1.47935,-4.03429,-2.06968,-2.90459,-1.43816,-2.78495,-1.98768,-1.33613,-7.95185,0.286994,-0.0420355
-118.191,0.892119,0.0388992,5,31,0,139.266,-4.009,-5.03472,-2.13639,-4.75724,-3.14637,-1.58365,0.278609,1.88762,0.539111,1.55046,0.0457235,2.1869,-1.73517,-3.63118,-2.4701,-1.67925,-1.66586,-1.47584,-4.00794,-1.96742,-2.11872,-1.34855,-2.4131,-1.79505,-1.32023,-7.92607,0.278609,0.0457235
-117.613,0.99884,0.0289104,6,63,0,133.237,-5.8385,-4.06534,-2.54739,-4.27879,-2.31649,-4.16628,0.104671,1.89927,0.65311,1.69814,-0.204271,2.55714,-1.36164,-3.9851,-1.32899,-1.79842,-1.35048,-2.64303,-4.13699,-2.40616,-1.64266,-1.2384,-2.03942,-1.53647,-2.31868,-8.09283,0.104671,-0.204271
-125.414,0.996753,0.0302677,7,127,0,137.777,-7.96142,-3.52422,-5.75761,-4.62324,-4.02362,-4.9552,0.46079,2.34981,1.77493,1.05578,-0.154724,1.9569,-1.703,-2.78278,-1.83004,-1.39345,-1.48742,-1.08173,-2.45283,-2.64073,-1.37342,-2.84567,-2.05998,-2.72949,-3.35821,-7.94423,0.46079,-0.154724
-129.042,0.996308,0.031609,7,127,0,141.243,-11.2693,-4.24018,-6.86292,-4.26023,-7.65829,-7.25329,-0.195013,2.35954,1.36668,0.762354,-0.279911,1.87111,-1.14408,-2.22214,-1.3259,-1.46117,-1.69038,-1.04128,-3.0776,-2.89693,-1.7796,-1.86969,-2.07358,-2.24927,-1.73732,-7.90121,-0.195013,-0.279911
-126.04,0.999587,0.0330603,7,127,0,139.157,-9.34706,-6.39157,-3.40669,-5.84303,-7.55442,-6.99711,0.0122984,2.40993,1.35917,1.12454,-0.178223,2.10869,-2.67044,-2.24418,-1.49276,-1.90294,-1.65562,-1.27246,-3.1202,-2.47124,-2.62017,-1.98122,-2.23012,-2.79894,-4.27695,-7.96655,0.0122984,-0.178223
-124.427,0.993203,0.0350006,7,127,0,137.817,-5.12823,-11.0115,-4.158,-6.54025,-4.724,-4.93039,0.211046,2.16344,1.44453,1.28478,-0.13861,1.80152,-1.06176,-3.98163,-1.7581,-1.62543,-1.93519,-1.14049,-2.51425,-1.58261,-4.54586,-1.65993,-2.37231,-1.79126,-1.35209,-7.85977,0.211046,-0.13861
-118.647,0.99947,0.0363845,7,127,0,133.074,-1.88343,-2.78525,-1.87515,-8.06781,-7.02765,-1.70764,0.131557,2.28419,1.10691,1.11129,-0.517586,1.74884,-1.24448,-2.75493,-1.76759,-1.29768,-1.47534,-1.19624,-2.89332,-1.30178,-1.66796,-1.43582,-3.68949,-2.42391,-1.84178,-7.85879,0.131557,-0.517586
-118.016,0.999674,0.0385877,7,127,0,124.728,-1.85397,-2.95573,-1.50171,-7.93781,-6.74117,-1.61292,0.134615,2.28793,1.08561,1.08587,-0.536289,1.70761,-1.28367,-2.76984,-1.84029,-1.26794,-1.47474,-1.19783,-2.93942,-1.25277,-1.6154,-1.31496,-3.60782,-2.67617,-1.74852,-7.84692,0.134615,-0.536289
-116.252,0.991906,0.0409631,7,127,0,127.639,-9.86313,-6.87977,-8.21892,-3.54905,-3.38279,-4.84363,0.137522,2.05101,0.971872,2.49936,-0.69223,2.48617,-1.38431,-3.02871,-2.50859,-1.2458,-1.52458,-2.53599,-4.21268,-4.39582,-3.85505,-3.74015,-1.63548,-1.29131,-2.39253,-8.14618,0.137522,-0.69223
-123.109,0.938726,0.04249,7,191,0,132.797,-4.47226,-2.64545,-0.125358,-6.03728,-7.14425,-5.60149,0.0922572,1.77107,1.05848,1.60204,-0.109964,1.84047,-2.01048,-3.91344,-1.16822,-1.11755,-2.48364,-1.21538,-3.69815,-2.89914,-1.14057,-1.43023,-2.42394,-2.86343,-2.89419,-7.84238,0.0922572,-0.109964
-124.147,0.998763,0.0376678,6,127,0,138.364,-4.99034,-3.18283,0.866056,-6.1337,-6.80595,-4.93101,0.12515,1.85389,1.15385,1.74751,-0.0974227,1.82492,-1.85189,-3.98042,-1.13345,-1.1686,-2.51223,-1.16272,-4.0557,-3.47315,-1.09631,-1.48383,-2.93766,-3.20139,-2.90942,-7.84238,0.12515,-0.0974227
-119.099,0.990072,0.0399244,6,127,0,139.115,-4.83225,-1.64257,-4.23759,-4.12293,-5.96151,-6.06258,0.131055,2.20028,0.923746,0.394871,-0.362103,2.09096,-1.48677,-3.37761,-1.13123,-1.24234,-1.30846,-1.43363,-3.20045,-2.53009,-1.58448,-1.22731,-1.95504,-2.73321,-2.80555,-7.94298,0.131055,-0.362103
-118.74,0.999915,0.0412403,6,63,0,126.515,-5.84532,-3.08195,-2.75689,-3.85379,-5.75351,-7.4231,0.0965676,2.2826,1.0189,0.238535,0.000165337,2.01959,-1.41142,-3.58147,-1.21708,-1.69181,-1.24223,-1.40496,-3.22529,-2.33661,-1.23835,-1.16645,-1.93377,-2.58019,-3.30391,-7.89515,0.0965676,0.000165337
-118.751,0.980166,0.0438174,6,63,0,132.23,-5.59384,-4.90661,-2.23417,-4.39086,-3.83132,-9.66108,0.00441566,2.17924,1.24116,2.18274,-0.801667,1.8325,-1.38742,-2.20144,-1.54537,-1.63202,-1.52729,-1.48551,-3.15432,-2.18072,-2.35901,-1.11714,-1.18511,-1.89664,-4.14947,-7.94991,0.00441566,-0.801667
-118.674,0.997895,0.0439684,6,63,0,130.005,-4.9231,-5.04128,-2.41791,-2.04171,-3.78728,-5.74067,0.466256,2.04283,1.27342,1.10355,-0.362494,1.91462,-2.06298,-2.36797,-2.24393,-1.23368,-1.21101,-2.30521,-2.49205,-2.1677,-2.60004,-1.77836,-1.62703,-2.49167,-3.01674,-7.90133,0.466256,-0.362494
-116.946,0.989304,0.0463994,6,63,0,133.452,-5.44643,-3.08639,-8.07696,-6.62281,-2.53222,-3.02528,-0.175151,1.99947,0.733494,2.52363,-0.500697,1.95382,-1.28285,-4.08026,-1.30719,-2.02877,-1.9835,-1.43749,-4.06963,-2.41507,-1.13972,-3.94189,-2.91665,-1.03801,-1.35649,-7.91291,-0.175151,-0.500697
-117.34,0.972707,0.0477611,6,127,0,127.71,-2.95834,-1.99775,-11.1953,-7.58515,-1.96126,-2.48597,-0.153205,1.92318,0.795684,1.96722,-0.362653,2.25402,-1.47518,-3.07769,-1.37552,-1.49086,-1.31468,-1.36001,-3.45158,-2.34427,-1.61605,-5.81511,-3.26777,-1.13701,-1.33519,-8.00577,-0.153205,-0.362653
-125.855,0.909365,0.0469237,7,127,0,137.612,-2.88088,-0.878542,-0.0181681,-3.02735,-8.53829,-5.25901,1.02717,1.64202,1.67807,2.16557,-0.927624,2.39187,-2.50648,-4.09805,-2.25955,-1.85504,-2.30325,-3.17831,-3.89629,-1.6531,-3.26641,-1.04816,-2.1387,-4.39091,-3.64641,-8.22157,1.02717,-0.927624
-133.103,0.999459,0.0387164,7,127,0,143.243,-5.15361,-3.60539,-1.82241,-4.57971,-6.9035,2.38836,0.481821,1.09352,1.97502,1.75673,-0.678634,2.63727,-2.33665,-2.71301,-3.00215,-2.84108,-3.25622,-2.9734,-7.07953,-1.98366,-3.18253,-3.43072,-2.29695,-6.66622,-1.68201,-8.29416,0.481821,-0.678634
-139.032,0.98172,0.0410164,7,127,0,153.418,-2.5216,-3.57214,-5.26893,-2.27225,-5.8211,-10.7411,0.527891,2.32843,1.18855,-0.175431,-1.00366,1.87825,-1.02601,-4.21526,-1.89712,-1.72814,-1.72459,-1.87483,-2.82577,-1.00232,-2.26067,-2.19055,-1.25084,-1.1599,-4.70463,-7.99765,0.527891,-1.00366
-128.469,0.967809,0.0413695,7,127,0,150.963,-2.17749,-9.15842,-8.15654,-8.52652,-2.6637,-4.0114,0.0789764,1.65039,1.2576,2.16417,-0.0561992,2.67411,-3.604,-2.60371,-1.9493,-2.21684,-1.38888,-1.79985,-5.12085,-1.06301,-4.5719,-3.45557,-5.00946,-1.45945,-3.71503,-8.16838,0.0789764,-0.0561992
-123.098,0.996309,0.0401846,6,63,0,139.018,0.306455,-7.6294,-7.01083,-9.56632,-2.59114,-4.51576,0.143333,1.72639,1.17266,2.49503,0.114227,2.6399,-1.76342,-3.00714,-1.43759,-2.02185,-1.42928,-1.94064,-3.94186,-1.03888,-3.9328,-3.99607,-4.92288,-1.55998,-1.51348,-8.13981,0.143333,0.114227
-123.768,0.992815,0.04214,7,127,0,134.838,0.495357,-5.64372,-6.72832,-8.96565,-3.11327,-4.30287,0.0997571,1.77739,1.25025,2.41859,-0.188357,2.68546,-1.76554,-2.58986,-1.4025,-1.60759,-1.3281,-2.19623,-4.17634,-1.04733,-3.70437,-4.14933,-4.72888,-1.57998,-1.51282,-8.18096,0.0997571,-0.188357
-116.081,0.981217,0.0437473,6,127,0,133.782,-3.54832,-3.74201,-2.9702,-6.02682,-2.87742,-2.28033,0.547986,2.07582,1.0777,1.83973,-0.414221,1.73393,-1.71479,-3.1537,-1.97476,-2.27636,-1.41131,-1.16669,-3.69363,-1.18237,-1.82512,-2.38055,-2.9126,-2.29686,-1.75375,-7.83323,0.547986,-0.414221
-115.345,0.999236,0.0440224,6,63,0,121.768,-0.0109204,-1.85526,-5.18413,-7.58611,-4.05264,-3.97493,0.489648,2.00155,1.1431,1.2949,-0.24955,1.78294,-1.82587,-3.57824,-1.82239,-1.53938,-2.33031,-1.37563,-3.6025,-1.24711,-1.96215,-2.60019,-4.28197,-1.66086,-2.12573,-7.83523,0.489648,-0.24955
-112.714,0.99507,0.0464228,6,63,0,126.243,-0.814059,-4.85399,-5.79597,-2.82959,-3.29182,-4.65619,0.126707,2.04808,0.908599,1.78142,-0.638531,1.70654,-1.25008,-2.71279,-1.86133,-1.92604,-1.31163,-2.02939,-3.4457,-1.07106,-1.96521,-2.86614,-1.37306,-1.60974,-2.12778,-7.85196,0.126707,-0.638531
-114.414,0.997189,0.0483847,6,63,0,121.92,-3.47276,-4.86065,-7.11954,-5.80223,-5.40837,-5.26702,0.0118621,2.00966,0.891352,2.0165,-0.159735,2.10684,-1.65261,-4.04918,-1.53725,-1.374,-2.12938,-1.17652,-3.63179,-1.00763,-2.02421,-3.46689,-2.69479,-2.67563,-2.39105,-7.93052,0.0118621,-0.159735
-110.704,0.999995,0.0506675,6,63,0,118.543,-2.88298,-3.71577,-2.79046,-7.09794,-5.4013,-5.51873,0.148013,2.04842,0.703531,1.84094,-0.557408,1.75125,-1.56781,-3.24628,-1.67226,-1.6953,-1.4059,-2.36244,-3.88687,-1.05672,-1.59132,-1.32974,-3.41338,-2.49636,-2.54372,-7.84155,0.148013,-0.557408
-113.612,0.92676,0.0533959,5,31,0,126.723,-2.72444,-4.02558,-1.73622,-7.38726,-5.70459,-4.65827,0.149543,2.02312,0.728243,1.86857,-0.556966,1.73291,-1.60851,-3.22413,-1.76785,-1.41265,-1.40697,-2.13644,-3.8237,-1.09233,-1.73188,-1.45662,-4.18205,-2.15593,-2.8854,-7.83674,0.149543,-0.556966
-110.794,0.993456,0.0467127,6,127,0,125.794,-1.22342,-3.76446,-3.64172,-3.43209,-4.21447,-3.42135,0.413549,1.98014,0.69701,1.63223,-0.230061,1.47917,-1.51706,-3.12723,-1.92867,-2.05041,-1.8807,-1.56237,-3.93871,-1.15274,-1.97436,-1.86329,-2.39364,-2.14247,-1.67216,-7.71454,0.413549,-0.230061
-111.227,0.996242,0.0484073,6,63,0,118.647,-6.426,-3.55271,-2.0358,-3.12166,-5.85623,-4.1889,-0.0624261,1.94429,0.933264,2.05933,-0.546905,2.28315,-1.34255,-3.69357,-1.73139,-1.67313,-1.42008,-2.07629,-3.16226,-3.88426,-2.17032,-1.44189,-1.35092,-2.63198,-2.51681,-8.04611,-0.0624261,-0.546905
