# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1257
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=model-censored-x_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept_y,bsp_y.1,sigma_y,Ymi_xstar.1,Intercept_xstar,sigma_xstar,Ycens_xstar.1,Ycens_xstar.2,Ycens_xstar.3,Ycens_xstar.4,Ycens_xstar.5,Ycens_xstar.6,Ycens_xstar.7,lprior,b_y_Intercept,b_xstar_Intercept
-93.6612,0.836038,0.308642,4,15,0,96.9354,-0.00962422,2.14504,1.09073,2.12333,0.301894,1.67157,-1.46598,-3.20658,-1.31795,-1.08016,-1.4902,-1.16709,-2.63657,-7.78425,-0.00962422,0.301894
-94.5513,0.97079,0.33415,3,7,0,97.9294,0.0288778,2.14445,1.13671,1.963,0.314176,1.63763,-1.59118,-3.28777,-1.28717,-1.06531,-1.93023,-1.17588,-2.6455,-7.77614,0.0288778,0.314176
-93.2488,0.96401,0.461875,3,7,0,97.2792,0.00891004,2.15832,0.983584,1.26175,-0.172121,1.70044,-1.43119,-3.31778,-1.27471,-1.37657,-1.31784,-2.50197,-2.81103,-7.79907,0.00891004,-0.172121
-93.8292,0.539431,0.628943,3,7,0,98.4918,0.0730155,1.99714,0.948179,2.00571,-0.0185994,1.79563,-2.06799,-3.91753,-1.09395,-1.38279,-1.167,-1.28394,-3.15972,-7.81582,0.0730155,-0.0185994
-91.5913,0.992983,0.397235,4,15,0,96.8049,0.121677,2.11674,1.05762,1.51379,-0.232963,1.87726,-1.06267,-3.36094,-1.65255,-1.57133,-1.43918,-1.3944,-3.22217,-7.86355,0.121677,-0.232963
-92.9799,0.984282,0.568701,3,7,0,98.3266,-0.0398357,2.16731,0.799253,2.0928,-0.00409524,1.88736,-1.29283,-3.75863,-1.2603,-1.72976,-1.20268,-1.06993,-2.96681,-7.8408,-0.0398357,-0.00409524
-92.9799,0.0181444,0.799284,2,3,0,96.5032,-0.0398357,2.16731,0.799253,2.0928,-0.00409524,1.88736,-1.29283,-3.75863,-1.2603,-1.72976,-1.20268,-1.06993,-2.96681,-7.8408,-0.0398357,-0.00409524
-93.0262,0.954159,0.200261,4,31,0,98.3727,-0.00541656,2.29157,0.779648,1.83118,-0.109555,1.83477,-1.67027,-3.19453,-1.32267,-1.39881,-1.13953,-1.13232,-2.75015,-7.82675,-0.00541656,-0.109555
-94.0282,0.96966,0.26716,4,15,0,97.1164,0.142839,2.11349,1.09823,2.01424,0.249169,1.67903,-1.2619,-3.14611,-1.42198,-1.49474,-2.10264,-2.49919,-4.30712,-7.78191,0.142839,0.249169
-94.8546,0.964241,0.365472,3,15,0,99.6441,0.177698,2.11584,1.13808,2.08623,0.38144,1.69305,-1.22869,-2.84558,-1.35379,-1.26683,-2.24304,-2.20945,-4.20445,-7.79163,0.177698,0.38144
-96.2614,0.75241,0.493995,3,7,0,102.706,0.490435,2.06243,1.0164,1.45704,-0.0998885,1.49167,-1.18008,-3.89733,-2.58217,-2.3204,-1.18114,-1.49572,-3.2281,-7.72558,0.490435,-0.0998885
-94.8568,0.296982,0.459352,3,7,0,100.32,0.540091,2.00345,1.02872,1.22651,-0.133848,1.43715,-1.1788,-3.58808,-2.46769,-1.58706,-1.37483,-1.66015,-3.16032,-7.71344,0.540091,-0.133848
-96.2669,0.952099,0.192775,4,15,0,104.97,-0.00735231,2.29226,1.09959,1.81037,0.464256,2.13132,-1.2487,-2.35706,-1.16512,-1.21373,-1.51557,-1.26833,-3.88151,-7.94718,-0.00735231,0.464256
-96.719,0.975673,0.254826,4,31,0,105.08,0.205656,1.95831,1.14194,1.64065,0.775866,1.96154,-1.85661,-2.66686,-1.47862,-2.91263,-1.24365,-1.46086,-3.86622,-7.91169,0.205656,0.775866
-97.4519,1,0.350161,4,15,0,103.98,0.331898,2.01032,1.17006,1.47693,-0.436886,1.99291,-1.37778,-5.07173,-2.06477,-1.23836,-1.73788,-1.83595,-2.70097,-7.93056,0.331898,-0.436886
-97.0454,0.232718,0.500621,3,7,0,106.043,0.504259,1.87616,1.26114,1.55412,-0.207767,1.95087,-1.68269,-4.22833,-2.6946,-1.11394,-2.09904,-1.60098,-2.60437,-7.89695,0.504259,-0.207767
-90.237,0.997382,0.19043,4,15,0,99.6552,0.238579,1.9418,0.996965,1.61517,-0.0976642,2.24232,-1.77913,-3.69525,-1.60715,-1.69376,-1.67148,-2.59525,-4.18304,-7.97727,0.238579,-0.0976642
-90.6999,0.921787,0.270907,4,15,0,96.7572,-0.086492,2.09763,0.816255,2.34169,0.250477,1.70667,-1.62022,-2.99414,-1.44599,-1.77147,-1.46908,-1.22007,-3.98225,-7.78018,-0.086492,0.250477
-94.5817,0.808731,0.337789,3,15,0,97.8542,0.422997,1.89844,1.14029,0.794458,-0.0273159,1.84353,-1.53303,-4.18196,-1.86907,-1.39842,-2.14337,-1.26491,-3.06694,-7.83921,0.422997,-0.0273159
-96.9931,0.968196,0.346835,3,7,0,99.2229,0.189215,1.84026,1.46761,0.824806,0.000215167,1.63798,-1.43319,-4.25364,-2.2334,-2.45948,-1.85009,-1.32532,-2.91614,-7.80258,0.189215,0.000215167
-97.8576,0.587756,0.466711,3,7,0,106.179,0.170523,1.72651,1.5193,1.45379,-0.0209762,1.63743,-1.36182,-4.06022,-2.13249,-1.74466,-2.98371,-1.37132,-3.09826,-7.80866,0.170523,-0.0209762
-91.4209,0.993524,0.329308,4,15,0,101.031,0.275793,2.08308,0.773734,1.54456,0.13894,2.18047,-1.46725,-3.42424,-1.78441,-1.46572,-1.31085,-1.19789,-4.11517,-7.93165,0.275793,0.13894
-92.9566,0.256991,0.461529,3,7,0,101.072,0.0311528,2.13554,0.875831,1.61757,0.138084,2.34078,-1.35764,-3.41482,-2.31754,-1.39492,-2.04078,-1.25273,-3.70612,-8.00346,0.0311528,0.138084
-93.2447,0.998505,0.18731,4,15,0,98.816,0.456729,2.07533,0.914992,1.53325,-0.0263986,1.95182,-1.45433,-3.34537,-1.37936,-1.55307,-1.34769,-1.14557,-3.18018,-7.86083,0.456729,-0.0263986
-92.2508,0.993128,0.264591,4,15,0,96.2049,-0.307676,1.97451,1.03375,1.84656,-0.10096,1.89671,-1.57724,-3.21958,-1.5828,-1.41271,-1.6322,-1.14506,-3.62858,-7.87492,-0.307676,-0.10096
-89.9187,0.936992,0.36952,3,15,0,98.8829,0.236048,1.8765,0.952556,1.76273,0.374469,1.74046,-1.3685,-3.46417,-2.28536,-1.5189,-1.86718,-1.59591,-3.54938,-7.79271,0.236048,0.374469
-92.373,0.834595,0.468994,3,15,0,95.5309,-0.255688,2.15233,0.912515,2.02737,-0.154611,1.74752,-1.63899,-2.44513,-1.1596,-1.27153,-1.27878,-1.67205,-3.05412,-7.81909,-0.255688,-0.154611
-94.389,0.954306,0.501553,3,7,0,98.3349,-0.11364,2.07796,1.00977,2.69545,0.289157,1.91871,-1.41547,-3.75131,-1.04674,-1.98113,-1.17967,-1.70894,-3.41905,-7.86303,-0.11364,0.289157
-94.389,0.064671,0.653243,2,3,0,103.657,-0.11364,2.07796,1.00977,2.69545,0.289157,1.91871,-1.41547,-3.75131,-1.04674,-1.98113,-1.17967,-1.70894,-3.41905,-7.86303,-0.11364,0.289157
-94.9183,0.999749,0.196522,4,15,0,99.7614,0.0491712,2.08712,0.673524,1.84891,-0.328951,1.38754,-1.54124,-3.19508,-1.02487,-1.33034,-1.82619,-1.66139,-3.20494,-7.70467,0.0491712,-0.328951
-93.5707,0.917856,0.276119,4,15,0,101.144,-0.0467552,2.12074,0.993594,1.90852,0.108013,2.09189,-1.2811,-3.69707,-1.04997,-1.87324,-1.27331,-1.36531,-2.92804,-7.92049,-0.0467552,0.108013
-91.2106,0.969695,0.338577,4,15,0,98.1469,0.14131,1.97868,0.672914,2.3284,0.16756,1.96536,-1.18545,-3.15936,-1.34216,-1.33541,-1.73347,-1.84654,-4.09034,-7.85182,0.14131,0.16756
-90.7233,0.829848,0.451118,3,7,0,94.6051,0.185718,1.98221,0.994678,1.99717,0.245292,2.12514,-2.21074,-4.24762,-2.20041,-1.62142,-1.56008,-1.73536,-3.66256,-7.92539,0.185718,0.245292
-90.7628,0.665258,0.478066,3,15,0,96.5177,0.214918,1.90433,1.10725,2.02347,0.0608984,1.97472,-1.79649,-3.8405,-2.16841,-1.46669,-1.44499,-1.37347,-3.72341,-7.88058,0.214918,0.0608984
-92.9606,0.784848,0.388007,3,7,0,98.8765,0.50581,1.67434,0.986393,2.36128,-0.325871,2.01404,-1.46548,-4.69549,-2.35501,-2.96565,-1.54232,-2.61376,-4.15035,-7.91075,0.50581,-0.325871
-94.9445,0.910209,0.382417,3,7,0,97.7878,0.57534,1.68767,0.926057,2.56559,-0.151248,2.031,-1.6654,-4.70937,-2.9946,-1.62535,-1.21093,-2.54765,-4.72883,-7.89703,0.57534,-0.151248
-94.9445,0.0453483,0.461099,3,7,0,103.969,0.57534,1.68767,0.926057,2.56559,-0.151248,2.031,-1.6654,-4.70937,-2.9946,-1.62535,-1.21093,-2.54765,-4.72883,-7.89703,0.57534,-0.151248
-94.0968,0.999722,0.138858,4,15,0,98.4339,0.55705,1.73858,0.959399,2.34606,0.291621,2.11591,-2.79203,-4.26284,-1.87675,-2.72257,-1.28285,-1.80829,-4.38181,-7.91733,0.55705,0.291621
-94.2054,0.943526,0.193546,4,15,0,101.22,0.502081,1.72836,0.8983,2.16384,0.00926986,2.22249,-1.5334,-4.51732,-2.92873,-1.69745,-1.69993,-1.24685,-4.04714,-7.95594,0.502081,0.00926986
-94.9925,0.950966,0.246154,4,15,0,101.575,0.466873,1.73374,0.998542,2.1577,-0.115844,2.25064,-1.41426,-3.83314,-3.01144,-1.97864,-1.57607,-1.17935,-4.72353,-7.97948,0.466873,-0.115844
-93.4677,0.991141,0.31629,4,15,0,98.7384,0.131927,1.79283,0.987005,2.4918,0.0614372,1.89323,-1.40895,-3.86982,-1.27219,-1.63346,-1.53428,-3.00351,-3.65227,-7.84618,0.131927,0.0614372
-93.4738,0.82108,0.432397,4,15,0,100.619,0.372375,1.90297,0.86759,2.04667,0.452523,2.38895,-1.70918,-3.32456,-1.86479,-1.91714,-1.82244,-1.1239,-3.31621,-8.0214,0.372375,0.452523
-94.0213,0.986588,0.451136,3,15,0,97.6663,0.374205,1.95585,0.897499,2.24538,0.539482,2.14848,-1.59748,-3.11668,-2.10759,-1.68972,-2.16503,-1.10268,-3.28619,-7.93729,0.374205,0.539482
-95.193,0.0536511,0.610457,3,7,0,103.817,0.0563413,1.88665,0.797466,2.40488,0.450468,1.9496,-1.64969,-2.73343,-1.38371,-1.77831,-2.25653,-1.15002,-3.40132,-7.86114,0.0563413,0.450468
-98.6142,0.996157,0.190943,4,15,0,102.192,-0.0168249,2.38595,1.15866,0.611777,0.454046,1.84024,-1.44986,-3.93447,-1.95017,-1.42156,-1.1711,-1.45384,-3.12011,-7.84943,-0.0168249,0.454046
-102.389,0.947203,0.262458,4,15,0,109.183,-0.0457024,2.17507,1.08048,3.3638,-0.135188,1.81285,-1.53479,-3.29281,-1.02058,-1.75936,-1.13642,-1.76688,-4.4424,-7.8408,-0.0457024,-0.135188
-100.889,0.978348,0.333605,4,15,0,110.04,0.183007,1.70429,0.80507,2.0416,0.442257,1.48798,-1.82783,-4.2885,-1.11664,-1.52435,-1.10879,-1.50949,-3.23728,-7.71201,0.183007,0.442257
-93.119,0.900656,0.444408,3,7,0,105.244,0.201549,2.06672,0.741351,2.02363,0.503634,1.70361,-1.91918,-3.8529,-1.24642,-1.15082,-1.34862,-2.07957,-3.61672,-7.77659,0.201549,0.503634
-89.2133,0.144175,0.523968,3,7,0,103.037,0.180302,2.17704,0.857344,1.70775,0.350847,1.72328,-1.30228,-3.27451,-1.44021,-1.45362,-1.23981,-1.69196,-3.68798,-7.78189,0.180302,0.350847
-92.789,0.927511,0.191852,4,15,0,104.298,0.187063,2.20241,0.741094,1.59504,0.682257,1.80743,-1.34036,-3.5787,-1.4169,-1.41781,-1.13935,-1.3274,-3.78614,-7.8251,0.187063,0.682257
-89.4993,0.980772,0.236093,4,15,0,98.5176,0.202706,2.0504,0.933575,2.09275,-0.430293,2.06405,-1.47466,-3.17259,-1.83621,-1.77146,-1.50534,-1.97862,-3.21177,-7.94082,0.202706,-0.430293
-90.4514,0.977908,0.314898,4,15,0,95.9376,0.291297,1.86666,1.00362,2.24043,-0.587438,1.86764,-1.74958,-3.54474,-2.18021,-2.28141,-1.5278,-2.17897,-3.72391,-7.89861,0.291297,-0.587438
-91.8858,0.820209,0.417456,3,15,0,95.4186,0.0606031,2.14587,0.717346,1.48602,0.763153,1.8559,-1.06432,-3.41502,-1.34358,-1.6004,-1.29258,-1.47457,-3.22269,-7.85205,0.0606031,0.763153
-91.3983,0.840351,0.434292,4,15,0,97.4334,-0.120484,2.29483,0.960671,1.90853,0.0919559,1.56602,-1.58175,-2.79955,-1.29855,-1.39392,-1.08293,-1.5766,-3.23706,-7.74788,-0.120484,0.0919559
-92.9133,0.903145,0.465756,3,7,0,95.6087,-0.0810503,2.36827,1.00347,1.78336,-0.0975251,1.48452,-1.46376,-2.68177,-1.33883,-1.56627,-1.10138,-1.40789,-3.38985,-7.73363,-0.0810503,-0.0975251
-91.5934,0.728304,0.549211,3,15,0,96.6366,0.186087,1.99721,0.774408,1.6087,0.0685471,1.96385,-1.50749,-3.02243,-2.13228,-1.6665,-1.28317,-1.92094,-2.94924,-7.85683,0.186087,0.0685471
-98.5793,0.549313,0.496578,3,7,0,103.22,-0.162133,2.02391,1.49032,1.39993,-0.637781,1.6296,-1.46184,-4.01217,-1.28911,-1.43643,-2.11038,-1.43955,-3.3101,-7.88261,-0.162133,-0.637781
-96.1153,0.958515,0.342899,4,15,0,107.873,-0.152804,2.07909,1.29713,1.64133,0.87789,2.01764,-1.44634,-3.65451,-1.21016,-1.50524,-1.39672,-2.04135,-2.87652,-7.96801,-0.152804,0.87789
-93.9134,0.901241,0.439208,3,7,0,101.154,0.0472633,2.14563,1.02401,1.73187,-0.24044,1.51352,-1.6285,-3.08034,-1.25216,-1.3786,-1.75482,-1.08513,-2.53534,-7.75008,0.0472633,-0.24044
-94.2734,0.831742,0.515509,3,7,0,100.164,-0.222319,2.2196,1.06652,1.30585,0.230782,2.33897,-1.28405,-3.06638,-1.88344,-1.51196,-1.25943,-1.9586,-2.81909,-8.02434,-0.222319,0.230782
-92.9775,0.602698,0.544799,3,7,0,98.6784,-0.185421,1.94976,0.84096,2.1961,0.00706137,1.51965,-1.03438,-3.94684,-1.57898,-1.45339,-1.47453,-1.63591,-3.84292,-7.73282,-0.185421,0.00706137
-93.5219,0.885207,0.408937,3,7,0,97.7922,0.31907,2.15029,0.802355,2.29315,-0.112216,1.59516,-1.06436,-3.30761,-1.80606,-1.62788,-1.42117,-1.81865,-2.84847,-7.74504,0.31907,-0.112216
-89.5509,0.761535,0.468099,3,7,0,97.5925,-0.0535236,2.19413,0.854653,2.05954,0.0281468,1.78475,-1.2938,-3.22214,-1.64325,-1.17996,-1.46526,-1.82105,-2.9047,-7.80892,-0.0535236,0.0281468
-91.4191,0.884358,0.445635,3,7,0,93.6009,0.110717,2.08987,0.880985,1.49255,-0.143462,1.5877,-1.60486,-2.91543,-1.23051,-1.09355,-1.70033,-1.48752,-3.63999,-7.7532,0.110717,-0.143462
-91.4191,0.459463,0.508947,3,7,0,100.041,0.110717,2.08987,0.880985,1.49255,-0.143462,1.5877,-1.60486,-2.91543,-1.23051,-1.09355,-1.70033,-1.48752,-3.63999,-7.7532,0.110717,-0.143462
-94.8321,0.964812,0.31023,3,7,0,97.6396,0.0710387,2.07086,0.839704,0.861154,0.133058,1.49214,-1.23984,-3.72486,-1.6003,-1.0736,-1.58444,-2.16076,-3.27294,-7.71202,0.0710387,0.133058
-93.4437,1,0.398936,3,7,0,98.7016,0.114889,1.96683,0.875543,1.12008,-0.0474901,1.45613,-1.35056,-3.8302,-1.6159,-1.08881,-1.58952,-2.18239,-3.32531,-7.70874,0.114889,-0.0474901
-92.3546,0.684453,0.539461,3,7,0,98.7866,0.143093,2.19779,0.767382,1.12138,-0.120492,1.96685,-1.15447,-3.43592,-1.96535,-1.27094,-1.63306,-1.36115,-3.51161,-7.86756,0.143093,-0.120492
-93.2468,0.845352,0.458845,3,7,0,99.3084,0.362428,1.84098,0.831614,1.45545,-0.238159,1.67519,-1.59314,-4.06339,-1.59347,-1.17379,-1.65778,-2.59028,-3.46228,-7.78058,0.362428,-0.238159
-92.459,0.401824,0.494052,3,15,0,101.031,0.36855,2.2757,0.956627,1.90776,0.41013,1.81565,-1.25818,-3.64188,-1.43651,-1.6908,-1.71009,-1.43898,-3.12196,-7.8171,0.36855,0.41013
-93.6097,0.984182,0.278726,4,15,0,97.3613,-0.379505,2.14615,0.909923,1.51131,-0.146019,1.42061,-1.4,-2.44968,-1.52207,-1.19076,-1.28017,-1.3088,-3.05161,-7.72756,-0.379505,-0.146019
-93.7346,0.986756,0.367489,3,15,0,101.751,0.0818541,2.02702,1.00407,2.30707,0.0920939,1.55418,-2.16483,-2.84665,-1.22315,-2.01996,-1.31903,-1.18626,-3.22612,-7.74026,0.0818541,0.0920939
-92.201,0.839849,0.485615,3,15,0,100.054,-0.0445806,1.89104,0.962759,2.89686,0.30486,1.58327,-1.38494,-3.58296,-1.66615,-1.40506,-1.29842,-1.51544,-3.83578,-7.75016,-0.0445806,0.30486
-94.6329,0.336685,0.518217,2,3,0,98.784,-0.0727562,1.93944,0.990909,2.7984,0.551142,1.46229,-1.50024,-3.52622,-1.46855,-1.32618,-2.00939,-1.34231,-3.95154,-7.72993,-0.0727562,0.551142
-90.3658,0.996921,0.267698,4,15,0,97.7567,-0.0216516,2.01615,0.847031,2.29756,-0.24232,1.68516,-1.16886,-3.51025,-1.55259,-1.94614,-1.39252,-1.21537,-3.52653,-7.79323,-0.0216516,-0.24232
-90.4894,0.925383,0.35845,4,15,0,94.2722,0.2211,2.02908,0.683854,1.84897,0.212078,1.85621,-1.66781,-3.67773,-1.46922,-1.62835,-1.51935,-2.42913,-4.03102,-7.8133,0.2211,0.212078
-90.7149,0.622822,0.43252,3,15,0,97.4199,0.355307,1.79756,0.876331,1.82585,0.169495,1.99898,-1.13185,-3.73243,-2.31428,-1.94113,-1.80692,-1.58253,-4.3844,-7.8703,0.355307,0.169495
-93.4035,0.87923,0.33825,4,15,0,95.2155,-0.314078,2.22131,0.800401,1.99022,0.053362,1.50747,-1.67285,-2.68018,-1.1591,-1.38634,-1.05879,-1.52542,-2.83246,-7.73176,-0.314078,0.053362
-94.5952,0.859026,0.381815,3,15,0,102.076,0.115011,2.06118,0.785267,1.76909,-0.229465,1.47841,-1.18421,-3.57581,-1.03838,-1.31281,-1.16051,-1.38334,-3.86691,-7.72317,0.115011,-0.229465
-94.0552,0.97761,0.418514,4,15,0,98.2038,0.233723,2.02427,1.05569,1.75262,0.741408,2.16741,-1.78772,-3.33806,-1.55622,-1.29273,-1.08878,-1.93748,-3.12102,-7.97487,0.233723,0.741408
-95.1161,0.56003,0.542567,3,7,0,102.463,-0.0646173,2.10648,0.776013,2.36597,-0.261673,2.25009,-1.36429,-2.64612,-1.83117,-1.80389,-1.28515,-1.08582,-3.94733,-7.98887,-0.0646173,-0.261673
-100.219,0.793446,0.388928,3,7,0,103.411,-0.152968,2.36455,1.06513,1.05663,0.425298,1.23222,-1.02816,-3.40019,-1.26061,-1.29412,-1.5514,-1.92408,-2.38258,-7.67013,-0.152968,0.425298
-100.905,0.831381,0.388293,4,15,0,110.912,-0.17121,1.97674,1.08979,3.1105,0.464263,2.29549,-1.24633,-2.38873,-2.13837,-1.85472,-1.06853,-1.08704,-4.19457,-8.01426,-0.17121,0.464263
-103.058,0.880299,0.408936,3,15,0,107.869,-0.042357,2.11735,1.11413,3.22408,0.545584,2.19032,-1.2297,-2.38873,-1.6983,-2.0567,-1.04259,-1.08744,-4.40113,-7.97646,-0.042357,0.545584
-99.1314,0.85114,0.461197,3,7,0,107.765,-0.163197,1.89927,1.22963,2.89708,0.282803,1.68197,-1.47664,-3.03327,-1.78705,-1.12472,-1.04641,-1.09397,-2.91306,-7.80338,-0.163197,0.282803
-98.172,0.749592,0.499002,3,7,0,107.835,-0.0742432,1.98341,1.06504,2.89949,0.0676273,1.44564,-1.98819,-3.21099,-1.42522,-1.1904,-1.04529,-1.10997,-3.14805,-7.71904,-0.0742432,0.0676273
-96.5409,0.510379,0.468242,4,15,0,100.372,-0.0657044,1.99594,1.03337,2.61442,0.0930691,1.52807,-1.70797,-3.07565,-1.42285,-1.15622,-1.02726,-1.11135,-3.25861,-7.73931,-0.0657044,0.0930691
-94.7265,0.45692,0.314803,4,15,0,105.829,0.256344,2.10055,0.982853,2.13353,0.411849,1.78768,-1.52492,-3.36611,-1.47456,-1.03921,-1.47571,-1.07199,-3.2222,-7.81105,0.256344,0.411849
-95.1438,0.995245,0.196844,4,31,0,98.4147,0.310463,2.10913,1.0598,2.01251,0.306092,2.06063,-1.63442,-3.56582,-1.52263,-1.05798,-1.68107,-1.09383,-3.09369,-7.90529,0.310463,0.306092
-99.9756,0.952189,0.260468,3,7,0,104.064,-0.243125,1.92848,1.18944,1.25714,0.207655,1.44519,-1.46497,-3.42951,-1.40652,-2.52608,-1.62765,-1.05001,-4.4327,-7.73337,-0.243125,0.207655
-100.927,0.994378,0.324261,3,7,0,106.724,-0.184102,1.81843,1.25689,1.32349,0.0576553,1.47704,-2.43634,-3.8068,-2.27259,-1.22799,-1.57519,-1.04763,-4.41369,-7.74699,-0.184102,0.0576553
-95.9621,0.450796,0.427456,3,7,0,112.117,0.12831,2.03944,1.1955,1.31481,-0.168374,1.67474,-1.21442,-3.84321,-2.27149,-1.07432,-1.2968,-1.33099,-3.98057,-7.80228,0.12831,-0.168374
-94.533,0.983384,0.266013,4,15,0,98.0456,0.0751528,1.99733,1.12489,1.47415,-0.271512,1.70439,-1.32697,-3.95538,-2.10424,-1.0477,-1.48089,-1.38293,-3.9165,-7.81682,0.0751528,-0.271512
-98.9177,0.564091,0.345106,3,15,0,103.452,0.242064,2.07359,1.14544,1.73863,-0.0984163,1.49857,-1.36806,-4.03468,-2.48427,-1.00909,-1.32185,-1.23553,-3.6149,-7.73865,0.242064,-0.0984163
-91.7882,0.990275,0.25156,4,15,0,102.877,0.175407,2.15193,0.787384,1.89,0.0861359,2.11866,-1.82655,-3.34233,-1.28899,-1.63412,-1.46686,-2.29595,-3.91993,-7.91241,0.175407,0.0861359
-95.6239,0.692921,0.329078,4,15,0,103.118,-0.144453,1.91718,0.774989,2.04816,-0.704817,1.95032,-1.07801,-3.24312,-1.73014,-1.18707,-1.34702,-1.29866,-3.3407,-7.94619,-0.144453,-0.704817
-100.618,0.69344,0.286458,4,15,0,106.28,-0.223105,2.24241,0.735673,2.50963,-0.175124,1.66179,-1.07216,-3.03014,-1.60379,-2.31299,-1.22661,-1.14106,-3.81638,-7.78262,-0.223105,-0.175124
-100.618,0.122579,0.249691,3,7,0,106.845,-0.223105,2.24241,0.735673,2.50963,-0.175124,1.66179,-1.07216,-3.03014,-1.60379,-2.31299,-1.22661,-1.14106,-3.81638,-7.78262,-0.223105,-0.175124
-93.2222,0.999379,0.100238,5,31,0,108.982,0.0582612,2.11108,0.90762,1.99176,-0.417766,1.78517,-1.07575,-2.68452,-1.53381,-1.30236,-1.35634,-1.20626,-3.20652,-7.8456,0.0582612,-0.417766
-91.9774,0.998482,0.132697,5,31,0,97.5979,0.341072,1.97439,0.780121,1.90153,0.398886,2.15484,-1.10365,-3.73162,-1.69154,-1.53835,-1.78447,-1.21623,-4.20997,-7.9255,0.341072,0.398886
-95.4654,0.942768,0.175225,4,31,0,102.556,0.230044,1.68286,1.22103,2.10461,0.19822,1.77018,-1.86761,-3.93998,-1.09217,-1.89466,-1.68463,-2.6378,-3.4247,-7.81797,0.230044,0.19822
-98.0948,0.975777,0.214343,4,31,0,104.011,0.220071,2.47732,1.1121,0.787934,-0.0598874,1.65565,-1.20387,-2.22366,-1.14083,-1.56219,-1.2964,-1.25615,-3.25612,-7.78097,0.220071,-0.0598874
-99.5183,0.849918,0.547718,3,7,0,104.457,-0.141276,2.18363,1.49351,0.91888,0.333241,2.00538,-1.40313,-2.04503,-1.17002,-1.81207,-1.43276,-1.12573,-2.85643,-7.93414,-0.141276,0.333241
-99.5183,0,5.99754,0,1,1,103.995,-0.141276,2.18363,1.49351,0.91888,0.333241,2.00538,-1.40313,-2.04503,-1.17002,-1.81207,-1.43276,-1.12573,-2.85643,-7.93414,-0.141276,0.333241
-96.0877,0.708614,0.934848,2,3,0,102.441,-0.451949,2.18273,0.961266,1.95489,-0.238321,1.52573,-1.43018,-2.4615,-2.03696,-1.37057,-1.9385,-1.19587,-3.52147,-7.77225,-0.451949,-0.238321
-95.5845,0.752351,0.581778,3,7,0,102.286,-0.211192,2.15036,0.822761,2.42136,-0.0835989,1.39362,-1.19018,-2.43012,-1.62995,-1.30678,-1.97293,-1.17302,-3.59732,-7.70243,-0.211192,-0.0835989
-94.1052,0.980566,0.43182,3,7,0,100.806,-0.214479,1.99065,1.16951,2.18543,0.43501,1.87042,-1.51105,-2.70209,-1.65096,-1.05625,-1.46317,-1.65114,-3.27662,-7.8673,-0.214479,0.43501
-97.8098,0.667063,0.662387,2,3,0,104.11,-0.0655956,2.08628,0.896808,3.37324,0.424687,1.78532,-1.6494,-2.97841,-1.54015,-1.04165,-1.28634,-1.58233,-3.8752,-7.81418,-0.0655956,0.424687
-95.9195,0.940854,0.416472,3,7,0,102.344,-0.00696631,1.89635,1.1632,1.20208,0.108983,1.7119,-1.46297,-4.16687,-1.73408,-1.05857,-1.18582,-2.04373,-3.10242,-7.80183,-0.00696631,0.108983
-92.5264,0.960697,0.618634,3,7,0,99.3332,-0.112951,2.37197,0.800197,2.21857,0.131411,1.65944,-1.15808,-2.60026,-1.33451,-1.17832,-1.33303,-1.393,-2.82369,-7.76587,-0.112951,0.131411
-92.5264,0.00126726,1.00373,2,3,0,100.942,-0.112951,2.37197,0.800197,2.21857,0.131411,1.65944,-1.15808,-2.60026,-1.33451,-1.17832,-1.33303,-1.393,-2.82369,-7.76587,-0.112951,0.131411
-94.1304,0.999546,0.0799149,5,63,0,97.1286,-0.145193,1.98042,0.882827,1.74971,-0.0692723,1.64172,-1.09784,-2.51749,-1.4093,-2.04217,-1.9537,-1.26887,-3.81817,-7.77349,-0.145193,-0.0692723
-94.1067,0.990593,0.149323,5,31,0,101.334,0.609754,1.68829,0.952084,1.96521,-0.0899676,2.02457,-1.19624,-3.64523,-1.95059,-2.0619,-1.61387,-1.82859,-3.92445,-7.89238,0.609754,-0.0899676
-93.0725,1,0.273752,4,15,0,98.4312,0.292715,2.02686,0.827062,1.50424,-0.598252,2.20906,-1.3381,-3.9079,-2.02791,-1.67063,-1.53265,-1.78425,-4.80115,-8.01128,0.292715,-0.598252
-92.6869,0.956507,0.518571,3,7,0,97.3234,0.10688,2.06261,0.997576,2.32785,0.528601,1.45579,-1.16927,-3.09837,-1.78073,-1.61648,-1.2048,-2.00292,-3.29851,-7.72123,0.10688,0.528601
-92.6869,0.00787959,0.85593,3,7,0,102.766,0.10688,2.06261,0.997576,2.32785,0.528601,1.45579,-1.16927,-3.09837,-1.78073,-1.61648,-1.2048,-2.00292,-3.29851,-7.72123,0.10688,0.528601
