dataset.x,location,param,date,sample_time,replicate,value,flag,detection_limit,unit,datasets.x,dataset.y,selector,analyte,modifiers,datasets.y,analysis_code,column,national_variable_code,variable_type,description,national_method_code,method_title,vmv_code,dataset,label,site_type,longitude,latitude,province,station_name,datasets,drainage_basin,elevation_m,lake_area_ha,basin_area_km2,flushing_rate,shorelength_km,max_eff_length_km,max_eff_width_km,max_depth_m,mean_depth_m,data_url
water_ns,NS01ED0078,2011,1994-11-04,NA,1,5,<,5,REL UNITS,lrtap,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,1995-05-24,NA,1,10,NA,NA,REL UNITS,lrtap,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,1995-10-16,NA,1,5,<,5,REL UNITS,lrtap,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,1996-06-03,NA,1,45,NA,NA,REL UNITS,lrtap,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,1996-10-16,NA,1,120,NA,NA,REL UNITS,lrtap,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,1997-05-27,NA,1,20,NA,NA,REL UNITS,lrtap,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,1997-10-29,NA,1,5,<,5,REL UNITS,lrtap,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,1998-06-22,NA,1,10,NA,NA,REL UNITS,lrtap,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,1998-10-20,NA,1,5,<,5,REL UNITS,lrtap,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,1998-11-04,NA,1,5,NA,NA,REL UNITS,lrtap,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,1999-05-26,NA,1,13,NA,NA,REL UNITS,lrtap,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,1999-10-07,NA,1,5,<,5,REL UNITS,lrtap,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,2000-05-16,NA,1,16,NA,NA,REL UNITS,lrtap,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,2000-09-06,NA,1,5,<,5,REL UNITS,lrtap,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,2000-09-18,NA,1,5,<,5,REL UNITS,lrtap,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,2001-06-01,16:25:00,1,19,NA,NA,REL UNITS,"lrtap, nltwqm",water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,2001-09-18,10:47:00,1,7,NA,NA,REL UNITS,"lrtap, nltwqm",water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,2002-05-28,13:20:00,1,16,NA,NA,REL UNITS,"lrtap, nltwqm",water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,2002-09-17,12:00:00,1,5,<,5,REL UNITS,"lrtap, nltwqm",water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,2003-05-05,12:00:00,1,30,NA,NA,REL UNITS,"lrtap, nltwqm",water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,2003-09-17,12:00:00,1,12,NA,NA,REL UNITS,"lrtap, nltwqm",water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,2004-04-29,12:00:00,1,20,NA,NA,REL UNITS,"lrtap, nltwqm",water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,2004-10-19,12:00:00,1,5,<,5,REL UNITS,"lrtap, nltwqm",water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,2005-04-29,12:00:00,1,20,NA,NA,REL UNITS,"lrtap, nltwqm",water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,2006-05-17,12:00:00,1,21,NA,NA,REL UNITS,"lrtap, nltwqm",water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,2006-10-23,12:00:00,1,8,NA,NA,REL UNITS,"lrtap, nltwqm",water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,2007-05-15,12:00:00,1,22,NA,NA,REL UNITS,"lrtap, nltwqm",water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,2008-05-06,12:00:00,1,11,NA,NA,REL UNITS,"lrtap, nltwqm",water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,110707,2014-10-20,11:04:00,1,5,<,5,REL UNITS,nltwqm,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",110707_02,COLOUR APPARENT_REL UNITS_110707_02,437,Physical,Hazen colour unit,2881,Automated determination of apparent colour by platinum-cobalt standard,110707,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,110707,2015-10-26,11:46:00,1,10,NA,5,REL UNITS,nltwqm,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",110707_02,COLOUR APPARENT_REL UNITS_110707_02,437,Physical,Hazen colour unit,2881,Automated determination of apparent colour by platinum-cobalt standard,110707,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,110707,2016-06-16,08:50:00,1,22,NA,5,REL UNITS,nltwqm,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",110707_02,COLOUR APPARENT_REL UNITS_110707_02,437,Physical,Hazen colour unit,2881,Automated determination of apparent colour by platinum-cobalt standard,110707,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,110707,2016-08-15,12:02:00,1,7,NA,5,REL UNITS,nltwqm,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",110707_02,COLOUR APPARENT_REL UNITS_110707_02,437,Physical,Hazen colour unit,2881,Automated determination of apparent colour by platinum-cobalt standard,110707,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,110707,2016-10-31,12:00:00,1,8,NA,5,REL UNITS,nltwqm,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",110707_02,COLOUR APPARENT_REL UNITS_110707_02,437,Physical,Hazen colour unit,2881,Automated determination of apparent colour by platinum-cobalt standard,110707,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,110707,2017-08-14,16:30:00,1,9,NA,5,REL UNITS,nltwqm,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",110707_02,COLOUR APPARENT_REL UNITS_110707_02,437,Physical,Hazen colour unit,2881,Automated determination of apparent colour by platinum-cobalt standard,110707,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,110707,2017-10-24,12:00:00,1,11,NA,5,REL UNITS,nltwqm,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",110707_02,COLOUR APPARENT_REL UNITS_110707_02,437,Physical,Hazen colour unit,2881,Automated determination of apparent colour by platinum-cobalt standard,110707,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,110707,2018-06-11,13:03:00,1,24,NA,5,REL UNITS,nltwqm,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",110707_02,COLOUR APPARENT_REL UNITS_110707_02,437,Physical,Hazen colour unit,2881,Automated determination of apparent colour by platinum-cobalt standard,110707,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,110707,2018-08-23,11:45:00,1,9,NA,5,REL UNITS,nltwqm,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",110707_02,COLOUR APPARENT_REL UNITS_110707_02,437,Physical,Hazen colour unit,2881,Automated determination of apparent colour by platinum-cobalt standard,110707,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,110707,2018-10-23,12:00:00,1,13,NA,5,REL UNITS,nltwqm,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",110707_02,COLOUR APPARENT_REL UNITS_110707_02,437,Physical,Hazen colour unit,2881,Automated determination of apparent colour by platinum-cobalt standard,110707,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,110707,2019-06-20,09:20:00,1,34,NA,5,REL UNITS,nltwqm,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",110707_02,COLOUR APPARENT_REL UNITS_110707_02,437,Physical,Hazen colour unit,2881,Automated determination of apparent colour by platinum-cobalt standard,110707,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,110707,2019-08-12,11:30:00,1,16,NA,5,REL UNITS,nltwqm,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",110707_02,COLOUR APPARENT_REL UNITS_110707_02,437,Physical,Hazen colour unit,2881,Automated determination of apparent colour by platinum-cobalt standard,110707,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,2000-05-16,12:00:00,1,16,NA,NA,REL UNITS,nltwqm,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
water_ns,NS01ED0078,2011,2000-09-18,12:01:00,1,5,<,5,REL UNITS,nltwqm,water_ns,Colour/Apparent,Colour,Apparent,"lrtap, nltwqm",2011_02,COLOUR APPARENT_REL UNITS_2011_02,437,Physical,relative unit,24,True and apparent colour - visual comparison with standard colour solutions (Cobalt),2011,water_ns,Cobrielle Lake,Lake,-65.2328,44.3164,NS,COBRIELLE LAKE IN MIDDLE OF LAKE,"lrtap, nltwqm",Mersey River,129,131.8,11.5,3.76,8.3,1.61,1,6.25,1.97,NA
