# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1256
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=carmodel_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,ar.1,sigma,b_Intercept
-193.125,0.537124,1.77759,1,1,0,193.274,-0.0531816,0.600884,1.13013,-0.0531816
-192.485,0.996861,0.892656,3,7,0,194.457,-0.11589,0.809136,1.19174,-0.11589
-190.97,1,1.56409,1,3,0,192.085,-0.22016,0.706038,1.16887,-0.22016
-190.97,1.78301e-05,2.73851,1,1,0,192.3,-0.22016,0.706038,1.16887,-0.22016
-191.008,0.998406,0.335574,3,15,0,191.186,-0.250338,0.702655,1.17394,-0.250338
-191.835,0.971407,0.586966,2,7,0,191.976,0.099488,0.69674,1.15846,0.099488
-191.914,0.865297,0.948384,3,7,0,195.183,-0.382073,0.702594,1.25279,-0.382073
-192.543,0.888386,1.15555,3,7,0,193.566,0.253164,0.761054,1.16294,0.253164
-192.543,5.47054e-06,1.48931,1,1,0,197.15,0.253164,0.761054,1.16294,0.253164
-192.378,0.999705,0.198618,4,31,0,192.927,0.228604,0.744824,1.19215,0.228604
-195.512,0.982996,0.342389,4,15,0,196.672,0.342554,0.824572,1.06533,0.342554
-196.789,0.925546,0.561326,3,7,0,202.744,-0.00586396,0.702082,0.951868,-0.00586396
-193.797,0.977629,0.791595,3,7,0,197.774,-0.0512257,0.671924,1.01795,-0.0512257
-193.444,0.753312,1.26339,2,3,0,196.242,-0.609608,0.790908,1.10755,-0.609608
-194.149,0.985616,1.15416,2,3,0,195.425,0.130848,0.663963,1.05043,0.130848
-192.947,0.667241,1.8604,2,3,0,195.618,-0.157913,0.796621,1.27584,-0.157913
-192.402,1,1.37742,2,3,0,193.253,0.0879052,0.763752,1.25351,0.0879052
-192.036,0.967478,2.27994,1,1,0,192.889,-0.238243,0.772391,1.24372,-0.238243
-192.036,0.0169813,3.46732,1,1,0,192.286,-0.238243,0.772391,1.24372,-0.238243
-194.348,0.935375,0.5496,3,15,0,194.825,-0.245752,0.537656,1.16841,-0.245752
-194.348,0,3.11117,0,1,1,196.489,-0.245752,0.537656,1.16841,-0.245752
-194.348,0,7.26479,0,1,1,196.92,-0.245752,0.537656,1.16841,-0.245752
-193.182,1,0.716304,2,3,0,194.878,-0.380934,0.597213,1.24761,-0.380934
-193.518,0.933859,0.746033,2,7,0,194.669,-0.180953,0.564472,1.18792,-0.180953
-193.408,0.962751,0.835304,2,7,0,194.317,-0.257991,0.587975,1.26914,-0.257991
-193.408,0.700312,1.15941,2,3,0,194.402,-0.257991,0.587975,1.26914,-0.257991
-192.639,0.528526,0.781865,2,7,0,195.724,-0.523115,0.783381,1.12709,-0.523115
-193.56,0.958032,0.315948,2,3,0,193.73,-0.488114,0.81964,1.12457,-0.488114
-191.091,1,0.496666,2,7,0,194.045,-0.232891,0.682793,1.14878,-0.232891
-191.302,0.875792,0.915516,2,3,0,192.089,-0.147346,0.741427,1.21113,-0.147346
-191.33,0.439077,1.15779,2,3,0,194.639,-0.129336,0.675738,1.1241,-0.129336
-191.265,0.999826,0.371652,3,15,0,191.426,-0.290738,0.750976,1.17009,-0.290738
-195.937,0.552071,0.706676,2,3,0,196.47,-0.366448,0.601858,1.40278,-0.366448
-192.323,0.989533,0.330293,4,15,0,198.294,-0.132441,0.755039,1.28102,-0.132441
-192.063,0.99764,0.611497,3,7,0,193.464,-0.00543693,0.729234,1.07245,-0.00543693
-191.311,0.954103,1.15638,2,3,0,192.27,-0.126558,0.728919,1.21899,-0.126558
-191.311,8.5708e-106,1.90079,1,1,0,193.839,-0.126558,0.728919,1.21899,-0.126558
-191.047,0.998476,0.168576,3,15,0,191.993,-0.167676,0.715731,1.19144,-0.167676
-194.854,0.943343,0.320327,3,11,0,195.094,0.0526006,0.687068,1.38556,0.0526006
-194.371,0.991628,0.511309,2,3,0,195.483,0.0608227,0.711657,1.37019,0.0608227
-193.579,1,0.936428,2,3,0,195.26,-0.0296557,0.680012,1.02317,-0.0296557
-193.579,0.16723,1.74177,1,3,0,194.647,-0.0296557,0.680012,1.02317,-0.0296557
-193.809,0.997219,0.279235,4,15,0,194.682,-0.451966,0.64345,1.32335,-0.451966
-196.991,0.957399,0.515631,3,7,0,198.052,-0.0905839,0.525706,1.06879,-0.0905839
-192.246,0.998637,0.840481,3,7,0,197.059,-0.534151,0.742322,1.11777,-0.534151
-194.758,0.0755518,1.52897,2,3,0,197.481,-0.468641,0.788804,1.35847,-0.468641
-193.983,0.999502,0.201507,4,15,0,195.773,-0.39969,0.69901,1.35975,-0.39969
-192.759,0.99969,0.368326,4,15,0,194.275,-0.164881,0.691489,1.31527,-0.164881
-194.964,0.884184,0.666863,2,3,0,195.41,-0.123108,0.641504,1.39008,-0.123108
-192.061,1,0.868985,2,3,0,195.137,-0.238899,0.61755,1.16501,-0.238899
-192.507,0.71949,1.54822,1,1,0,193.169,-0.107565,0.607214,1.17536,-0.107565
-193.464,0.815911,1.27537,1,3,0,194.397,0.0393853,0.607926,1.13585,0.0393853
-193.464,0.00256825,1.3665,1,3,0,197.537,0.0393853,0.607926,1.13585,0.0393853
-192.586,0.99986,0.166453,4,15,0,193.878,-0.543031,0.775823,1.21906,-0.543031
-194.928,0.971556,0.29484,3,7,0,195.477,-0.548518,0.691741,1.37486,-0.548518
-192.513,1,0.480363,3,7,0,196.519,-0.34063,0.733574,1.04944,-0.34063
-191.81,0.910677,0.836373,2,3,0,194.181,-0.00967767,0.720506,1.24684,-0.00967767
-192.728,0.60729,1.14559,2,3,0,194.257,-0.277655,0.813353,1.20445,-0.277655
-191.309,1,0.716289,2,7,0,193.823,-0.0233687,0.746714,1.15608,-0.0233687
-191.129,0.995601,1.22727,2,3,0,191.32,-0.313989,0.692528,1.15691,-0.313989
-191.129,9.3583e-58,2.06252,1,1,0,193.099,-0.313989,0.692528,1.15691,-0.313989
-192.072,0.984551,0.282313,4,15,0,192.49,-0.0476525,0.793282,1.1506,-0.0476525
-192.531,0.993357,0.46292,3,7,0,193.168,0.0600381,0.804017,1.16367,0.0600381
-192.031,1,0.770124,2,3,0,192.863,0.131377,0.696792,1.15581,0.131377
-192.031,0.143254,1.29262,2,3,0,193.725,0.131377,0.696792,1.15581,0.131377
-192.309,0.991573,0.266385,4,15,0,193.441,-0.55346,0.765735,1.17215,-0.55346
-191.69,0.990947,0.438047,3,7,0,192.822,-0.431617,0.67186,1.16209,-0.431617
-191.107,0.859821,0.714197,1,3,0,193.522,-0.148856,0.744124,1.1625,-0.148856
-191.059,1,0.845471,2,3,0,191.166,-0.146138,0.689052,1.16451,-0.146138
-191.059,0.1467,1.39249,1,1,0,192.804,-0.146138,0.689052,1.16451,-0.146138
-191.953,0.98587,0.304834,3,7,0,192.13,-0.462202,0.765835,1.14751,-0.462202
-191.127,0.932681,0.48567,3,7,0,193.063,-0.13099,0.737684,1.13384,-0.13099
-191.976,0.837878,0.679483,2,3,0,192.961,-0.315772,0.655756,1.09393,-0.315772
-191.258,0.949602,0.760183,2,3,0,192.999,-0.0713227,0.751309,1.15844,-0.0713227
-192.729,0.583713,1.0975,2,3,0,193.289,-0.29369,0.636119,1.06939,-0.29369
-192.196,0.990368,0.684268,2,7,0,193.73,-0.260974,0.664646,1.27293,-0.260974
-192.358,1,1.07907,2,3,0,192.898,-0.388777,0.750714,1.27084,-0.388777
-192.336,0.340822,1.72905,2,3,0,193.181,-0.279291,0.686252,1.28986,-0.279291
-191.305,1,0.629188,2,3,0,192.309,-0.283303,0.683797,1.20792,-0.283303
-191.791,0.86235,1.00551,2,3,0,193.028,-0.396837,0.659192,1.1338,-0.396837
-192.605,0.250687,1.17817,2,7,0,194.666,0.229136,0.718842,1.13149,0.229136
-192.649,0.993236,0.358709,3,7,0,193.879,0.175324,0.787115,1.12884,0.175324
-191.486,0.993549,0.561842,3,7,0,193.042,-0.399039,0.695046,1.20115,-0.399039
-192.143,0.905199,0.87594,2,3,0,192.663,-0.367242,0.692452,1.26945,-0.367242
-192.79,0.95082,1.12233,2,3,0,193.441,-0.540822,0.753158,1.08674,-0.540822
-192.79,0.00010176,1.58161,1,1,0,195.376,-0.540822,0.753158,1.08674,-0.540822
-192.6,0.996601,0.290836,4,15,0,193.604,0.151527,0.793154,1.14095,0.151527
-192.289,0.999796,0.453331,3,15,0,192.965,-0.484895,0.649122,1.18453,-0.484895
-192.727,0.959755,0.707862,2,3,0,193.507,-0.537305,0.680567,1.25483,-0.537305
-191.73,0.99252,1.01103,3,7,0,192.644,0.0676685,0.690732,1.17723,0.0676685
-191.883,0.629865,1.54043,2,7,0,192.308,-0.462597,0.7272,1.10988,-0.462597
-193.902,0.476786,1.09863,2,3,0,196.911,0.160923,0.65036,1.28599,0.160923
-193.972,0.964668,0.57278,2,3,0,195.178,0.0878219,0.619458,1.27774,0.0878219
-191.99,0.927363,0.820846,2,3,0,194.293,0.0786107,0.744649,1.10136,0.0786107
-194.561,0.197351,1.08567,1,1,0,194.976,0.167262,0.655277,1.05693,0.167262
-195.641,0.998155,0.323461,4,15,0,197.719,-0.66192,0.666935,1.36765,-0.66192
-191.472,0.995839,0.494687,2,7,0,195.65,-0.305259,0.669216,1.20944,-0.305259
-191.658,0.988286,0.749747,3,7,0,191.924,-0.238378,0.688038,1.24878,-0.238378
-191.408,0.870705,1.1145,2,3,0,192.854,0.010367,0.703973,1.13877,0.010367
-191.408,0.0859353,1.30474,2,3,0,196.772,0.010367,0.703973,1.13877,0.010367
-191.473,0.988267,0.320514,3,15,0,193.165,-0.196207,0.655514,1.13169,-0.196207
-193.003,0.957664,0.475518,3,7,0,193.773,-0.639975,0.678428,1.17205,-0.639975
-192.384,1,0.661673,3,7,0,193.069,-0.569738,0.689354,1.1479,-0.569738
-192.38,0.902241,0.997115,2,3,0,193.46,0.176277,0.775465,1.20209,0.176277
-191.188,1,1.23694,2,3,0,192.129,-0.205787,0.674714,1.13902,-0.205787
-191.188,1.30556e-11,1.85121,1,1,0,191.681,-0.205787,0.674714,1.13902,-0.205787
-192.057,0.964127,0.399818,2,3,0,192.2,-0.16754,0.664954,1.07454,-0.16754
-192.789,0.97688,0.55923,3,7,0,193.565,-0.136013,0.710383,1.31793,-0.136013
-194.616,0.884526,0.799034,2,7,0,196.166,-0.290529,0.603836,1.354,-0.290529
-192.449,0.954352,0.954272,2,3,0,196.285,-0.539727,0.74917,1.2379,-0.539727
-192.958,0.772997,1.29897,2,3,0,193.622,0.187745,0.675732,1.12767,0.187745
-193.155,0.957028,1.25181,2,3,0,193.704,-0.458021,0.614926,1.11421,-0.458021
-193.517,0.404116,1.70571,1,3,0,193.885,-0.519453,0.820896,1.21423,-0.519453
-192.199,1,0.823058,3,7,0,194.267,-0.462337,0.759411,1.1048,-0.462337
-191.868,0.753763,1.21386,2,3,0,193.688,0.119774,0.738786,1.20266,0.119774
-194.616,0.0693791,1.12955,2,3,0,195.04,0.212109,0.615572,1.21052,0.212109
-192.256,1,0.296762,2,3,0,194.684,0.0504256,0.651117,1.17804,0.0504256
-192.438,0.989727,0.437314,3,15,0,193.679,-0.593235,0.719031,1.21098,-0.593235
-192.737,0.989976,0.630322,3,7,0,193.579,0.217395,0.786432,1.14045,0.217395
-191.7,0.857392,0.906122,2,7,0,193.673,-0.0779192,0.680385,1.0952,-0.0779192
-191.7,0.456394,1.02047,2,3,0,195.856,-0.0779192,0.680385,1.0952,-0.0779192
-191.7,3.60069e-90,5.4636,1,1,0,196.009,-0.0779192,0.680385,1.0952,-0.0779192
-192.043,0.984051,0.6889,3,7,0,192.549,-0.27961,0.662129,1.25952,-0.27961
-193.177,0.897125,0.791304,2,3,0,193.83,-0.00726917,0.648487,1.29692,-0.00726917
-192.446,1,0.868282,2,3,0,193.646,-0.0622141,0.61995,1.20509,-0.0622141
-191.042,1,1.41604,2,3,0,191.52,-0.286765,0.718402,1.16975,-0.286765
-191.042,4.74081e-175,2.47676,1,1,0,196.071,-0.286765,0.718402,1.16975,-0.286765
-191.344,0.975399,0.200558,3,15,0,194.951,-0.357439,0.744411,1.14875,-0.357439
-191.398,0.987902,0.335088,3,15,0,192.233,-0.335024,0.669817,1.14248,-0.335024
-191.785,0.959725,0.596601,3,7,0,192.505,-0.353018,0.754625,1.10195,-0.353018
-191.702,0.957575,0.984764,2,3,0,192.238,-0.0687073,0.663308,1.21528,-0.0687073
-191.728,1,1.62422,1,1,0,191.787,0.00323418,0.765886,1.125,0.00323418
-191.728,2.92233e-06,3.06608,1,2,1,195.267,0.00323418,0.765886,1.125,0.00323418
-192.417,0.98797,0.250954,3,7,0,192.865,-0.0661277,0.786142,1.08992,-0.0661277
-191.331,1,0.460224,2,3,0,192.454,-0.020109,0.746375,1.14656,-0.020109
-192.519,0.850386,0.872123,2,3,0,192.636,0.0390054,0.762971,1.07121,0.0390054
-191.331,0.989864,1.03588,2,3,0,192.948,-0.357788,0.697464,1.12726,-0.357788
-191.331,0.000509926,1.88146,1,1,0,193.291,-0.357788,0.697464,1.12726,-0.357788
-191.075,0.997589,0.169034,4,15,0,192.032,-0.294399,0.72746,1.15998,-0.294399
-193.251,0.951287,0.316395,3,7,0,194.091,-0.153236,0.623608,1.06012,-0.153236
-193.441,0.966247,0.511116,3,7,0,196.178,-0.305315,0.668518,1.33802,-0.305315
-193.36,0.853646,0.85674,2,3,0,195.386,0.362081,0.772537,1.14692,0.362081
-191.59,1,1.02387,2,3,0,193.457,-0.181451,0.717431,1.24883,-0.181451
-191.59,0.000106852,1.86724,1,1,0,192.779,-0.181451,0.717431,1.24883,-0.181451
-191.438,0.9966,0.188977,5,31,0,192.953,-0.261526,0.717096,1.09235,-0.261526
-191.826,0.987855,0.342887,2,3,0,191.882,-0.229932,0.730582,1.06992,-0.229932
-191.742,0.993518,0.600931,3,7,0,192.35,-0.31337,0.702517,1.25205,-0.31337
-192.025,0.965264,1.06005,2,3,0,192.045,-0.0915493,0.728474,1.06303,-0.0915493
-192.025,0.000244512,1.71208,2,3,0,194.802,-0.0915493,0.728474,1.06303,-0.0915493
-192.718,0.99734,0.190915,4,15,0,193.711,0.217033,0.759249,1.10694,0.217033
-194.425,0.959433,0.338802,2,3,0,194.723,0.337682,0.817445,1.10473,0.337682
-194.427,0.631355,0.537308,2,3,0,197.088,0.320475,0.658862,1.18735,0.320475
-192.362,0.997112,0.349462,3,7,0,195.444,-0.0243103,0.627571,1.18005,-0.0243103
-193.461,0.931159,0.608154,2,7,0,195.115,-0.104833,0.607204,1.28812,-0.104833
-191.882,0.904565,0.880687,2,3,0,194.242,-0.0261943,0.723627,1.07803,-0.0261943
