# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1256
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=carmodel_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,ar.1,sigma,b_Intercept
-191.728,0.954474,0.491137,3,7,0,194.06,0.0624026,0.688221,1.15796,0.0624026
-194.634,0.660292,0.770208,3,7,0,197.081,-0.669711,0.622918,1.25501,-0.669711
-191.98,0.996517,0.535645,2,3,0,194.888,-0.198544,0.625246,1.199,-0.198544
-191.792,0.827619,0.933992,2,7,0,193.241,0.0819228,0.743209,1.21152,0.0819228
-191.863,0.865575,1.0239,2,3,0,192.556,-0.321787,0.656616,1.10239,-0.321787
-191.472,0.614923,1.24038,2,3,0,193.973,-0.0485151,0.755382,1.12445,-0.0485151
-194.289,0.743552,0.770878,2,3,0,194.908,-0.310552,0.705888,0.99335,-0.310552
-191.751,1,0.676966,3,7,0,194.797,-0.0217567,0.681277,1.22765,-0.0217567
-192.915,0.912734,1.16293,2,3,0,193.164,-0.436389,0.618228,1.11652,-0.436389
-193.788,0.208158,1.58038,2,3,0,195.271,-0.692185,0.689136,1.26036,-0.692185
-191.515,0.987324,0.349904,3,7,0,195.174,-0.284241,0.663679,1.11798,-0.284241
-193.783,0.751936,0.577587,2,3,0,195.126,-0.606971,0.663743,1.08624,-0.606971
-193.826,1,0.521622,3,7,0,195.476,0.286241,0.797802,1.27188,0.286241
-194.193,0.738589,0.879503,3,7,0,197.069,-0.751642,0.675381,1.16309,-0.751642
-191.821,1,0.766948,2,3,0,194.35,-0.145821,0.779395,1.21068,-0.145821
-191.821,0.386338,1.27955,2,3,0,193.343,-0.145821,0.779395,1.21068,-0.145821
-192.751,0.985214,0.469217,3,7,0,193.201,0.106654,0.787209,1.25012,0.106654
-192.204,0.996486,0.752121,3,7,0,193.229,-0.175001,0.644543,1.08561,-0.175001
-192.073,0.687224,1.23069,2,3,0,193.317,-0.544566,0.725681,1.14218,-0.544566
-195.109,0.681464,0.950447,2,7,0,195.415,0.204204,0.673072,1.35784,0.204204
-194.791,0.972447,0.726509,2,7,0,196.681,0.265823,0.74056,1.35357,0.265823
-192.425,0.920101,1.11165,2,3,0,195.263,-0.253803,0.737199,1.04672,-0.253803
-192.712,0.821469,1.49488,2,3,0,193.223,-0.165682,0.674101,1.04122,-0.165682
-192.712,0.252298,1.58936,2,3,0,193.807,-0.165682,0.674101,1.04122,-0.165682
-192.866,0.997294,0.449227,3,7,0,193.827,-0.133971,0.702626,1.32111,-0.133971
-191.613,0.993523,0.722001,2,3,0,193.381,-0.133516,0.739061,1.24212,-0.133516
-191.571,1,1.14335,2,3,0,192.014,-0.115705,0.729059,1.08582,-0.115705
-191.571,5.07205e-05,1.82678,2,3,0,196.528,-0.115705,0.729059,1.08582,-0.115705
-191.123,0.997771,0.300497,3,7,0,191.933,-0.101473,0.728474,1.18918,-0.101473
-191.361,0.950007,0.478825,3,7,0,192.437,-0.262315,0.746615,1.20845,-0.262315
-191.422,0.995838,0.681609,3,7,0,191.737,-0.425951,0.713909,1.16093,-0.425951
-191.422,0.885064,1.06985,1,3,0,192.353,-0.425951,0.713909,1.16093,-0.425951
-191.422,0.0657205,1.30698,2,3,0,195.659,-0.425951,0.713909,1.16093,-0.425951
-194.103,0.971308,0.262603,3,7,0,194.337,-0.797225,0.722546,1.22946,-0.797225
-192.846,1,0.38964,2,3,0,194.196,-0.634615,0.748951,1.22755,-0.634615
-193.009,0.968723,0.612494,3,7,0,194.474,0.232709,0.7012,1.11534,0.232709
-191.379,1,0.895133,2,3,0,193.126,-0.251098,0.711016,1.2298,-0.251098
-191.379,0.0135463,1.3931,1,1,0,193.723,-0.251098,0.711016,1.2298,-0.251098
-192.11,0.996313,0.261818,4,15,0,192.395,-0.137193,0.624558,1.13812,-0.137193
-191.188,0.999538,0.405007,3,15,0,192.159,-0.325966,0.734702,1.17257,-0.325966
-192.401,0.943533,0.627728,2,7,0,192.523,-0.132314,0.636002,1.08934,-0.132314
-191.367,0.994068,0.86066,3,7,0,192.527,-0.242306,0.657064,1.17348,-0.242306
-193.093,0.341709,1.30707,1,1,0,193.266,0.138601,0.642113,1.18161,0.138601
-191.971,0.991493,0.508584,3,7,0,195.011,-0.112303,0.634873,1.13434,-0.112303
-192.207,0.641182,0.766926,2,3,0,196.086,-0.329845,0.69782,1.28021,-0.329845
-192.1,0.997842,0.559802,3,7,0,192.742,-0.200901,0.729387,1.05598,-0.200901
-191.365,1,0.851048,2,3,0,192.396,-0.0602989,0.675623,1.17206,-0.0602989
-191.145,0.979833,1.29389,2,3,0,191.413,-0.0477132,0.711527,1.15355,-0.0477132
-191.145,0.0444669,1.88027,1,1,0,191.758,-0.0477132,0.711527,1.15355,-0.0477132
-191.645,0.992839,0.412522,3,7,0,191.794,0.0331254,0.764215,1.15672,0.0331254
-192.116,0.96969,0.616482,3,7,0,192.763,0.155342,0.753769,1.20762,0.155342
-191.717,1,0.87613,2,3,0,192.135,-0.441817,0.690283,1.12654,-0.441817
-191.547,0.989094,1.31786,2,3,0,192.026,0.0682175,0.728713,1.18271,0.0682175
-191.547,0.0119286,1.93227,1,1,0,192.653,0.0682175,0.728713,1.18271,0.0682175
-193.634,0.90861,0.412333,2,3,0,194.007,0.292379,0.67922,1.20701,0.292379
-193.406,0.994335,0.517303,3,7,0,194.678,-0.728574,0.732693,1.14648,-0.728574
-192.15,0.986258,0.765403,2,7,0,194.166,-0.161076,0.787492,1.10719,-0.161076
-192.414,0.982568,1.11076,2,3,0,192.916,-0.40984,0.659318,1.26109,-0.40984
-193.601,0.239246,1.59492,2,3,0,194.682,0.235706,0.780809,1.28721,0.235706
-191.488,0.969715,0.54647,2,7,0,194.734,0.00888514,0.688229,1.17822,0.00888514
-193.992,0.817997,0.765484,2,3,0,194.369,-0.541113,0.775997,1.04839,-0.541113
-191.361,1,0.800555,2,3,0,193.883,-0.0018768,0.70653,1.13602,-0.0018768
-191.556,0.961938,1.18203,2,3,0,191.893,-0.45045,0.722265,1.1823,-0.45045
-191.556,3.42579e-08,1.61855,1,1,0,194.731,-0.45045,0.722265,1.1823,-0.45045
-193.776,0.960548,0.362006,3,7,0,193.991,-0.77445,0.745641,1.22449,-0.77445
-191.338,0.988129,0.495561,2,7,0,194.365,0.020127,0.721397,1.15597,0.020127
-191.03,0.978,0.71222,3,7,0,191.961,-0.166745,0.726598,1.18238,-0.166745
-192.635,0.800886,1.00138,2,3,0,192.92,-0.422718,0.641515,1.25656,-0.422718
-191.594,0.838221,1.01184,2,3,0,193.6,-0.211116,0.655521,1.11562,-0.211116
-195.597,0.190378,1.09502,2,3,0,199.257,0.264491,0.736892,1.38826,0.264491
-191.48,0.99234,0.361112,3,11,0,196.435,-0.101426,0.66049,1.18507,-0.101426
-192.11,0.990462,0.519618,3,7,0,192.278,-0.34762,0.647475,1.24052,-0.34762
-191.997,0.988465,0.742894,2,3,0,192.625,-0.0779182,0.662707,1.24621,-0.0779182
-193.729,0.873617,1.05516,3,7,0,195.602,-0.260873,0.836437,1.13328,-0.260873
-195.145,0.983054,1.21481,2,3,0,195.667,0.13657,0.620165,1.33065,0.13657
-195.133,0.372918,1.70048,2,3,0,196.97,-0.442728,0.813615,1.3542,-0.442728
-192.087,1,0.796853,2,3,0,195.284,-0.258604,0.732295,1.2767,-0.258604
-191.57,0.613179,1.14841,2,3,0,194.541,-0.346275,0.656224,1.18007,-0.346275
-193.143,0.921174,0.830528,2,3,0,193.581,-0.19484,0.823736,1.22248,-0.19484
-191.855,1,1.03803,2,3,0,194.117,-0.493753,0.690781,1.15374,-0.493753
-191.181,0.916589,1.48799,2,3,0,191.753,-0.0415413,0.711199,1.17753,-0.0415413
-191.181,0.008198,1.83748,1,1,0,194.821,-0.0415413,0.711199,1.17753,-0.0415413
-192.614,0.923856,0.462948,2,3,0,192.889,0.184612,0.703992,1.11259,0.184612
-192.427,1,0.580561,3,7,0,193.114,-0.408338,0.76622,1.25975,-0.408338
-194.708,0.786316,0.82944,3,7,0,196.345,-0.341512,0.636461,1.00892,-0.341512
-191.782,1,0.816864,2,3,0,194.894,-0.27502,0.75068,1.24451,-0.27502
-192.328,0.702764,1.16243,2,3,0,194.718,-0.263066,0.794629,1.1143,-0.263066
-192.302,0.91402,0.990736,3,7,0,193.496,-0.0113844,0.647565,1.23237,-0.0113844
-192.302,0.259422,1.21309,2,3,0,194.858,-0.0113844,0.647565,1.23237,-0.0113844
-192.851,0.948909,0.48632,3,7,0,194.49,-0.537381,0.744646,1.07847,-0.537381
-192.524,0.888139,0.632451,3,7,0,194.888,0.231738,0.772695,1.18207,0.231738
-191.793,0.994044,0.740747,3,7,0,193.011,-0.136451,0.742127,1.25436,-0.136451
-191.425,0.967493,1.03592,2,3,0,192.337,-0.253294,0.659143,1.19573,-0.253294
-191.214,0.933035,1.38225,2,3,0,191.704,-0.122244,0.690704,1.12259,-0.122244
-191.169,0.961957,1.73748,2,3,0,191.257,-0.348367,0.706621,1.15507,-0.348367
-191.169,8.64289e-25,2.28824,1,1,0,192.747,-0.348367,0.706621,1.15507,-0.348367
-191.357,0.984718,0.608009,2,3,0,191.454,-0.398581,0.696899,1.16441,-0.398581
-192.166,0.89245,0.832895,3,7,0,192.556,-0.564462,0.709495,1.18127,-0.564462
-192.816,0.938243,0.977652,2,3,0,193.616,-0.539296,0.731103,1.07778,-0.539296
-191.913,0.846933,1.236,2,3,0,194.141,0.11379,0.703623,1.19645,0.11379
-195.545,0.111576,1.34319,2,3,0,196.319,-0.577632,0.864356,1.2381,-0.577632
-191.339,0.996588,0.438633,3,7,0,196.168,-0.289445,0.740042,1.11545,-0.289445
-193.594,0.798009,0.60998,2,5,0,195.112,0.229312,0.714456,1.29634,0.229312
-194.17,0.961639,0.613146,3,7,0,196.071,-0.720246,0.768963,1.08782,-0.720246
-191.366,1,0.80312,2,3,0,194.007,-0.304697,0.715176,1.22137,-0.304697
-191.674,0.820958,1.11712,2,3,0,192.545,-0.00110645,0.71986,1.23334,-0.00110645
-194.139,0.504941,1.1627,2,3,0,194.768,0.313842,0.724184,1.07383,0.313842
-193.484,1,0.729073,3,7,0,194.149,-0.67258,0.735729,1.26834,-0.67258
-191.427,0.94837,1.01116,1,3,0,193.308,-0.352451,0.745274,1.1972,-0.352451
-194.031,0.394236,1.28902,2,3,0,195.215,-0.234561,0.594225,1.05891,-0.234561
-197.784,0.743938,0.680746,2,3,0,199.517,-0.190504,0.52885,1.02686,-0.190504
-193.828,0.909331,0.627738,2,3,0,199.759,-0.388278,0.587823,1.09294,-0.388278
-195.065,0.813875,0.751795,1,1,0,195.184,-0.446168,0.568307,1.08008,-0.446168
-192.322,1,0.773976,2,3,0,195.094,-0.32204,0.618605,1.1276,-0.32204
-191.544,1,1.06662,2,3,0,192.402,-0.224172,0.761666,1.21269,-0.224172
-191.353,0.957259,1.46702,2,3,0,191.658,-0.13976,0.761665,1.18046,-0.13976
-191.353,0.0217969,1.88403,2,3,0,193.269,-0.13976,0.761665,1.18046,-0.13976
-194.141,0.886274,0.564732,2,3,0,194.244,0.41235,0.773169,1.10807,0.41235
-192.515,0.998894,0.6506,2,3,0,194.315,0.19424,0.773366,1.12813,0.19424
-192.048,0.962904,0.891154,2,3,0,192.888,-0.506476,0.678858,1.18997,-0.506476
-192.175,0.91467,1.15267,2,3,0,192.825,-0.197075,0.613081,1.16758,-0.197075
-192.18,0.888074,1.38238,1,3,0,193.213,-0.234641,0.756019,1.06596,-0.234641
-191.078,1,1.59001,1,1,0,191.595,-0.302158,0.698393,1.15929,-0.302158
-191.078,9.65556e-05,2.16777,1,1,0,192.213,-0.302158,0.698393,1.15929,-0.302158
-191.674,0.943792,0.643989,2,3,0,191.925,-0.318083,0.706426,1.24667,-0.318083
-191.147,0.998881,0.806836,2,3,0,191.752,-0.165384,0.719634,1.20589,-0.165384
-191.202,0.974237,1.09731,2,3,0,191.432,-0.211254,0.709701,1.10844,-0.211254
-191.77,0.740067,1.43536,2,3,0,191.928,-0.420424,0.765375,1.15903,-0.420424
-192.476,0.721833,1.31791,2,3,0,192.833,-0.0180481,0.629391,1.21309,-0.0180481
-195.727,0.325878,1.17796,2,3,0,198.407,0.205669,0.832264,1.35003,0.205669
-192.292,0.984419,0.58253,2,3,0,196.458,-0.0535247,0.707453,1.28509,-0.0535247
-191.312,1,0.772649,2,3,0,192.464,-0.0890668,0.674107,1.17638,-0.0890668
-191.441,0.88515,1.0472,2,3,0,192.232,-0.350578,0.755942,1.16876,-0.350578
-191.441,0.311517,1.19488,1,1,0,193.052,-0.350578,0.755942,1.16876,-0.350578
-191.814,0.951529,0.582899,3,7,0,193.078,0.0762834,0.697815,1.2044,0.0762834
-191.173,0.970986,0.73418,3,7,0,192.91,-0.141799,0.740477,1.19306,-0.141799
-191.158,0.998438,0.950387,2,7,0,191.223,-0.249408,0.683767,1.13237,-0.249408
-191.158,0.160756,1.27906,2,3,0,194.356,-0.249408,0.683767,1.13237,-0.249408
-191.314,0.989834,0.50413,3,7,0,191.82,-0.0701032,0.74934,1.1907,-0.0701032
-192.816,0.701203,0.670053,2,3,0,196.678,-0.179047,0.797836,1.26479,-0.179047
-193.417,0.948534,0.584062,3,7,0,194.867,-0.391433,0.60287,1.09258,-0.391433
-192.944,0.968493,0.729686,2,7,0,195.856,-0.0307379,0.774065,1.05296,-0.0307379
-192.848,1,0.937254,2,7,0,193.153,-0.366099,0.657634,1.29661,-0.366099
-191.493,0.949931,1.25828,2,3,0,192.747,-0.240844,0.656317,1.12739,-0.240844
-192.132,0.397587,1.56924,2,3,0,192.39,-0.407053,0.772898,1.22555,-0.407053
-192.159,0.959867,0.883646,2,3,0,193.075,-0.51984,0.765904,1.17686,-0.51984
-194.058,0.50943,1.11755,2,3,0,195.038,0.0615768,0.588376,1.18186,0.0615768
-193.532,0.99194,0.741251,3,7,0,195.139,0.0289755,0.602492,1.23109,0.0289755
-194.566,0.881053,0.980591,2,3,0,196.627,-0.204106,0.531596,1.1853,-0.204106
-191.388,1,1.10628,1,3,0,195.746,-0.206497,0.655332,1.15242,-0.206497
-191.388,0.00568469,1.47671,1,1,0,195.193,-0.206497,0.655332,1.15242,-0.206497
-191.2,0.989117,0.481642,3,7,0,191.86,-0.217775,0.746745,1.18811,-0.217775
-191.564,0.985546,0.633493,3,7,0,191.795,0.0565909,0.736787,1.19366,0.0565909
-192.82,0.925404,0.827901,2,3,0,192.999,0.165864,0.784595,1.24421,0.165864
-191.419,0.918216,0.992955,1,3,0,193.161,0.0399218,0.715734,1.16471,0.0399218
-191.043,0.947634,1.17791,2,3,0,191.925,-0.100435,0.719338,1.17254,-0.100435
-191.043,0.534835,1.45477,2,3,0,192.092,-0.100435,0.719338,1.17254,-0.100435
-191.632,0.896657,1.00909,2,3,0,191.853,-0.0390641,0.758546,1.1127,-0.0390641
-191.519,0.980428,1.16014,2,3,0,192.077,-0.325536,0.657139,1.18527,-0.325536
-191.519,0.0595525,1.49728,1,3,0,194.806,-0.325536,0.657139,1.18527,-0.325536
-194.764,0.902841,0.539092,3,7,0,195.561,-0.109853,0.536161,1.17466,-0.109853
-192.811,0.947152,0.625393,2,3,0,195.581,-0.310441,0.59553,1.22203,-0.310441
-191.442,1,0.770651,2,3,0,192.739,-0.220331,0.650803,1.16341,-0.220331
-191.706,0.7481,1.02021,2,3,0,193.352,-0.0938464,0.778379,1.18945,-0.0938464
-191.274,0.997088,0.954679,2,3,0,192.016,-0.236211,0.663682,1.15606,-0.236211
-191.274,0.10536,1.25649,1,1,0,193.11,-0.236211,0.663682,1.15606,-0.236211
-191.733,0.971446,0.488731,1,3,0,192.239,-0.195056,0.636212,1.14666,-0.195056
-192.229,0.992796,0.621315,3,7,0,192.367,-0.155002,0.614113,1.18682,-0.155002
-192.54,0.985174,0.81221,3,7,0,192.972,-0.173034,0.600291,1.15874,-0.173034
-191.735,0.838319,1.04953,2,3,0,193.206,-0.314653,0.7631,1.10966,-0.314653
-191.735,0.0475922,1.1105,1,1,0,195.038,-0.314653,0.7631,1.10966,-0.314653
-191.874,0.996211,0.403969,3,7,0,192.471,0.122213,0.708658,1.15094,0.122213
-191.874,1.96061e-07,2.11888,1,1,0,193.311,0.122213,0.708658,1.15094,0.122213
-191.874,7.76516e-103,4.94772,1,1,0,195.405,0.122213,0.708658,1.15094,0.122213
-191.158,0.988653,0.487842,2,3,0,192.203,-0.0986305,0.691072,1.14017,-0.0986305
-191.137,0.988027,0.492957,3,7,0,191.657,-0.185286,0.730307,1.19995,-0.185286
-191.864,0.918579,0.642926,2,7,0,193.046,-0.366615,0.692499,1.24976,-0.366615
-191.249,0.994979,0.786448,2,3,0,192.177,-0.0156243,0.728099,1.17733,-0.0156243
-194.127,0.109372,1.30722,2,3,0,195.35,-0.235926,0.580025,1.30516,-0.235926
-192.8,0.995344,0.145441,5,31,0,196.415,-0.545984,0.65786,1.12339,-0.545984
-193.703,0.99819,0.256106,4,15,0,194.779,0.107277,0.611261,1.18549,0.107277
-191.186,0.998571,0.468766,3,7,0,193.93,-0.108935,0.746526,1.17757,-0.108935
-194.584,0.71792,0.873712,3,7,0,195.755,0.439958,0.82813,1.1866,0.439958
-192.948,0.984815,0.676614,3,7,0,195.856,-0.412379,0.659278,1.29506,-0.412379
-191.711,0.941686,1.22352,2,3,0,193.725,-0.145811,0.668211,1.09446,-0.145811
-191.711,0.249384,1.93201,1,3,0,194.12,-0.145811,0.668211,1.09446,-0.145811
-192.111,0.99236,0.351643,3,7,0,192.643,-0.408027,0.684596,1.08423,-0.408027
-192.061,0.954942,0.654891,2,3,0,192.927,-0.434441,0.683215,1.09662,-0.434441
-191.719,0.88195,1.08063,2,3,0,193.185,-0.287669,0.761751,1.22529,-0.287669
-191.769,0.999566,1.41886,2,3,0,191.794,-0.107814,0.665052,1.09928,-0.107814
-191.769,0.000989968,2.65277,1,3,1,192.845,-0.107814,0.665052,1.09928,-0.107814
-191.711,0.983141,0.244228,3,15,0,194.084,-0.398011,0.689003,1.22607,-0.398011
-191.784,0.981272,0.437385,4,15,0,192.939,-0.460606,0.692467,1.20653,-0.460606
-191.617,0.969931,0.772155,2,7,0,192.774,-0.287166,0.773326,1.1792,-0.287166
-191.983,0.732431,1.3068,2,3,0,192.423,-0.406887,0.642293,1.17245,-0.406887
-192.231,0.630294,1.09954,2,3,0,194.255,-0.36121,0.736899,1.27381,-0.36121
-191.965,0.997525,0.691493,2,3,0,192.672,-0.501483,0.718058,1.21582,-0.501483
-193.564,0.547002,1.25192,2,3,0,194.256,-0.653285,0.698867,1.09447,-0.653285
-194.805,0.974453,0.626318,3,7,0,196.636,0.381476,0.745338,1.06471,0.381476
-194.342,0.823692,1.05338,1,1,0,195.641,0.158768,0.815721,1.06752,0.158768
-194.812,1,1.15412,2,3,0,195.802,-0.665621,0.606047,1.23017,-0.665621
-194.812,0.019375,2.05463,1,1,0,195.719,-0.665621,0.606047,1.23017,-0.665621
-195.892,0.977728,0.247018,2,3,0,196.274,-0.766632,0.61208,1.24586,-0.766632
-194.805,0.981223,0.415281,3,15,0,198.599,0.160209,0.637194,1.06656,0.160209
-191.795,1,0.698774,2,3,0,194.805,-0.322888,0.779503,1.15207,-0.322888
-192.107,0.721509,1.22584,2,3,0,193.917,-0.400702,0.705069,1.26304,-0.400702
-192.112,0.771073,1.01865,2,3,0,194.916,-0.124145,0.788914,1.11525,-0.124145
-193.073,0.876978,0.967091,2,3,0,193.697,0.0561921,0.640086,1.25908,0.0561921
-193.073,0.200229,1.21121,2,3,0,195.996,0.0561921,0.640086,1.25908,0.0561921
-191.715,0.991589,0.262218,3,15,0,194.831,-0.400585,0.751543,1.11879,-0.400585
-192.195,0.993179,0.443655,3,7,0,192.47,-0.0480818,0.684215,1.27093,-0.0480818
-192.826,0.954605,0.747585,2,3,0,193.471,-0.381324,0.709686,1.30901,-0.381324
-192.253,0.966354,1.13354,2,3,0,193.614,-0.209205,0.718363,1.04816,-0.209205
-191.607,1,1.75913,1,1,0,192.355,-0.129389,0.723267,1.08123,-0.129389
-191.607,8.71069e-12,2.94943,1,1,0,193.48,-0.129389,0.723267,1.08123,-0.129389
-191.758,0.991673,0.413258,4,15,0,192.465,-0.226324,0.709901,1.26072,-0.226324
-193.058,0.920447,0.680754,3,7,0,194.338,0.126155,0.681445,1.27896,0.126155
-191.73,0.705616,0.935779,1,3,0,196.465,-0.463553,0.71926,1.12568,-0.463553
-191.402,0.996778,0.760982,2,7,0,192.024,-0.115692,0.677971,1.11542,-0.115692
-192.409,0.882646,1.25011,2,3,0,192.651,-0.0341784,0.775692,1.26189,-0.0341784
-192.479,0.505657,1.55277,2,3,0,194.136,0.216695,0.727148,1.12851,0.216695
-192.593,0.979519,0.786053,3,7,0,193.567,0.100237,0.743276,1.07062,0.100237
-191.45,1,1.22681,1,1,0,192.261,-0.0501502,0.74006,1.10944,-0.0501502
-191.45,0.111896,1.99676,1,3,0,191.729,-0.0501502,0.74006,1.10944,-0.0501502
-191.511,0.99764,0.409142,2,3,0,191.591,-0.020424,0.746108,1.11533,-0.020424
-192.213,0.976042,0.662698,3,7,0,192.756,-0.417891,0.674046,1.08752,-0.417891
-191.444,1,1.01505,2,3,0,192.24,-0.413982,0.721697,1.13696,-0.413982
-191.444,0.00387263,1.63312,2,3,0,195.249,-0.413982,0.721697,1.13696,-0.413982
-192.103,0.982294,0.272839,3,11,0,193.697,-0.0899776,0.63797,1.223,-0.0899776
-191.251,0.999668,0.422658,3,15,0,192.093,-0.337337,0.740623,1.15379,-0.337337
-193.386,0.886022,0.677012,2,3,0,193.575,0.320428,0.73116,1.11643,0.320428
-192.917,0.869273,0.837135,2,3,0,194.956,-0.652876,0.756424,1.13731,-0.652876
-191.74,0.973556,0.994836,2,3,0,193.238,-0.347235,0.770769,1.19573,-0.347235
-192.485,0.817895,1.48396,2,3,0,192.515,-0.425147,0.784336,1.10761,-0.425147
-192.351,0.783784,1.56734,2,3,0,192.628,0.0374429,0.658986,1.11161,0.0374429
-192.351,0.0363123,1.53596,2,3,0,194.611,0.0374429,0.658986,1.11161,0.0374429
-191.245,1,0.299075,3,7,0,192.386,-0.0490015,0.69592,1.14116,-0.0490015
-193.042,0.908501,0.47096,3,7,0,193.995,-0.513403,0.806629,1.20697,-0.513403
-191.836,0.980769,0.606703,2,3,0,193.489,-0.491521,0.689261,1.16568,-0.491521
-191.836,0.768626,0.908725,1,3,0,196.079,-0.491521,0.689261,1.16568,-0.491521
-193.24,0.963308,0.865203,2,3,0,194.861,-0.0553692,0.806601,1.07961,-0.0553692
-191.197,1,1.24109,1,1,0,192.207,-0.0847399,0.727046,1.1229,-0.0847399
-191.197,0.000261934,1.91469,1,3,1,195.945,-0.0847399,0.727046,1.1229,-0.0847399
-191.769,0.983295,0.367311,3,7,0,192.062,-0.00336056,0.671364,1.12671,-0.00336056
-194.498,0.831523,0.54834,2,3,0,195.107,0.233491,0.681622,1.05858,0.233491
-191.895,0.889434,0.596356,2,3,0,196.465,-0.121552,0.736885,1.06949,-0.121552
-191.937,0.845639,0.729557,2,3,0,193.374,-0.162101,0.789904,1.14178,-0.162101
-191.746,0.776236,0.814562,3,7,0,193.501,-0.388508,0.652788,1.17273,-0.388508
-192.557,0.844811,0.789154,2,3,0,193.916,-0.216645,0.791146,1.08677,-0.216645
-193.284,1,0.878176,3,7,0,193.762,-0.374181,0.713533,1.33229,-0.374181
-191.878,1,1.33288,1,1,0,193.018,-0.198933,0.717288,1.26884,-0.198933
-191.852,0.810907,2.01459,1,1,0,192.498,0.000142107,0.666564,1.20846,0.000142107
-191.852,0.0482746,2.08247,2,3,0,192.468,0.000142107,0.666564,1.20846,0.000142107
-192.28,0.994568,0.476078,3,7,0,192.779,0.0114802,0.796135,1.19707,0.0114802
-191.824,0.998769,0.711057,2,7,0,192.627,-0.000862693,0.751371,1.23506,-0.000862693
-192.148,0.871013,1.06665,2,3,0,192.663,-0.462555,0.681385,1.10278,-0.462555
-194.331,0.585699,1.24238,2,3,0,194.539,0.232243,0.765952,1.33571,0.232243
-191.667,0.845943,0.83051,2,3,0,195.294,-0.139696,0.77946,1.1483,-0.139696
-192.225,0.777528,0.921261,2,3,0,193.242,0.129705,0.680507,1.17057,0.129705
-193.631,0.868847,0.895033,2,3,0,194.84,0.285622,0.803283,1.24727,0.285622
-194.998,0.1455,1.03588,2,3,0,196.662,0.189513,0.856318,1.14453,0.189513
-192.822,0.997719,0.301624,3,7,0,195.61,0.274429,0.735295,1.13242,0.274429
-191.654,0.847619,0.447316,1,3,0,196.087,-0.00507623,0.769747,1.14716,-0.00507623
-193.199,0.944783,0.497827,3,7,0,194.386,-0.0950278,0.749313,1.02539,-0.0950278
-192.455,0.907355,0.664457,3,7,0,196.26,0.238055,0.752084,1.14944,0.238055
-191.541,0.904085,0.824707,2,3,0,194.852,-0.167002,0.676428,1.09754,-0.167002
-191.292,1,1.01543,2,3,0,191.706,-0.212124,0.736937,1.21446,-0.212124
-192.392,0.634267,1.49122,2,3,0,192.49,-0.196871,0.798438,1.11429,-0.196871
-192.147,0.808374,1.11009,2,3,0,193.58,-0.0799434,0.65259,1.24767,-0.0799434
-191.724,0.861762,1.14138,2,3,0,192.776,-0.270586,0.668422,1.09283,-0.270586
-191.996,0.97887,1.29387,2,3,0,192.227,-0.168243,0.730943,1.27341,-0.168243
-194.969,0.155697,1.81438,1,1,0,195.133,0.351312,0.768451,1.04786,0.351312
-197.685,0.786419,0.567995,2,3,0,201.782,0.452903,0.885059,1.12187,0.452903
-195.816,1,0.562413,2,3,0,197.856,0.374219,0.863666,1.15344,0.374219
-194.412,1,0.818582,3,7,0,196.81,0.255585,0.699885,1.32516,0.255585
-194.412,0.00185176,1.18779,2,3,0,198.517,0.255585,0.699885,1.32516,0.255585
-192.911,1,0.288099,4,15,0,195.059,0.170431,0.799448,1.22213,0.170431
-193.235,0.983651,0.418492,3,15,0,194.235,0.224444,0.733233,1.2814,0.224444
-192.402,0.995265,0.588754,2,3,0,193.395,0.125399,0.720995,1.25499,0.125399
-191.15,0.853952,0.843185,2,3,0,194.38,-0.170231,0.719079,1.20671,-0.170231
-191.6,0.807278,0.938832,2,3,0,193.856,-0.133945,0.713504,1.08073,-0.133945
-191.6,0.00227903,0.962296,1,1,0,196.755,-0.133945,0.713504,1.08073,-0.133945
-192.411,0.992316,0.241442,3,7,0,192.623,-0.154811,0.665187,1.05846,-0.154811
-192.852,0.989672,0.343225,2,3,0,192.916,-0.132232,0.658645,1.04699,-0.132232
-192.266,0.996459,0.48438,3,7,0,194.467,-0.0863942,0.725263,1.28677,-0.0863942
-193.397,0.906718,0.689847,3,7,0,194.288,-0.377034,0.592306,1.10828,-0.377034
-192.741,0.983275,0.839554,2,3,0,194.997,0.0734531,0.807431,1.14187,0.0734531
-191.096,0.979543,1.16345,2,3,0,192.951,-0.178097,0.697284,1.12559,-0.178097
-191.523,0.660001,1.5982,2,3,0,191.726,-0.286284,0.755148,1.21328,-0.286284
-192.429,0.655277,1.2709,2,3,0,193.147,-0.159428,0.741917,1.04667,-0.159428
-192.706,0.990261,1.00417,2,3,0,192.791,-0.246253,0.675507,1.30794,-0.246253
-193.626,0.415949,1.40044,2,3,0,194.459,-0.0493584,0.578105,1.17091,-0.0493584
-193.121,0.929166,0.740181,3,7,0,195.77,-0.341337,0.811315,1.24942,-0.341337
