# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1256
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=carmodel_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,ar.1,sigma,lprior,b_Intercept
-194.979,1,0.688574,2,3,0,196.753,0.268408,0.703468,1.0856,-3.14241,0.268408
-195.138,0.959295,1.05315,2,7,0,196.925,-0.28133,0.791267,1.31543,-3.48762,-0.28133
-194.043,0.828639,1.47735,2,3,0,195.491,0.195349,0.759722,1.24089,-3.3757,0.195349
-192.259,0.959424,1.58886,2,3,0,193.88,-0.106045,0.70043,1.16569,-3.10508,-0.106045
-195.199,0.190311,2.21715,1,1,0,195.318,0.349714,0.773646,1.26125,-3.46478,0.349714
-192.53,0.998978,0.668589,3,7,0,195.14,-0.374788,0.679274,1.17182,-3.02743,-0.374788
-192.805,0.92816,1.00973,3,7,0,193.51,-0.0430858,0.695237,1.23153,-3.10994,-0.0430858
-192.805,0.535999,1.32117,2,3,0,194.531,-0.0430858,0.695237,1.23153,-3.10994,-0.0430858
-192.392,0.9629,0.79963,2,7,0,194.059,-0.111973,0.734722,1.15886,-3.22239,-0.111973
-196.278,0.623086,1.11783,2,3,0,197.461,0.00631133,0.773993,1.00058,-3.35906,0.00631133
-193.188,1,0.805441,2,3,0,196.608,-0.0241969,0.664486,1.09766,-2.9923,-0.0241969
-192.817,0.738343,1.20567,2,3,0,195.505,-0.366944,0.651671,1.13747,-2.94666,-0.366944
-193.273,0.890137,1.08704,1,1,0,193.409,-0.343251,0.6218,1.12873,-2.88007,-0.343251
-193.273,0.000874849,1.31175,1,1,0,197.719,-0.343251,0.6218,1.12873,-2.88007,-0.343251
-195.468,0.977291,0.290169,4,15,0,197.249,-0.272709,0.557538,1.30369,-2.83281,-0.272709
-198.689,0.944014,0.414805,2,3,0,198.808,-0.114762,0.496623,1.37542,-2.83539,-0.114762
-196.511,1,0.555046,2,3,0,198.822,-0.279601,0.566135,1.36826,-2.8578,-0.279601
-193.557,1,0.823002,2,3,0,196.622,-0.404239,0.640867,1.25339,-2.94793,-0.404239
-192.874,0.915285,1.21606,2,7,0,194.723,-0.279851,0.643917,1.11498,-2.92654,-0.279851
-194.694,0.277629,1.52906,2,3,0,195.957,0.0110839,0.817512,1.21541,-3.61314,0.0110839
-194.411,0.999178,0.587342,2,3,0,195.074,0.0580513,0.800019,1.2409,-3.53817,0.0580513
-193.21,0.902754,0.863299,3,7,0,196.071,-0.231093,0.64482,1.0855,-2.92466,-0.231093
-193.057,0.986447,1.05903,2,3,0,193.517,-0.207453,0.76701,1.2106,-3.35727,-0.207453
-194.686,0.263471,1.51189,2,3,0,195.619,-0.531783,0.805981,1.19729,-3.52373,-0.531783
-194.422,0.98838,0.574913,3,7,0,196.561,0.213432,0.697082,1.26717,-3.15592,0.213432
-194.422,1.41617e-46,3.29285,1,2,1,196.264,0.213432,0.697082,1.26717,-3.15592,0.213432
-194.422,0,7.68902,0,1,1,195.848,0.213432,0.697082,1.26717,-3.15592,0.213432
-192.591,0.986369,0.758132,2,3,0,194.628,-0.000869991,0.71305,1.13519,-3.14975,-0.000869991
-193.378,0.755693,0.761432,2,3,0,194.91,-0.0729579,0.6275,1.2267,-2.93109,-0.0729579
-193.226,0.995401,0.511096,3,7,0,194.24,-0.239452,0.673283,1.27312,-3.04055,-0.239452
-192.728,0.953492,0.763518,3,7,0,194.21,-0.113357,0.644436,1.18146,-2.95367,-0.113357
-193.408,0.774434,1.10362,2,3,0,194.001,0.170541,0.721652,1.20044,-3.21581,0.170541
-192.316,0.898268,0.96338,2,3,0,194.739,-0.10285,0.723022,1.15482,-3.17937,-0.10285
-193.674,0.753948,1.26798,2,3,0,193.688,0.0682212,0.74844,1.08032,-3.27598,0.0682212
-195.087,0.454943,1.07923,2,3,0,198.342,-0.747817,0.690719,1.15941,-3.06329,-0.747817
-194.28,0.991196,0.360717,4,15,0,196.896,0.263413,0.691281,1.19751,-3.12861,0.263413
-192.805,1,0.663245,3,7,0,194.695,-0.397058,0.710101,1.21826,-3.13391,-0.397058
-192.805,0.301822,1.25983,2,3,0,194.414,-0.397058,0.710101,1.21826,-3.13391,-0.397058
-193.356,0.988296,0.268068,3,15,0,193.991,-0.184751,0.786272,1.17963,-3.43665,-0.184751
-192.455,0.998153,0.495105,3,7,0,193.99,-0.293433,0.667044,1.13772,-2.98858,-0.293433
-194.629,0.648474,0.939353,2,3,0,194.759,-0.27036,0.81105,1.24362,-3.56544,-0.27036
-196.52,0.961731,0.604014,3,7,0,198.232,-0.725499,0.83241,1.15167,-3.65337,-0.725499
-194.04,0.883617,1.01957,2,3,0,197.378,-0.57309,0.704627,1.25873,-3.12508,-0.57309
-192.392,0.52961,1.34951,2,3,0,193.605,-0.217722,0.736921,1.1487,-3.22084,-0.217722
-192.688,0.978055,0.61419,2,7,0,192.974,-0.0410678,0.69013,1.21696,-3.09087,-0.0410678
-193.097,0.82284,1.07911,2,3,0,193.616,-0.130846,0.767564,1.11453,-3.34279,-0.130846
-193.057,1,1.18796,2,3,0,193.163,-0.288139,0.626222,1.21256,-2.91051,-0.288139
-193.834,0.147921,2.19597,2,3,0,194.402,-0.520017,0.743342,1.09386,-3.22478,-0.520017
-192.271,0.996455,0.337684,2,5,0,194.124,-0.293503,0.702338,1.17053,-3.10041,-0.293503
-193.275,0.900835,0.618529,2,3,0,193.587,-0.10284,0.626677,1.22402,-2.92617,-0.10284
-195.045,0.613897,0.853536,2,3,0,195.553,-0.390724,0.821546,1.22824,-3.61047,-0.390724
-194.199,0.998295,0.519743,3,7,0,195.923,-0.498848,0.794344,1.1895,-3.4659,-0.498848
-195.004,0.602603,0.939666,2,3,0,197.16,0.288025,0.751653,1.08015,-3.31982,0.288025
-193.038,0.998175,0.558817,2,7,0,195.301,-0.0654505,0.745499,1.09245,-3.2529,-0.0654505
-192.265,0.904352,0.999571,2,3,0,193.33,-0.289505,0.696859,1.17131,-3.08327,-0.289505
-193.002,0.62161,1.36953,1,1,0,193.085,-0.365073,0.655552,1.10906,-2.94988,-0.365073
-193.002,0.0535574,0.866095,1,1,0,198.215,-0.365073,0.655552,1.10906,-2.94988,-0.365073
-193.083,0.999654,0.11947,3,7,0,193.187,-0.377454,0.655001,1.10678,-2.94766,-0.377454
-193.293,0.993131,0.213172,4,15,0,194.599,-0.158574,0.773826,1.22194,-3.39277,-0.158574
-193.187,1,0.370353,2,3,0,193.328,-0.178676,0.771346,1.21622,-3.37917,-0.178676
-193.183,0.976665,0.649365,2,7,0,194.762,-0.356788,0.718498,1.25813,-3.1735,-0.356788
-193.23,0.915488,1.06181,2,3,0,194.424,0.0586669,0.692988,1.10176,-3.08372,0.0586669
-193.23,0.00710996,1.47051,2,3,0,198.084,0.0586669,0.692988,1.10176,-3.08372,0.0586669
-192.534,0.997328,0.196513,3,15,0,194.241,-0.310864,0.687671,1.21334,-3.06404,-0.310864
-193.842,0.980109,0.337866,3,11,0,194.011,-0.0251307,0.736037,1.05064,-3.21131,-0.0251307
-193.516,0.915902,0.551536,3,7,0,196.021,-0.462434,0.764485,1.21275,-3.33809,-0.462434
-195.044,0.913807,0.760609,2,3,0,195.447,0.282768,0.660625,1.18712,-3.04294,0.282768
-196.948,0.223051,1.03842,1,1,0,198.659,0.3403,0.626181,1.161,-2.96744,0.3403
-197.113,1,0.255412,4,15,0,199.177,-0.927534,0.802687,1.13506,-3.51256,-0.927534
-197.486,0.986084,0.432282,2,3,0,198.52,-1.00956,0.798734,1.16412,-3.5083,-1.00956
-194.496,0.939376,0.701844,3,7,0,198.813,-0.183163,0.680591,1.34097,-3.08203,-0.183163
-194.587,0.997256,1.01057,2,3,0,196.493,-0.599031,0.688424,1.08163,-3.03342,-0.599031
-194.587,0.00113355,1.66384,2,3,0,197.839,-0.599031,0.688424,1.08163,-3.03342,-0.599031
-193.691,1,0.251839,4,15,0,195.61,0.0738131,0.715085,1.27165,-3.19765,0.0738131
-192.551,0.995333,0.41835,3,7,0,194.384,-0.337484,0.666634,1.18929,-2.99769,-0.337484
-193.164,0.952864,0.682594,2,3,0,193.434,-0.522943,0.703249,1.15369,-3.09498,-0.522943
-192.787,0.84006,1.00168,2,3,0,194.102,-0.153485,0.759343,1.13179,-3.3103,-0.153485
-193.935,0.843965,1.12487,2,3,0,194.258,-0.3038,0.703765,1.03627,-3.07494,-0.3038
-192.759,1,1.27262,1,1,0,193.653,-0.266374,0.749363,1.11826,-3.25968,-0.266374
-192.759,3.26268e-05,2.05673,2,3,0,196.45,-0.266374,0.749363,1.11826,-3.25968,-0.266374
-194.366,0.977269,0.337282,3,15,0,195.01,0.291745,0.744914,1.23173,-3.32854,0.291745
-194.451,0.99745,0.518784,2,3,0,194.773,0.280506,0.759531,1.2397,-3.38765,0.280506
-194.073,0.958103,0.830545,3,7,0,196.052,0.143753,0.749178,1.26861,-3.33243,0.143753
-193.04,0.499832,1.21036,2,3,0,195.898,-0.465421,0.697769,1.21557,-3.09203,-0.465421
-195.25,0.837098,0.632894,3,7,0,195.906,0.038738,0.588725,1.11515,-2.84942,0.038738
-192.695,0.775802,0.703444,2,3,0,197.521,-0.382584,0.695037,1.11705,-3.06193,-0.382584
-195.12,0.687833,0.682288,2,3,0,195.886,-0.288372,0.575969,1.07507,-2.79786,-0.288372
-195.947,0.928577,0.546073,2,7,0,198.021,0.173525,0.834023,1.25043,-3.72787,0.173525
-193.055,0.948868,0.739545,3,7,0,199.959,-0.299991,0.649146,1.09669,-2.93385,-0.299991
-193.573,0.781825,1.04274,2,3,0,194.66,-0.0604423,0.773689,1.24229,-3.40523,-0.0604423
-194.229,0.937754,1.02255,2,3,0,194.525,-0.53576,0.640586,1.10975,-2.91277,-0.53576
-194.229,0.000501963,1.39967,1,1,0,197.118,-0.53576,0.640586,1.10975,-2.91277,-0.53576
-194.516,0.999735,0.260263,4,15,0,196.081,0.0759002,0.715789,1.3181,-3.21211,0.0759002
-193.825,0.992123,0.407705,3,7,0,195.969,-0.490065,0.681426,1.08003,-3.01133,-0.490065
-193.318,0.88466,0.6254,2,5,0,195.764,0.00567221,0.721292,1.26082,-3.2089,0.00567221
-194.052,0.970114,0.762617,3,7,0,194.118,0.101968,0.729329,1.28565,-3.25527,0.101968
-192.973,1,1.10843,1,1,0,193.88,-0.0337502,0.732905,1.2366,-3.24111,-0.0337502
-193.371,0.935386,1.70695,1,1,0,193.721,0.122907,0.759264,1.19333,-3.3524,0.122907
-193.371,5.72108e-36,2.29072,1,1,0,195.044,0.122907,0.759264,1.19333,-3.3524,0.122907
-193.434,0.983954,0.451167,3,7,0,194.713,-0.4967,0.653308,1.14147,-2.94968,-0.4967
-192.564,1,0.670889,2,3,0,193.586,-0.085974,0.743409,1.13874,-3.25322,-0.085974
-193.369,0.779718,1.02637,2,3,0,193.872,-0.281178,0.607126,1.21078,-2.87476,-0.281178
-193.071,0.930899,1.0025,2,3,0,194.531,-0.303884,0.697483,1.26191,-3.10641,-0.303884
-193.945,0.81089,1.32655,2,3,0,194.546,-0.0828706,0.710154,1.31071,-3.17441,-0.0828706
-193.706,0.583392,1.3773,2,3,0,194.715,-0.447592,0.781138,1.14403,-3.39484,-0.447592
-193.985,0.948583,0.909424,2,3,0,194.982,-0.582747,0.67271,1.12322,-2.99689,-0.582747
-196.133,0.257455,1.24145,2,3,0,198.701,0.0467021,0.643094,1.3752,-3.01491,0.0467021
-194.276,0.985041,0.433409,3,7,0,197.956,-0.64648,0.765544,1.1647,-3.33339,-0.64648
-194.262,0.978145,0.63571,3,7,0,195.298,0.0740025,0.621776,1.2266,-2.93513,0.0740025
-194.262,0.502974,0.916598,1,1,0,196.411,0.0740025,0.621776,1.2266,-2.93513,0.0740025
-195.278,0.951281,0.523649,3,7,0,196.781,-0.278003,0.788588,1.03664,-3.41027,-0.278003
-193.883,1,0.714941,3,7,0,196.168,-0.0448122,0.679643,1.3008,-3.08025,-0.0448122
-193.883,0.59155,1.06886,1,3,0,197.34,-0.0448122,0.679643,1.3008,-3.08025,-0.0448122
-193.414,0.982685,0.728371,3,7,0,194.541,-0.247663,0.708448,1.05218,-3.09641,-0.247663
-194.875,0.334772,1.04953,2,3,0,196.816,0.0583975,0.822385,1.15593,-3.62941,0.0583975
-193.844,0.998148,0.440866,3,7,0,195.619,0.183351,0.716039,1.24373,-3.20842,0.183351
-195.972,0.801579,0.653333,3,7,0,197.947,-0.207596,0.539099,1.30446,-2.82235,-0.207596
-193.632,1,0.66662,2,3,0,196.103,-0.205632,0.627128,1.27033,-2.93093,-0.205632
-195.968,0.82583,0.986004,2,7,0,196.174,0.156599,0.821755,1.08176,-3.62204,0.156599
-193.776,1,1.0504,1,1,0,195.422,0.127407,0.782631,1.15203,-3.44466,0.127407
-193.96,0.323705,1.54525,1,1,0,195.135,0.0538983,0.630371,1.12944,-2.92736,0.0538983
-193.333,1,0.648965,3,7,0,195.001,-0.357379,0.778194,1.17383,-3.39041,-0.357379
-193.61,0.959891,0.953416,2,3,0,193.777,-0.200213,0.592864,1.15486,-2.84327,-0.200213
-194.62,0.69915,1.29715,1,1,0,195.452,-0.158125,0.561391,1.22595,-2.82408,-0.158125
-193.051,1,1.09353,2,3,0,194.832,-0.0803917,0.764705,1.11821,-3.33565,-0.0803917
-192.73,1,1.59521,1,1,0,193.099,0.0151926,0.724666,1.12586,-3.19003,0.0151926
-192.73,1.67966e-05,2.31978,1,1,0,194.075,0.0151926,0.724666,1.12586,-3.19003,0.0151926
-193.713,0.816191,0.554006,2,3,0,195.777,0.182941,0.684518,1.19005,-3.09443,0.182941
-194.678,0.985856,0.579758,3,7,0,195.145,0.0905438,0.816651,1.18217,-3.61007,0.0905438
-193.935,0.970345,0.821536,2,3,0,195.82,-0.0951705,0.780844,1.26077,-3.43843,-0.0951705
-192.55,1,1.12923,1,1,0,193.515,-0.0683292,0.73221,1.19697,-3.22571,-0.0683292
-192.55,0.0684335,1.6319,2,3,0,195.275,-0.0683292,0.73221,1.19697,-3.22571,-0.0683292
-192.777,0.991854,0.452865,2,3,0,192.916,0.0297899,0.725215,1.20013,-3.2108,0.0297899
-192.181,0.992948,0.645509,3,7,0,193.102,-0.209799,0.699626,1.15432,-3.09236,-0.209799
-192.761,0.688879,0.919319,2,3,0,194.062,-0.309357,0.745556,1.20507,-3.26274,-0.309357
-194.513,0.633841,0.767372,1,3,0,197.203,-0.127383,0.582189,1.26308,-2.8594,-0.127383
-192.269,0.999263,0.582761,2,5,0,194.355,-0.206,0.679505,1.18071,-3.0377,-0.206
-192.693,0.883512,0.835948,2,3,0,193.207,-0.15585,0.683401,1.09291,-3.03248,-0.15585
-193.565,0.792742,0.97902,2,3,0,193.845,0.044718,0.772021,1.22656,-3.40502,0.044718
-193.88,0.942295,0.979467,2,3,0,193.927,-0.398619,0.61706,1.10292,-2.86373,-0.398619
-193.698,0.857643,1.26651,2,3,0,194.72,-0.223876,0.761776,1.2723,-3.34923,-0.223876
-193.109,0.979298,1.41432,2,3,0,193.694,-0.474457,0.733334,1.20373,-3.21179,-0.474457
-193.036,0.875161,1.94141,1,1,0,193.708,-0.176249,0.722763,1.25971,-3.19791,-0.176249
-193.23,0.858126,2.22805,1,1,0,194.303,-0.0668559,0.737845,1.25803,-3.26183,-0.0668559
-193.23,8.9552e-07,2.48187,1,3,1,197.547,-0.0668559,0.737845,1.25803,-3.26183,-0.0668559
-194.901,0.784695,0.650446,2,3,0,196.603,0.108636,0.633886,1.28626,-2.97894,0.108636
-193.914,0.934113,0.642727,3,7,0,196.569,0.243623,0.706132,1.169,-3.16604,0.243623
-192.296,1,0.815561,3,7,0,193.794,-0.0974768,0.717289,1.15601,-3.15991,-0.0974768
-193.295,0.616215,1.15311,1,1,0,193.322,0.0366407,0.674977,1.10212,-3.02825,0.0366407
-192.26,0.819189,0.859443,2,3,0,194.288,-0.283677,0.689929,1.15377,-3.05804,-0.283677
-193.386,0.765337,0.898307,2,3,0,194.047,0.050469,0.648938,1.19486,-2.98358,0.050469
-193.011,0.987891,0.85877,2,3,0,194.249,-0.249222,0.769962,1.18796,-3.36216,-0.249222
-192.379,0.936557,1.18429,2,3,0,192.828,-0.332823,0.713403,1.15127,-3.1312,-0.332823
-193.329,0.488309,1.49806,2,7,0,193.365,-0.0664734,0.619513,1.18145,-2.90511,-0.0664734
-193.184,0.926282,0.909439,2,3,0,194.671,-0.0980962,0.778723,1.14889,-3.40199,-0.0980962
-194.039,0.953237,1.13045,2,3,0,195.179,-0.455701,0.603433,1.21463,-2.86457,-0.455701
-194.039,3.43791e-05,1.46588,2,3,0,197.417,-0.455701,0.603433,1.21463,-2.86457,-0.455701
-192.916,0.906945,0.405799,3,7,0,198.477,-0.424703,0.745686,1.16679,-3.25097,-0.424703
-192.847,0.993756,0.489113,3,7,0,193.524,-0.0779511,0.682133,1.23845,-3.06883,-0.0779511
-193.902,0.674685,0.676988,2,3,0,196.884,-0.406101,0.612637,1.11105,-2.85724,-0.406101
-193.047,0.841075,0.560732,2,7,0,197.828,-0.488372,0.732421,1.17067,-3.20055,-0.488372
-193.328,0.985845,0.60656,2,3,0,193.609,-0.517235,0.712031,1.21999,-3.13975,-0.517235
-193.328,0.529717,0.825815,2,3,0,198.246,-0.517235,0.712031,1.21999,-3.13975,-0.517235
-193.154,0.855221,0.543957,2,7,0,196.255,-0.26159,0.767513,1.21647,-3.35777,-0.26159
-193.303,0.941391,0.601278,3,7,0,194.962,-0.179956,0.606971,1.15496,-2.86718,-0.179956
-193.336,0.95818,0.760919,2,7,0,194.361,-0.425641,0.75531,1.22366,-3.303,-0.425641
-192.877,0.964421,0.987241,2,7,0,194.014,-0.10434,0.718204,1.24601,-3.18392,-0.10434
-192.823,1,1.29137,1,1,0,193.104,-0.0980046,0.72411,1.23852,-3.20353,-0.0980046
-192.823,2.14447e-09,1.78282,1,1,0,195.564,-0.0980046,0.72411,1.23852,-3.20353,-0.0980046
-195.046,0.909589,0.516988,2,7,0,195.464,0.153146,0.816829,1.12995,-3.60708,0.153146
-193.691,0.988298,0.620664,2,3,0,195.655,0.0817241,0.741151,1.07859,-3.24869,0.0817241
-192.885,1,0.840803,2,3,0,193.644,-0.00238456,0.706952,1.10096,-3.12145,-0.00238456
-195.638,0.24838,1.15766,2,3,0,196.67,-0.0790404,0.775713,1.35607,-3.44136,-0.0790404
-193.159,0.99507,0.499992,2,3,0,195.94,-0.104255,0.705704,1.26845,-3.14709,-0.104255
-193.439,0.959145,0.682941,2,7,0,194.072,-0.13007,0.780351,1.22028,-3.42345,-0.13007
-193.311,1,0.881273,2,3,0,193.998,0.157857,0.711267,1.15091,-3.16652,0.157857
-193.311,0.316614,1.20855,2,3,0,194.897,0.157857,0.711267,1.15091,-3.16652,0.157857
-192.789,0.984985,0.584626,2,3,0,193.591,-0.0801531,0.759625,1.1756,-3.32748,-0.0801531
-192.35,0.942483,0.78313,2,3,0,193.225,-0.106148,0.682666,1.18079,-3.05415,-0.106148
-194.401,0.542631,0.98201,2,3,0,195.305,0.141383,0.782005,1.09046,-3.42989,0.141383
-192.834,1,0.672622,2,3,0,194.724,-0.0817989,0.738446,1.22719,-3.25522,-0.0817989
-194.334,0.714889,0.918857,1,3,0,196.062,-0.503021,0.799165,1.17222,-3.48473,-0.503021
-192.976,0.812445,0.816854,2,3,0,197.734,-0.159403,0.62631,1.19608,-2.91431,-0.159403
-192.72,0.91626,0.840842,2,3,0,194.249,-0.348041,0.74637,1.17907,-3.25838,-0.348041
-193.638,0.768108,1.01037,1,3,0,195.106,0.136127,0.775581,1.17739,-3.42021,0.136127
-193.251,0.841434,0.972855,2,3,0,195.857,-0.534468,0.699221,1.18862,-3.09022,-0.534468
-193.342,0.899032,1.04461,2,3,0,194.436,-0.0213583,0.707073,1.06855,-3.11284,-0.0213583
-192.836,0.876537,1.22095,2,3,0,193.98,-0.342438,0.638816,1.15851,-2.92236,-0.342438
-194.635,0.513779,1.37926,2,3,0,195.214,0.175804,0.76732,1.07092,-3.36583,0.175804
-194.338,0.994591,0.912844,2,7,0,195.039,-0.482373,0.650456,1.29148,-2.97886,-0.482373
-193.892,1,1.22643,1,1,0,194.664,-0.424484,0.688674,1.29323,-3.08356,-0.424484
-193.463,0.356278,1.65819,2,7,0,193.969,-0.428429,0.736013,1.08361,-3.19494,-0.428429
-194.592,0.897496,0.874369,2,3,0,195.374,-0.239157,0.671639,1.01779,-2.97776,-0.239157
-195.732,0.501229,1.01748,2,3,0,197.901,0.00239193,0.8185,1.06833,-3.58375,0.00239193
-194.877,0.953264,0.66532,3,7,0,199.874,-0.694219,0.669035,1.2264,-3.01421,-0.694219
-194.512,0.995146,0.839257,3,7,0,195.758,0.287351,0.785299,1.16129,-3.48242,0.287351
-192.656,0.875987,1.12332,2,3,0,194.51,-0.230789,0.670629,1.22861,-3.02277,-0.230789
-192.656,0.0271904,1.26435,1,1,0,195.466,-0.230789,0.670629,1.22861,-3.02277,-0.230789
-192.82,0.997326,0.419815,3,7,0,192.951,-0.0596969,0.734756,1.10067,-3.21396,-0.0596969
-192.788,0.984385,0.563365,3,7,0,193.924,-0.432373,0.678662,1.18485,-3.02754,-0.432373
-194.48,0.705787,0.741002,2,5,0,195.707,0.220445,0.780994,1.24328,-3.47199,0.220445
-193.684,0.954509,0.654087,3,7,0,196.649,-0.0912015,0.771649,1.25686,-3.39716,-0.0912015
-193.241,0.981258,0.823028,2,3,0,194.212,0.0263074,0.699012,1.25084,-3.13376,0.0263074
-193.241,0.235362,1.07441,1,1,0,194.85,0.0263074,0.699012,1.25084,-3.13376,0.0263074
-195.293,0.904883,0.487204,2,3,0,195.723,-0.0018629,0.688831,1.36354,-3.12793,-0.0018629
-196.73,0.925782,0.570944,2,3,0,197.569,-0.148918,0.746791,1.4176,-3.33127,-0.148918
-200.254,0.877746,0.688508,2,3,0,201.819,0.136225,0.718257,1.52265,-3.28426,0.136225
-199.166,1,0.775348,2,3,0,200.558,0.166225,0.712283,1.48477,-3.25692,0.166225
-195.748,1,1.03574,2,3,0,200.32,-0.551079,0.57752,1.12023,-2.80521,-0.551079
-193.282,0.609429,1.3816,2,3,0,194.518,-0.401086,0.693762,1.25996,-3.09123,-0.401086
-192.895,0.899419,1.06726,2,3,0,193.838,-0.0332195,0.670701,1.11166,-3.01116,-0.0332195
-194.209,0.203026,1.23582,2,3,0,196.065,-0.537834,0.749051,1.26917,-3.28848,-0.537834
-192.302,0.98455,0.543813,2,7,0,195.44,-0.133286,0.709274,1.1301,-3.12373,-0.133286
-192.42,0.982737,0.709122,3,7,0,192.659,-0.0942654,0.731245,1.17999,-3.21583,-0.0942654
-192.369,0.92906,0.921179,2,3,0,193.038,-0.340381,0.696601,1.1552,-3.07673,-0.340381
-194.064,0.558214,1.10991,2,3,0,195.24,0.103441,0.701299,1.28587,-3.15895,0.103441
-193.028,0.955694,0.802346,2,3,0,194.562,-0.082635,0.752899,1.22892,-3.31238,-0.082635
-192.628,1,1.00211,2,3,0,193.123,-0.274673,0.675398,1.10419,-3.00481,-0.274673
-192.628,0.267027,1.32846,2,3,0,193.497,-0.274673,0.675398,1.10419,-3.00481,-0.274673
-193.703,0.913523,0.646424,2,5,0,193.768,-0.0883105,0.745591,1.28476,-3.29655,-0.0883105
-193.51,0.987206,0.761447,3,7,0,194.52,-0.534579,0.751263,1.19438,-3.27914,-0.534579
-193.316,0.938973,0.99065,2,3,0,194.317,-0.11976,0.678191,1.06342,-3.0138,-0.11976
-193.529,0.729669,1.20576,2,3,0,194.586,-0.324331,0.743101,1.27188,-3.26887,-0.324331
-192.758,0.901055,1.10463,2,3,0,194.001,-0.282173,0.742402,1.10978,-3.22965,-0.282173
-200.415,0.00274787,1.2759,2,3,0,201.474,-0.928199,0.590152,1.15908,-2.85017,-0.928199
-196.396,0.333333,1.75683,2,3,0,199.013,0.462344,0.688515,1.20179,-3.15643,0.462344
-196.396,0,7.52032,0,1,1,197.582,0.462344,0.688515,1.20179,-3.15643,0.462344
-192.452,1,0.887392,1,3,0,195.897,-0.0629712,0.717218,1.1932,-3.1714,-0.0629712
-192.455,0.990311,1.02404,2,3,0,192.701,-0.182836,0.679635,1.21213,-3.04702,-0.182836
-192.542,0.698205,1.43652,2,3,0,193.212,-0.136769,0.739274,1.12318,-3.22956,-0.136769
-194.945,0.539073,0.951051,2,3,0,195.372,-0.71685,0.781262,1.17558,-3.40739,-0.71685
-193.291,0.995461,0.395426,3,7,0,196.061,0.163519,0.72357,1.17827,-3.21644,0.163519
-192.688,0.958584,0.682278,2,3,0,193.872,-0.0636341,0.752107,1.17413,-3.29785,-0.0636341
-192.688,0.276306,1.0884,2,3,0,197.958,-0.0636341,0.752107,1.17413,-3.29785,-0.0636341
-193.112,0.997261,0.205457,4,31,0,193.625,-0.38543,0.697299,1.25116,-3.10047,-0.38543
-193.071,0.981995,0.381022,4,15,0,195.431,0.0114584,0.726956,1.09314,-3.19064,0.0114584
-192.966,0.95323,0.679985,3,7,0,193.931,-0.291434,0.670541,1.25032,-3.02476,-0.291434
-194.096,0.501025,1.11255,2,3,0,196.031,-0.144896,0.805905,1.1339,-3.52196,-0.144896
-194.789,0.989603,0.441086,3,7,0,196.111,-0.678079,0.777019,1.22298,-3.39808,-0.678079
-193.398,0.968017,0.812944,2,3,0,195.906,-0.461977,0.703294,1.25189,-3.11862,-0.461977
-192.638,0.885105,1.39496,1,3,0,193.172,-0.123104,0.676161,1.2237,-3.04431,-0.123104
-192.638,0.000749954,1.84463,1,1,0,194.904,-0.123104,0.676161,1.2237,-3.04431,-0.123104
-193.263,0.996514,0.163315,4,23,0,193.802,-0.465591,0.737855,1.11172,-3.20768,-0.465591
-193.753,0.985657,0.307201,4,15,0,195.027,0.161018,0.776214,1.18201,-3.42745,0.161018
-193.441,0.988149,0.554511,2,5,0,194.767,-0.447831,0.631135,1.14766,-2.90093,-0.447831
-192.631,1,0.999694,2,3,0,193.332,-0.313529,0.660214,1.20471,-2.98545,-0.313529
-192.631,0.140938,1.84958,1,1,0,194.104,-0.313529,0.660214,1.20471,-2.98545,-0.313529
-193.42,0.995407,0.273061,4,15,0,193.588,-0.33685,0.661233,1.27223,-3.00369,-0.33685
-192.883,0.991495,0.499241,3,7,0,194.276,-0.201957,0.737636,1.08837,-3.21103,-0.201957
-193.068,0.988011,0.893662,2,3,0,193.284,-0.12449,0.712718,1.06929,-3.12265,-0.12449
-192.737,0.750707,1.5686,1,3,0,193.222,-0.00380252,0.673016,1.18125,-3.03641,-0.00380252
-193.383,0.896799,1.39255,2,3,0,193.811,-0.494144,0.66917,1.12131,-2.98605,-0.494144
-193.383,0.0170843,1.86741,1,1,0,193.759,-0.494144,0.66917,1.12131,-2.98605,-0.494144
-195.162,0.98055,0.21504,3,7,0,195.625,-0.718058,0.667689,1.14744,-2.99304,-0.718058
-194.795,0.996799,0.367379,4,15,0,196.126,0.375486,0.744286,1.20883,-3.33492,0.375486
-192.985,0.953175,0.65039,2,5,0,196.255,-0.454798,0.678298,1.13179,-3.014,-0.454798
-192.381,0.982007,1.01316,2,3,0,193.194,-0.14663,0.710636,1.20428,-3.14451,-0.14663
-192.381,0.0888026,1.69337,1,1,0,194.005,-0.14663,0.710636,1.20428,-3.14451,-0.14663
-194.655,0.973021,0.258065,3,11,0,195.737,0.32221,0.773514,1.22003,-3.44939,0.32221
