# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = model_e2be5eb6573ecac874026412491317bd_model
# start_datetime = 2024-09-05 18:28:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/standata-177628368cc7.json
# init = 2 (Default)
# random
#   seed = 1245
# output
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/model_e2be5eb6573ecac874026412491317bd-202409051528-2-470c15.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/model_e2be5eb6573ecac874026412491317bd-profile-202409051528-2-45bfdf.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=model_e2be5eb6573ecac874026412491317bd_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,ar.1,sigma,nu,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.379256
# Diagonal elements of inverse mass matrix:
# 0.000448514, 0.951394, 1.14537, 0.024589, 0.7575
-66.6258,0.675074,0.379256,3,15,0,69.6364,0.0785799,8.57803,0.958652,0.619517,3.31821,-8.82364,4.72761
-69.0806,0.805356,0.379256,3,11,0,72.0539,0.112678,9.46404,0.977688,0.47978,2.91725,-8.91324,3.94282
-66.8818,0.559541,0.379256,3,15,0,72.1089,0.112515,9.60654,0.955034,0.867758,17.1884,-8.59065,4.09331
-64.9906,0.998191,0.379256,3,7,0,67.6083,0.0942079,10.2879,0.93833,0.817478,20.1792,-8.77243,5.67176
-65.2994,0.987982,0.379256,3,7,0,66.3233,0.083445,9.43245,0.936726,0.834374,21.1263,-8.76391,5.34364
-64.1719,1,0.379256,3,7,0,65.5217,0.0876424,9.94966,0.93426,0.763137,19.8225,-8.72091,5.65518
-65.3403,0.967506,0.379256,2,7,0,65.5915,0.113548,9.56155,0.856145,0.618958,21.2362,-8.75747,3.99771
-66.2372,0.378791,0.379256,2,3,0,69.136,0.108165,9.31598,0.953027,0.641664,29.9077,-9.28403,4.01591
-65.8997,0.948275,0.379256,3,7,0,68.7779,0.0936599,9.63351,0.871462,0.729099,4.68996,-8.62168,5.04418
-64.8511,0.857946,0.379256,3,7,0,68.3807,0.109699,10.0253,0.955354,0.611478,18.7389,-8.67091,4.65007
-64.9296,0.913063,0.379256,2,3,0,65.86,0.105085,10.5994,0.944871,0.602757,18.5806,-8.71918,5.45027
-63.955,0.97326,0.379256,3,15,0,66.4166,0.0966469,9.7176,0.948408,0.568338,8.44939,-8.41339,4.9819
-64.1372,0.975108,0.379256,4,15,0,65.1282,0.100797,9.75253,0.958539,0.61262,9.20262,-8.40895,4.81346
-64.8984,0.958829,0.379256,3,7,0,65.6774,0.0916253,9.10165,0.945258,0.553281,4.3402,-8.64724,4.61201
-68.2373,0.896564,0.379256,3,7,0,68.9286,0.0790425,10.1601,0.958281,0.539606,2.25454,-9.14572,6.28701
-65.7513,0.960913,0.379256,3,15,0,70.0273,0.0831589,8.53723,0.942981,0.592612,4.95363,-8.58523,4.46245
-64.3602,0.993307,0.379256,4,15,0,68.4812,0.0905901,10.3914,0.951099,0.658812,11.5021,-8.46935,5.9525
-63.7193,0.984776,0.379256,3,11,0,65.7499,0.0972269,9.35036,0.897072,0.732526,22.1603,-8.80784,4.58624
-67.3369,0.624367,0.379256,3,7,0,69.6331,0.0767915,9.85269,0.993219,0.762147,18.2539,-8.64555,6.0899
-70.1953,0.933536,0.379256,3,15,0,73.5931,0.0646348,9.16173,0.998522,0.508373,7.46538,-8.42033,5.99463
-65.0655,0.884887,0.379256,3,15,0,70.2676,0.0849315,9.84146,0.926313,0.699283,5.40926,-8.56597,5.67982
-65.455,0.980142,0.379256,3,7,0,67.2956,0.0648929,8.96263,0.964774,0.509216,4.45773,-8.6302,5.78288
-64.9342,0.881069,0.379256,3,7,0,67.8845,0.0849871,9.61204,0.956138,0.634946,4.27496,-8.67472,5.44767
-66.125,0.947858,0.379256,3,7,0,67.0395,0.0741836,9.04905,0.890231,0.585113,7.60429,-8.40678,5.41406
-63.834,0.644305,0.379256,3,7,0,67.9791,0.0884894,9.44478,0.941841,0.661553,7.44882,-8.42991,5.1088
-64.2386,0.94364,0.379256,2,7,0,65.5041,0.0946215,9.85873,0.957913,0.647758,6.26206,-8.50764,5.22227
-66.8963,0.859274,0.379256,3,7,0,68.1701,0.109752,10.5122,0.976874,0.649621,3.70134,-8.84089,5.13429
-68.4142,0.939736,0.379256,3,15,0,71.4275,0.129718,12.0836,0.99434,0.657314,31.9263,-9.77033,5.72739
-69.2927,0.96367,0.379256,3,7,0,70.7829,0.135552,11.6047,0.987408,0.614254,2.97739,-9.15258,4.96268
-68.7332,1,0.379256,3,7,0,70.9681,0.12366,11.8022,0.995337,0.524207,3.99405,-8.99285,5.74283
-68.05,0.890149,0.379256,3,15,0,70.4129,0.142123,12.0747,0.992888,0.585592,8.98871,-8.74022,5.11071
-65.5421,0.89716,0.379256,3,7,0,71.0726,0.102398,9.63435,0.977857,0.602763,9.69491,-8.40158,4.61686
-66.7004,0.968354,0.379256,3,7,0,67.4522,0.113049,11.0404,0.917564,0.689168,12.6412,-8.57239,5.50103
-66.6907,1,0.379256,3,7,0,67.7053,0.0919394,9.8099,0.989175,0.751707,34.0502,-9.5991,5.30487
-68.1455,0.931119,0.379256,3,7,0,69.862,0.137082,11.0015,0.972088,0.68623,5.18336,-8.72126,4.28448
-66.4432,0.963042,0.379256,3,7,0,70.5031,0.0882206,10.9402,0.958794,0.677229,8.49536,-8.54196,6.61743
-67.8193,0.978547,0.379256,4,15,0,69.1878,0.113832,9.75568,0.98947,0.627296,5.85012,-8.53269,4.17793
-66.7556,0.997646,0.379256,3,7,0,68.8306,0.091703,8.3506,0.950453,0.618573,7.13472,-8.44949,3.85716
-65.3511,0.90786,0.379256,3,7,0,69.562,0.0914003,9.96999,0.983461,0.691383,9.66987,-8.42685,5.49138
-68.5604,0.61842,0.379256,2,7,0,68.8934,0.0798089,10.734,0.990938,0.663288,5.93101,-8.61907,6.82336
-63.8354,0.985277,0.379256,2,7,0,69.587,0.0931546,9.62394,0.908739,0.577048,4.8663,-8.59771,5.05937
-63.4728,0.933348,0.379256,3,7,0,64.3143,0.0897346,9.88644,0.926407,0.63736,14.6978,-8.49546,5.48944
-66.7918,0.761739,0.379256,3,7,0,69.6281,0.0964579,9.12037,0.922627,0.910128,25.6189,-9.01835,4.39393
-65.8141,0.978056,0.379256,3,7,0,68.6635,0.0985019,10.2977,0.873147,0.774315,9.92074,-8.44869,5.47111
-67.0752,0.970162,0.379256,3,7,0,68.9765,0.0997443,8.65736,0.914657,0.815598,11.3115,-8.40231,3.76989
-64.2749,0.800268,0.379256,3,7,0,67.4751,0.0993177,9.76996,0.840303,0.741699,13.1649,-8.44307,4.90339
-65.9528,0.15168,0.379256,2,3,0,68.1042,0.10337,9.12042,0.966737,0.704817,23.0632,-8.86048,4.0553
-67.0117,0.819596,0.379256,2,3,0,68.8108,0.0951856,10.7124,0.936861,0.661597,52.5475,-11.0914,6.0483
-64.5416,1,0.379256,2,3,0,66.9837,0.0996611,10.0204,0.95617,0.725909,34.265,-9.62467,5.137
-64.6361,0.932765,0.379256,2,3,0,66.0377,0.100215,10.38,0.913974,0.748274,35.4224,-9.73721,5.46946
-66.2577,0.900712,0.379256,2,3,0,69.071,0.0951228,9.89889,0.868319,0.813385,59.442,-11.5782,5.23787
-68.739,0.796122,0.379256,3,7,0,71.9353,0.13368,9.89484,0.910997,0.662346,34.247,-9.60963,3.34451
-63.7418,0.994121,0.379256,2,3,0,69.6343,0.0965497,9.91726,0.888983,0.723651,30.6115,-9.35675,5.18632
-63.8409,0.902239,0.379256,3,7,0,65.2077,0.0948897,10.012,0.912444,0.665716,7.3425,-8.4637,5.36244
-66.7335,0.152212,0.379256,3,7,0,73.5555,0.0982838,8.47703,0.940723,0.635684,9.35397,-8.39513,3.66112
-64.1304,0.993268,0.379256,3,11,0,67.1918,0.0883914,9.2678,0.914635,0.726009,10.3316,-8.38664,4.93662
-64.7776,0.939237,0.379256,3,7,0,65.8054,0.0955074,9.66942,0.957241,0.653525,32.4838,-9.47254,4.98956
-64.8472,0.913734,0.379256,3,15,0,66.6732,0.0963621,10.0856,0.880325,0.819544,23.0942,-8.90487,5.36383
-66.1982,0.798457,0.379256,3,7,0,67.2226,0.0953305,9.64039,0.974915,0.724467,45.4665,-10.439,4.9692
-66.549,0.94217,0.379256,3,7,0,67.9495,0.11527,9.44101,0.92283,0.654837,4.1794,-8.68105,3.7928
-67.9397,0.874231,0.379256,3,15,0,72.0413,0.109102,8.84771,0.90273,0.86056,9.61464,-8.39413,3.50173
-66.9821,0.992553,0.379256,3,7,0,69.1318,0.104561,9.49192,0.963744,0.59441,30.2669,-9.31217,4.36842
-66.8553,1,0.379256,3,7,0,68.2895,0.0891639,8.94587,0.928322,0.874932,12.4876,-8.42083,4.57684
-66.525,0.973138,0.379256,3,7,0,68.0314,0.101298,9.86186,0.963842,0.519252,12.8286,-8.44277,4.89824
-65.6526,0.987643,0.379256,2,3,0,67.8368,0.0915058,9.99576,0.917342,0.524754,12.3841,-8.43744,5.51198
-65.9557,1,0.379256,2,3,0,66.3856,0.091897,9.70585,0.928014,0.511342,13.7605,-8.45102,5.2029
-66.3679,0.821489,0.379256,2,7,0,69.6317,0.0985763,10.0377,0.973747,0.47988,6.27725,-8.51473,5.20751
-65.3167,0.985564,0.379256,3,7,0,67.072,0.0767927,9.11599,0.951643,0.612047,3.54235,-8.77288,5.35315
-64.9617,0.963846,0.379256,3,7,0,66.5334,0.0679774,8.80373,0.948193,0.545309,5.42762,-8.53162,5.47284
-65.0205,0.90903,0.379256,3,15,0,66.3534,0.0928057,9.86547,0.974805,0.538294,6.136,-8.51251,5.31799
-63.6914,0.982316,0.379256,3,7,0,65.4064,0.0870623,9.61611,0.947614,0.596014,9.14269,-8.39884,5.35006
-64.348,0.912274,0.379256,3,7,0,64.7799,0.0774098,9.68204,0.943069,0.611699,9.26431,-8.4006,5.88896
-67.0216,0.975246,0.379256,3,7,0,68.2656,0.0637957,9.10182,0.978731,0.457285,3.52938,-8.77084,5.97583
-69.5282,0.720489,0.379256,4,15,0,75.2658,0.127673,10.195,0.949022,0.524881,2.33204,-9.12621,3.93902
-72.3891,0.962442,0.379256,4,15,0,74.4188,0.0321494,6.86243,0.999544,0.728894,4.2722,-8.84088,5.28711
-67.5983,0.99318,0.379256,4,15,0,73.6994,0.0630346,8.29795,0.9962,0.709987,19.2252,-8.67806,5.20926
-66.214,0.91351,0.379256,3,7,0,70.1589,0.0841735,10.1582,0.988965,0.68337,11.2326,-8.44846,6.0337
-65.988,0.973529,0.379256,2,7,0,67.2345,0.0987901,9.23152,0.980536,0.687896,10.8792,-8.39526,4.39081
-64.2746,0.996217,0.379256,2,7,0,67.3052,0.111705,10.1521,0.954335,0.670231,15.2239,-8.54091,4.6785
-67.7391,0.810604,0.379256,2,3,0,69.9577,0.105142,10.7763,0.966276,0.497549,10.9962,-8.5056,5.62438
-64.8266,0.857261,0.379256,3,15,0,72.7194,0.112292,9.41494,0.837505,0.696278,12.9958,-8.4211,3.91264
-65.8949,0.782382,0.379256,3,7,0,70.7476,0.117544,9.53744,0.927984,0.684835,6.26981,-8.49063,3.77778
-65.7098,0.949584,0.379256,3,11,0,69.2216,0.074871,9.14102,0.955276,0.446758,4.52279,-8.6202,5.47234
-65.5411,0.95525,0.379256,3,15,0,69.261,0.0992242,9.78361,0.85783,0.553429,3.76939,-8.74692,4.92162
-68.1647,0.121296,0.379256,3,7,0,72.9664,0.097127,9.03938,0.993902,0.638683,6.04479,-8.49632,4.28016
-67.7982,0.956824,0.379256,2,7,0,72.8236,0.0851112,8.22825,0.986048,0.702249,23.8559,-8.9293,4.0578
-67.13,1,0.379256,3,7,0,68.3962,0.0526104,9.2041,0.973628,0.670886,11.823,-8.40075,6.62619
-64.1811,0.968988,0.379256,3,15,0,67.9364,0.09177,9.95013,0.936596,0.528202,5.48657,-8.56056,5.4534
-64.5783,0.856533,0.379256,3,7,0,67.1053,0.0870692,9.79674,0.966395,0.550085,4.9994,-8.59824,5.53035
-64.2005,0.679519,0.379256,3,15,0,68.1909,0.100872,9.86003,0.943386,0.671346,32.8976,-9.51259,4.9173
-64.1916,0.98673,0.379256,3,7,0,65.8651,0.0804391,9.38573,0.933222,0.712481,10.5087,-8.39094,5.44422
-66.0408,0.83055,0.379256,4,15,0,68.3657,0.0890862,9.63565,0.974618,0.720391,44.2297,-10.3418,5.27042
-64.6063,1,0.379256,3,7,0,66.8822,0.10649,10.5459,0.916045,0.652018,12.2272,-8.4954,5.32786
-65.4942,0.97515,0.379256,3,7,0,67.0905,0.104823,9.16071,0.914207,0.673498,5.37549,-8.54122,4.02439
-65.5801,0.990331,0.379256,3,7,0,67.6157,0.115385,10.233,0.909798,0.5732,9.48623,-8.43847,4.57911
-64.4385,1,0.379256,3,7,0,66.1697,0.11241,10.2032,0.947449,0.613167,9.17633,-8.44346,4.69512
-65.5766,0.98839,0.379256,3,7,0,66.5589,0.113876,11.1602,0.981763,0.646913,12.9762,-8.60318,5.58031
-66.6122,0.916322,0.379256,3,15,0,67.7715,0.0797927,8.9015,0.883507,0.801974,20.6539,-8.72444,4.99166
-66.4247,1,0.379256,3,7,0,69.5291,0.0743321,8.91971,0.991461,0.622288,13.5513,-8.43681,5.27744
-68.4077,0.819965,0.379256,3,7,0,71.5445,0.118742,11.3065,0.989562,0.790239,6.64242,-8.67261,5.48811
-65.1457,0.975914,0.379256,3,15,0,69.9671,0.105364,10.3609,0.932991,0.590071,23.5611,-8.95105,5.19811
-70.1296,0.695387,0.379256,3,15,0,71.5417,0.127775,11.7103,0.989179,0.953122,32.7902,-9.77428,5.44929
-66.6176,1,0.379256,3,7,0,70.728,0.114364,11.1731,0.952766,0.574744,12.3179,-8.58464,5.5693
-66.6176,0.384377,0.379256,3,15,0,71.9502,0.114364,11.1731,0.952766,0.574744,12.3179,-8.58464,5.5693
-68.6358,0.84335,0.379256,3,7,0,70.555,0.060778,10.1785,0.973384,0.713333,5.8855,-8.55998,7.20037
-69.5204,0.988758,0.379256,4,15,0,70.9447,0.10519,12.2505,0.962516,0.725438,10.4714,-8.77161,7.09615
-69.5264,0.363019,0.379256,4,27,0,75.4869,0.11491,11.4028,0.999103,0.776005,19.9438,-8.91937,5.77218
-67.3115,0.984339,0.379256,3,15,0,71.0723,0.0711802,8.61908,0.901121,0.663038,11.5138,-8.39323,5.13125
-66.6243,0.997884,0.379256,4,15,0,69.6523,0.125649,11.7554,0.973149,0.750209,29.4258,-9.5389,5.59855
-65.5742,0.955857,0.379256,3,7,0,69.3191,0.0825755,8.95049,0.883139,0.710555,13.6973,-8.43396,4.90429
-65.9702,0.734366,0.379256,3,7,0,68.1975,0.083569,10.1611,0.964363,0.818469,16.7826,-8.60717,6.06618
-68.5298,0.838684,0.379256,4,15,0,70.3811,0.103555,11.7327,0.993813,0.663308,8.50946,-8.67882,6.65857
-67.2042,0.997818,0.379256,4,15,0,71.056,0.115724,11.5136,0.982454,0.830407,20.6036,-8.97357,5.84311
-66.0772,0.991517,0.379256,3,7,0,67.8639,0.116752,11.1926,0.987971,0.654277,16.0315,-8.70385,5.47178
-65.3459,0.994953,0.379256,3,7,0,66.5647,0.11872,10.8226,0.943567,0.682338,9.42121,-8.51641,5.00535
-65.0115,0.718568,0.379256,3,7,0,68.6459,0.0764536,8.73212,0.944601,0.6881,13.6672,-8.44054,4.9859
-64.4463,0.993329,0.379256,3,7,0,66.0107,0.0838865,9.32985,0.941782,0.656088,26.5965,-9.06774,5.21941
-68.5115,0.488459,0.379256,2,3,0,70.7728,0.106264,9.43647,0.88774,0.544392,38.6777,-9.89586,4.22952
-64.1194,0.246818,0.379256,2,3,0,75.9385,0.101097,9.55222,0.943506,0.646212,7.3385,-8.43861,4.59847
-65.6426,0.921373,0.379256,3,7,0,66.974,0.0944222,9.25808,0.980216,0.629173,12.737,-8.4204,4.63139
-66.3014,0.870399,0.379256,4,15,0,68.1817,0.0707657,8.82397,0.927993,0.485424,2.1089,-9.14032,5.35645
-66.5857,0.845106,0.379256,3,15,0,68.2815,0.0631925,8.62513,0.990141,0.592532,10.6111,-8.39033,5.5287
-66.2877,0.972707,0.379256,3,7,0,67.0564,0.0667285,8.44333,0.98988,0.615235,8.23374,-8.41422,5.17363
-66.7241,0.956521,0.379256,4,15,0,68.2402,0.121172,10.6535,0.942766,0.546197,4.46412,-8.73923,4.71613
-65.1374,0.912901,0.379256,4,15,0,68.5258,0.0695215,8.89212,0.959155,0.481295,3.65856,-8.74683,5.48557
-64.882,0.892386,0.379256,3,15,0,67.725,0.106879,10.8199,0.948167,0.701256,10.1387,-8.51461,5.58289
-64.5622,0.991914,0.379256,2,7,0,65.3567,0.115767,10.25,0.951192,0.713472,18.0975,-8.66689,4.57742
-64.3713,0.992716,0.379256,3,7,0,65.1981,0.0843646,9.00589,0.917097,0.643755,11.5007,-8.38899,4.87202
-65.297,0.970898,0.379256,3,7,0,67.3051,0.114585,10.758,0.94231,0.771851,30.2515,-9.42872,5.14335
-64.5305,0.956566,0.379256,2,7,0,67.6922,0.0811814,9.07936,0.917559,0.677694,7.51402,-8.41775,5.10147
-65.5744,0.801384,0.379256,3,15,0,67.0426,0.105824,10.6727,0.951978,0.523466,6.11491,-8.59038,5.48731
-69.5959,0.526295,0.379256,3,7,0,70.5108,0.128267,10.5382,0.984136,0.49715,6.71171,-8.54598,4.25315
-66.6947,0.972497,0.379256,3,7,0,70.338,0.100509,11.0163,0.951485,0.617953,4.5743,-8.77731,6.09138
-65.0252,0.96613,0.379256,3,15,0,69.103,0.0942533,8.88841,0.922509,0.738018,21.9976,-8.79721,4.27
-64.2417,0.975514,0.379256,2,7,0,66.3433,0.0862825,9.09408,0.934506,0.676439,19.8534,-8.68235,4.86624
-64.985,0.999552,0.379256,3,7,0,65.3816,0.102899,9.6699,0.891506,0.511547,4.80784,-8.60271,4.62787
-64.9571,0.8985,0.379256,4,15,0,66.2116,0.0955509,9.96314,0.920558,0.580579,3.41896,-8.82866,5.28114
-67.1278,0.846194,0.379256,3,15,0,67.7817,0.0947728,10.2639,0.917782,0.743248,75.8587,-13.0071,5.62002
-64.9485,0.908784,0.379256,3,7,0,70.5258,0.088699,8.80158,0.944014,0.69129,16.0186,-8.51676,4.45533
-66.0556,0.942633,0.379256,3,7,0,67.6403,0.0708558,8.76332,0.957846,0.784552,11.0916,-8.39782,5.29139
-67.0584,0.922045,0.379256,3,7,0,68.3159,0.0785817,9.00843,0.966193,0.823942,7.95786,-8.41828,5.15793
-66.3366,0.994866,0.379256,3,7,0,69.0831,0.109901,9.95772,0.868425,0.530281,8.00921,-8.43016,4.57256
-66.8254,0.9362,0.379256,3,7,0,68.6602,0.068962,9.84483,0.952662,0.816029,12.3835,-8.44397,6.46569
-64.583,1,0.379256,3,7,0,68.0315,0.0910981,10.0213,0.962754,0.716552,28.9236,-9.25948,5.55751
-65.497,0.997063,0.379256,3,11,0,66.3328,0.0899031,9.62934,0.986631,0.645946,13.8486,-8.46209,5.22409
-68.2937,0.884386,0.379256,3,7,0,69.777,0.073514,9.19514,0.9906,0.716927,4.21056,-8.67769,5.59295
-66.8535,0.99218,0.379256,3,7,0,69.1941,0.0985281,10.1473,0.978613,0.519968,11.8588,-8.44817,5.3194
-65.7237,0.969813,0.379256,3,7,0,67.5515,0.0845487,9.12763,0.900157,0.711421,5.02319,-8.57211,4.98474
-64.5772,0.998952,0.379256,3,7,0,66.1987,0.0773729,9.31472,0.954927,0.665391,6.48805,-8.46876,5.52345
-64.8734,0.98794,0.379256,2,7,0,65.6172,0.0779532,9.13859,0.961315,0.703014,7.96846,-8.41091,5.31888
-67.4141,0.82876,0.379256,3,15,0,68.365,0.127418,9.59926,0.936347,0.691614,32.8638,-9.49865,3.35576
-67.0702,0.970275,0.379256,3,7,0,69.3007,0.0663675,9.72834,0.924618,0.776116,9.23989,-8.40952,6.47634
-66.0167,0.926791,0.379256,3,7,0,69.5793,0.112228,11.1709,0.947511,0.685198,30.6308,-9.50926,5.67167
-65.7999,0.949174,0.379256,3,7,0,68.8116,0.0831746,10.3527,0.960088,0.753956,33.6864,-9.61481,6.27712
-66.2057,0.988198,0.379256,3,7,0,67.1796,0.129166,10.4982,0.944072,0.712867,11.2891,-8.48487,4.16909
-67.6551,0.961976,0.379256,3,7,0,69.0125,0.101724,11.0983,0.985697,0.712705,46.7427,-10.6914,6.11385
-64.1453,0.911819,0.379256,3,7,0,69.1452,0.111725,9.52552,0.879446,0.685045,12.7377,-8.42254,4.05097
-65.1953,0.905143,0.379256,2,7,0,67.3432,0.0857244,9.72217,0.911015,0.662444,4.21324,-8.68544,5.52168
-65.8933,0.967928,0.379256,3,7,0,67.0838,0.106842,10.4334,0.932679,0.691868,56.2107,-11.3595,5.19813
-65.2756,0.997845,0.379256,3,15,0,66.6001,0.0847921,9.22882,0.906067,0.629157,3.65544,-8.7509,5.07401
-69.1188,0.54561,0.379256,3,7,0,70.8886,0.0903753,8.42317,0.976998,0.528281,10.0986,-8.39383,3.99478
-66.0522,0.76195,0.379256,3,15,0,69.3675,0.115351,9.51963,0.945379,0.794677,13.2547,-8.44779,3.86741
-66.4181,0.952457,0.379256,2,7,0,67.4923,0.0802431,10.199,0.886388,0.783702,20.2141,-8.75699,6.26709
-66.5753,0.988247,0.379256,3,7,0,67.4469,0.102912,8.9828,0.969014,0.752198,26.7951,-9.08606,3.94013
-66.0523,0.996348,0.379256,4,15,0,68.4281,0.0833433,8.65832,0.982136,0.676826,10.6785,-8.39451,4.57449
-66.9949,0.995267,0.379256,2,7,0,68.1345,0.0665621,9.00457,0.994085,0.649889,15.8086,-8.50937,5.74303
-67.277,0.947893,0.379256,4,15,0,68.6322,0.0862634,9.05836,0.989233,0.746576,38.088,-9.86431,4.83145
-67.4259,0.859821,0.379256,3,7,0,69.9155,0.0704303,10.5227,0.942355,0.761789,19.454,-8.75673,7.07162
-66.181,0.999257,0.379256,3,7,0,68.7872,0.121609,9.4883,0.879333,0.624223,13.0911,-8.42704,3.52948
-65.3496,1,0.379256,3,7,0,67.8027,0.0660613,9.20985,0.96841,0.654779,12.4107,-8.41045,5.97285
-67.7904,0.970721,0.379256,3,15,0,68.7125,0.0532213,7.35926,0.974672,0.637302,4.6478,-8.71767,4.75141
-69.575,0.871996,0.379256,3,7,0,71.8165,0.0677036,10.0178,0.997638,0.660141,16.588,-8.58089,6.70029
-68.2656,0.916188,0.379256,3,7,0,72.8989,0.093306,10.3902,0.985805,0.786911,5.59005,-8.61115,5.81822
-66.6485,0.955083,0.379256,2,7,0,71.9358,0.0544632,8.4271,0.98469,0.731279,16.4925,-8.55092,5.7584
-64.6455,0.96628,0.379256,3,7,0,68.1495,0.0798867,9.12067,0.967087,0.608272,5.71071,-8.51404,5.20622
-64.325,0.895341,0.379256,3,15,0,67.1942,0.09861,10.2954,0.889757,0.703313,20.3323,-8.76951,5.46355
-64.3085,0.972689,0.379256,3,11,0,65.1742,0.0852962,10.0529,0.931594,0.642654,7.33591,-8.46718,5.87338
-64.9152,0.987338,0.379256,3,7,0,65.9187,0.0969059,9.12149,0.921822,0.757031,33.6694,-9.54012,4.3731
-65.9967,0.899353,0.379256,3,7,0,67.7478,0.10835,10.7935,0.921848,0.813404,32.0588,-9.5558,5.48434
-68.9875,0.624833,0.379256,2,3,0,69.4467,0.101836,11.1466,0.900769,0.846733,36.8253,-9.94437,6.15667
-66.2084,1,0.379256,3,7,0,69.4918,0.108111,10.2069,0.990134,0.634891,12.2087,-8.46712,4.90948
-64.4957,1,0.379256,3,7,0,67.5201,0.104699,9.20699,0.872596,0.748029,16.3165,-8.52573,4.07672
-64.2042,0.892297,0.379256,3,7,0,67.713,0.0985032,10.0828,0.968104,0.65476,10.4297,-8.4331,5.25618
-64.7126,0.997374,0.379256,3,7,0,65.3393,0.0955532,10.0494,0.977132,0.634477,8.33247,-8.44486,5.36724
-65.0323,0.978055,0.379256,3,7,0,66.1229,0.0981026,9.52056,0.848106,0.573459,12.8453,-8.41488,4.71354
-65.1357,0.555572,0.379256,2,3,0,67.8014,0.105819,9.7944,0.950731,0.678602,5.61207,-8.54998,4.60926
-66.6914,0.966657,0.379256,3,7,0,67.9022,0.0977291,9.74841,0.879724,0.509715,14.125,-8.45937,4.95968
-63.7277,1,0.379256,2,3,0,66.8543,0.101322,9.58833,0.910049,0.598701,13.9978,-8.45453,4.62356
-67.4564,0.876701,0.379256,3,7,0,68.4376,0.0721283,9.503,0.970054,0.491841,2.17014,-9.13167,5.96871
-65.069,0.99742,0.379256,2,7,0,68.7699,0.0891874,9.23644,0.942101,0.574704,3.3843,-8.80261,4.86626
-63.921,0.996042,0.379256,3,15,0,65.7506,0.107215,9.65925,0.91993,0.667347,25.7114,-9.02639,4.4057
-66.588,0.876419,0.379256,3,7,0,67.8045,0.0974518,10.3178,0.992195,0.717012,9.62499,-8.46081,5.54264
-66.0763,0.958656,0.379256,4,15,0,68.6178,0.104867,10.179,0.943095,0.4925,8.28129,-8.4478,5.04048
-65.7186,0.963951,0.379256,3,15,0,67.6158,0.0979577,9.6742,0.942038,0.828393,9.99015,-8.41127,4.87427
-66.0005,0.929769,0.379256,3,7,0,67.59,0.110216,9.79738,0.974266,0.766544,13.6551,-8.47346,4.39679
-65.7514,0.908603,0.379256,3,7,0,69.0209,0.11022,9.53599,0.956387,0.659674,29.3761,-9.25774,4.13519
-66.3095,0.976562,0.379256,2,7,0,68.1894,0.118073,9.74756,0.966311,0.648804,18.6649,-8.65231,3.96196
-66.4514,1,0.379256,3,7,0,67.2612,0.0715053,10.1985,0.941868,0.774081,22.0541,-8.85832,6.69474
-64.2441,0.983516,0.379256,3,15,0,67.2933,0.098353,10.2773,0.949642,0.578074,5.84482,-8.56558,5.45804
-64.9972,0.862378,0.379256,3,7,0,67.9741,0.0954979,9.07162,0.962115,0.650809,11.1738,-8.39164,4.39222
-65.9129,0.97884,0.379256,3,7,0,69.1041,0.0961018,9.8801,0.949467,0.446481,2.65403,-8.99722,5.17111
-63.9946,0.972456,0.379256,3,7,0,66.9994,0.0827879,9.3267,0.941417,0.651816,6.94284,-8.44501,5.27009
-65.6828,0.911896,0.379256,3,7,0,66.4366,0.0620454,8.75727,0.977111,0.613002,9.89233,-8.38469,5.71705
-68.8274,0.611033,0.379256,3,7,0,71.9486,0.119302,9.58676,0.845549,0.671196,3.14232,-8.86236,3.74095
-67.1136,0.777999,0.379256,2,3,0,71.2463,0.128388,9.62422,0.920952,0.669543,6.05773,-8.50757,3.33321
-66.4624,0.931163,0.379256,3,15,0,68.8802,0.0761463,9.8903,0.917155,0.768099,46.4837,-10.528,6.15913
